k,f,grad_norm,t_k,rk_residual,cpu_time,cpu_time_sum
0,0.6931471805599454,0.5108990197862524,1.0,0.22267931018961737,0.7780649999999999,0.7780649999999999
1,0.2799400957548028,0.17495320877664725,1.0,0.26425055949891024,0.7482630000000001,1.526328
2,0.1410173688766497,0.07495024110388226,1.0,0.392211590607371,0.7506539999999999,2.276982
3,0.07093850795082475,0.03537073246303153,1.0,0.5195868311223154,0.7493910000000001,3.026373
4,0.035435227210703926,0.018261533513147816,1.0,0.5590168219405622,0.7823729999999998,3.8087459999999997
5,0.01779347024798833,0.00967242643613719,1.0,0.562886696120015,0.7196490000000004,4.528395
6,0.009175969396196911,0.005190397632876543,1.0,0.5611558260962561,0.7106379999999994,5.239032999999999
7,0.004811638092142571,0.0027253311688219006,1.0,0.553206324146803,0.7207620000000006,5.959795
8,0.002547567608070869,0.0014597551974154341,1.0,0.5441059187405819,0.7214749999999999,6.68127
9,0.0013347914923442434,0.0007497950622500303,1.0,0.5517790190288863,0.7195599999999995,7.400829999999999
10,0.0007004176470931055,0.0003909002475802933,1.0,0.5882886030283916,0.7099180000000009,8.110748000000001
11,0.0003816028955280145,0.00021831034015078733,1.0,0.5582507330457988,0.7186219999999999,8.82937
12,0.00020409778296993916,0.00011625471126012748,1.0,0.5432790520345262,0.7270039999999991,9.556374
13,0.00010752806155368617,6.021664227543719e-05,1.0,0.5779704492654036,0.897729,10.454103
14,5.744890426872844e-05,3.2365332457937623e-05,1.0,0.5712092364110597,0.7597330000000007,11.213836
15,3.010181701192072e-05,1.740545485783046e-05,1.0,0.5304176231426867,0.7321179999999998,11.945954
16,1.557101587619846e-05,8.74203209744666e-06,1.0,0.5601021123393952,0.7168069999999993,12.662761
17,8.112004800408085e-06,4.584976847189429e-06,1.0,0.5650418619873844,0.7341050000000013,13.396866000000001
18,4.293007617044019e-06,2.4197525567088966e-06,1.0,0.5637375448282519,0.7262409999999999,14.123107000000001
19,2.277881760183714e-06,1.3073571918772149e-06,1.0,0.5735157946571167,0.7322779999999991,14.855385
20,1.2787206322464703e-06,7.386034541600783e-07,0.0,0.0,0.18175000000000097,15.037135000000001
