iter,f,grad_norm,step_norm,gTd,alpha,armijo_iters,time_iter_sec,time_cum_sec,hvp_calls_iter,hvp_calls_cum,yk_resid_rel,inner_T,inner_r,inner_minres_total_iters,eta,lambda_min_PHPT,Lambda_shift,seed_outer,seed_Sk,seed_Rk_base
0,0.6931471805599454,0.4578048452742801,0.22479007558369668,-0.013235394606370578,1.0,0,0.064431875012815,0.06446337513625622,10,10,,,,,0.676612773508068,20.320915297003793,0.0,0,3757552657,
1,0.686317646073783,0.4527347513996991,0.11502269884173852,-0.003294266602124616,1.0,0,0.06089483411051333,0.12546366709284484,10,20,,,,,0.6728556690700459,20.122836439258144,0.0,0,673228719,
2,0.6846227421122439,0.451090949076583,0.1618616597584104,-0.006603303517648408,1.0,0,0.10190212493762374,0.22749387519434094,10,30,,,,,0.6716330464446959,20.892917420390734,0.0,0,3241444873,
3,0.6812184695871499,0.4477196824605479,0.22747974153327535,-0.012956762299530402,1.0,0,0.08075137482956052,0.30836816714145243,10,40,,,,,0.6691185862465246,19.739442734060667,0.0,0,3685993406,
4,0.6745191262233379,0.4429784055380797,0.10312968554456589,-0.002661024226753908,1.0,0,0.06104549998417497,0.36955633317120373,10,50,,,,,0.665566229265037,20.704124359871702,0.0,0,1216546553,
5,0.6731507853964527,0.44230220765640316,0.17525456010448637,-0.007766130594675859,1.0,0,0.05627087503671646,0.425900167087093,10,60,,,,,0.6650580483359352,19.121023514552903,0.0,0,2078861726,
6,0.6691489910930429,0.43905584706610284,0.2304639729244127,-0.012903386296091933,1.0,0,0.08723987499251962,0.513687958009541,10,70,,,,,0.6626128938272352,19.188464264978,0.0,0,2471122328,
7,0.662488173449656,0.4333589330610483,0.18837858458626014,-0.008411885424974846,1.0,0,0.05690849991515279,0.5706678749993443,10,80,,,,,0.6583000327062488,20.868786529934304,0.0,0,23012616,
8,0.6581478734108562,0.42990672110094236,0.20436841475226958,-0.010086877134901957,1.0,0,0.05619358294643462,0.6270447501447052,10,90,,,,,0.6556727240788215,19.64058985346168,0.0,0,3031610183,
9,0.6529442011035171,0.42580021206493235,0.15420236266806728,-0.005872662166732712,1.0,0,0.058059625094756484,0.6852278751321137,10,100,,,,,0.6525336865365131,19.749144905103957,0.0,0,2976135721,
10,0.6499278675301967,0.4236580992965603,0.13191220403164755,-0.004241820309086299,1.0,0,0.04804245801642537,0.7333922921679914,10,110,,,,,0.6508902359818899,19.471612999054123,0.0,0,556745865,
11,0.647742993721923,0.4215661911218611,0.19866701064208184,-0.009403460199870236,1.0,0,0.04687787499278784,0.7803975830320269,10,120,,,,,0.6492812881347044,19.004092520754053,0.0,0,4118645239,
12,0.6428747851332053,0.4178395847469629,0.20622830185694913,-0.0101796854672211,1.0,0,0.050554584013298154,0.8310778331942856,10,130,,,,,0.6464051243198516,18.479224182282348,0.0,0,2090914255,
13,0.6376213064147037,0.4128417036637666,0.16802436236303267,-0.006286552348958953,1.0,0,0.05231604096479714,0.8834654171951115,10,140,,,,,0.6425275898074468,18.56514549838256,0.0,0,1802160804,
14,0.6343733904054653,0.4103691704605417,0.20424718136761755,-0.009576972260670337,1.0,0,0.05081237503327429,0.9344031671062112,10,150,,,,,0.6406006325789428,19.412527352770166,0.0,0,3957305396,
15,0.6294217878739736,0.40645032460414693,0.21627474747541087,-0.010612753769213838,1.0,0,0.04595654201693833,0.9804725830908865,10,160,,,,,0.6375345673797985,18.464571626600005,0.0,0,2416193258,
16,0.623934139153761,0.4020081985551297,0.18928755296310004,-0.008102827334283708,1.0,0,0.04706441704183817,1.0276060001924634,10,170,,,,,0.6340411647165582,17.946669956514047,0.0,0,2322685169,
17,0.6197744362107922,0.3988686741095613,0.14522718643774493,-0.004896848039238982,1.0,0,0.05945950001478195,1.0871934581082314,10,180,,,,,0.6315605070850784,18.842555778815065,0.0,0,3860999861,
18,0.6172565505335658,0.39664546146022733,0.18274854667030585,-0.007436003333969806,1.0,0,0.046182458056136966,1.1334363750647753,10,190,,,,,0.6297979528866597,18.73911505847104,0.0,0,3521360814,
19,0.6134253600783338,0.3938523801571783,0.1814289809563833,-0.007084942235312944,1.0,0,0.04980537504889071,1.1832977081649005,10,200,,,,,0.6275765930603039,18.648126867118187,0.0,0,2710367621,
20,0.6097638571894812,0.39135492424395896,0.1264104178710939,-0.0034679519040454023,1.0,0,0.050263541052117944,1.2337130419909954,10,210,,,,,0.625583666861563,18.724880291305166,0.0,0,2613302452,
21,0.6079803481270711,0.3899800928974814,0.1308404395521914,-0.0037842599114843675,1.0,0,0.05404820921830833,1.2878147920127958,10,220,,,,,0.6244838611985752,18.69319567959383,0.0,0,691998362,
22,0.6060314226741885,0.3884858860567247,0.2160882749517824,-0.010004419971319671,1.0,0,0.06020179088227451,1.3480677080806345,10,230,,,,,0.6232863595946286,18.035187406659315,0.0,0,3097918053,
23,0.6008647339422722,0.38393224523498665,0.2120089190926389,-0.009916383021029498,1.0,0,0.05205974983982742,1.400255042128265,10,240,,,,,0.6196226635905006,17.21628348868305,0.0,0,1397135628,
24,0.5957401808706461,0.3791348749080858,0.1397861707681022,-0.004317308654418728,1.0,0,0.0483770000282675,1.4487599171698093,10,250,,,,,0.615739291346659,17.319025873551936,0.0,0,227095882,
25,0.5935166428386747,0.37796053565471616,0.1738865486779812,-0.0066692277959090355,1.0,0,0.05502000008709729,1.503850125009194,10,260,,,,,0.6147849507386434,18.317250465284808,0.0,0,1284190969,
26,0.5900902900258984,0.3747042252649718,0.13332723649908002,-0.003789253066937861,1.0,0,0.047612041933462024,1.5515195832122117,10,270,,,,,0.6121308889975834,17.36996683614954,0.0,0,3043713942,
27,0.588132276167953,0.3736028308191531,0.20585384677016147,-0.009279148381880003,1.0,0,0.051881750114262104,1.603466708213091,10,280,,,,,0.6112305872738644,16.707986637528375,0.0,0,587957511,
28,0.5833664010030769,0.3711870340079382,0.11900233146613877,-0.003008625871841484,1.0,0,0.04568712506443262,1.6492111252155155,10,290,,,,,0.6092512076376527,16.018254365866976,0.0,0,1432336787,
29,0.5818183843420719,0.37017883278659774,0.16475322512446783,-0.005778885700649425,1.0,0,0.04532183287665248,1.694667125120759,10,300,,,,,0.6084232349167787,17.804910089812612,0.0,0,352480436,
30,0.5788366539584356,0.36890784082642464,0.17767419665703277,-0.006638622470936676,1.0,0,0.04985087504610419,1.7445805000606924,10,310,,,,,0.6073778402497284,17.144147348027985,0.0,0,31145354,
31,0.5754060624341442,0.3671104781826989,0.1637589446548395,-0.005484458168360373,1.0,0,0.04755191691219807,1.7922590421512723,10,320,,,,,0.6058964252928869,16.441919073605174,0.0,0,2124181941,
32,0.5725789298690268,0.3648726210430035,0.12078361894047603,-0.003081155220871812,1.0,0,0.05391233297996223,1.846223375061527,10,330,,,,,0.6040468699058075,17.577809630979964,0.0,0,1230359124,
33,0.5709909593856539,0.36318093290285003,0.20451513702491067,-0.008825925408426936,1.0,0,0.06230316613800824,1.9085908751003444,10,340,,,,,0.6026449476290746,17.739889576656054,0.0,0,4183152444,
34,0.5664561672868083,0.3592905796992298,0.21003582015561928,-0.009534389221344905,1.0,0,0.07695587491616607,1.9856051250826567,10,350,,,,,0.5994085248803438,16.418977346180466,0.0,0,3864314740,
35,0.561506521677112,0.3554295026561298,0.20463835319508555,-0.008566230927395124,1.0,0,0.11081508384086192,2.096545167034492,10,360,,,,,0.596179086060665,16.099924665015237,0.0,0,2181434260,
36,0.5570735262566331,0.3511307162004801,0.21204007528752872,-0.009105977590766486,1.0,0,0.06614441587589681,2.1627619171049446,10,370,,,,,0.5925628373434163,16.71061162625033,0.0,0,89664926,
37,0.5523686377839994,0.3480215193515872,0.17009467966501962,-0.005985079821608966,1.0,0,0.057848667027428746,2.2206779171247035,10,380,,,,,0.589933487226812,16.853356768144387,0.0,0,927708477,
38,0.5492912915705285,0.3455613725242861,0.21562728046099605,-0.009577291230917292,1.0,0,0.07699274993501604,2.2977380421943963,10,390,,,,,0.5878446840146521,16.50455179809261,0.0,0,1942326601,
39,0.5443651156175946,0.34251290800172346,0.14013918157174673,-0.003970765730821897,1.0,0,0.15675062499940395,2.454611583147198,10,400,,,,,0.5852460234821963,16.49204159892652,0.0,0,2095392586,
40,0.5423188867009007,0.34201464786420954,0.21921714600038078,-0.009615587353621956,1.0,0,0.08163124998100102,2.536314917029813,10,410,,,,,0.5848201842140963,16.87140382993154,0.0,0,3732358584,
41,0.5373255592126417,0.3387965176999044,0.16124204507619752,-0.005071079554816179,1.0,0,0.06573699996806681,2.6021360422018915,10,420,,,,,0.5820622970953404,17.006388749668734,0.0,0,1108313345,
42,0.5347080599520817,0.33672782593067163,0.17517870973324762,-0.006132531096642365,1.0,0,0.06143962522037327,2.6637280420400202,10,430,,,,,0.5802825397430734,15.29565695721789,0.0,0,143506814,
43,0.5315260997714478,0.33541366353554836,0.1451203184844725,-0.0042232240988514195,1.0,0,0.05181341711431742,2.715611250139773,10,440,,,,,0.5791490857590542,16.317756760059883,0.0,0,3917595041,
44,0.5293527163774095,0.33357812174561674,0.17731867500202175,-0.006486080612394244,1.0,0,0.056990375043824315,2.772672458086163,10,450,,,,,0.5775622232674301,16.002377501806667,0.0,0,2981519830,
45,0.5260069705496556,0.33036144378690424,0.14019399332487678,-0.0038433716499260617,1.0,0,0.05540379206649959,2.828146542189643,10,460,,,,,0.5747707749937397,15.703518774739786,0.0,0,3907629306,
46,0.5240255712098603,0.32960660483105697,0.1714723127087914,-0.005589371628371485,1.0,0,0.059201749972999096,2.8874890829902142,10,470,,,,,0.57411375600229,15.549677149311478,0.0,0,3041951927,
47,0.5211327964278948,0.3272512821000413,0.15966107326603132,-0.005046101051818784,1.0,0,0.3159232090692967,3.2034818332176656,10,480,,,,,0.5720588100012457,15.812730310858957,0.0,0,2112316551,
48,0.5185325417763553,0.3253967832032279,0.18191178316445847,-0.00625811042354407,1.0,0,0.32754129194654524,3.531089833006263,10,490,,,,,0.5704356082882869,15.386600959566943,0.0,0,3551713253,
49,0.5153039176052978,0.3230512614690657,0.1935411650024054,-0.007594294001221139,1.0,0,0.14950562501326203,3.680666167056188,10,500,,,,,0.56837598600668,15.176133301082142,0.0,0,3444023912,
50,0.5113891566082723,0.3193842893435713,0.1574344116110183,-0.004566051677763536,1.0,0,0.11868633306585252,3.7994164580013603,10,510,,,,,0.5651409464404179,15.174897019982723,0.0,0,2907820693,
51,0.5090206946939251,0.3182301217592303,0.15536247153287633,-0.004594892946675748,1.0,0,0.05237354105338454,3.851857875008136,10,520,,,,,0.564118889737997,14.826711700235709,0.0,0,2657384924,
52,0.5066399956723173,0.3160782392907201,0.14625984341027265,-0.004221399871152658,1.0,0,0.10120983398519456,3.9531346252188087,10,530,,,,,0.5622083593212752,15.922132210600665,0.0,0,1705482282,
53,0.5044592189077824,0.3146387289616573,0.131496701381931,-0.0032607465649802467,1.0,0,0.39594179205596447,4.349143583094701,10,540,,,,,0.5609266698612728,14.868785750176395,0.0,0,2662064237,
54,0.5027753742170575,0.31283913095321336,0.16153889294437218,-0.005117193463931766,1.0,0,0.07097916584461927,4.420197042170912,10,550,,,,,0.5593202400711182,14.40484626329251,0.0,0,3635317158,
55,0.5001433526841723,0.3110033669394342,0.1292775115872712,-0.003106426089379605,1.0,0,0.06248512491583824,4.482804500032216,10,560,,,,,0.5576767584716384,14.93953731451859,0.0,0,987329362,
