k,f,grad_norm,t_k,rk_residual,cpu_time,cpu_time_sum
0,0.6931471805599454,0.469570892796963,1.0,0.09138694413002532,0.22839900000000002,0.22839900000000002
1,0.5260981341126694,0.34759822484375374,1.0,0.026813075066204378,0.221329,0.449728
2,0.4208268814091602,0.26301988540002963,1.0,0.025065916334362042,0.23914599999999997,0.688874
3,0.3488965533580764,0.20443536052337488,1.0,0.03492659992259847,0.2265290000000001,0.9154030000000001
4,0.2972076919367976,0.1634471322946023,1.0,0.044457024200647524,0.21551399999999998,1.1309170000000002
5,0.25859845105150453,0.13412717057830428,1.0,0.04986510864587426,0.23048999999999986,1.361407
6,0.22882808663153734,0.11260429014798144,1.0,0.05319428162090115,0.2309350000000001,1.5923420000000001
7,0.2052513416144469,0.09644605130035053,1.0,0.058615362925788554,0.2394289999999999,1.831771
8,0.18604889940938768,0.08387846851857246,1.0,0.06342578913268691,0.2350970000000001,2.0668680000000004
9,0.17017310221509827,0.07393985104953367,1.0,0.06697619759459049,0.260049,2.3269170000000003
10,0.15678423410206227,0.06592407021549705,1.0,0.07124747484288174,0.25676500000000013,2.5836820000000005
11,0.14534154640863528,0.05935915306915622,1.0,0.0741085672957348,0.23820399999999964,2.821886
12,0.13544536029993443,0.05388536312217903,1.0,0.07571175006812816,0.29776000000000025,3.1196460000000004
13,0.12678756965319904,0.04926290280282022,1.0,0.07675433275524039,0.33701899999999974,3.456665
14,0.11914682771978685,0.04531344890741144,1.0,0.08098103598655208,0.2878840000000005,3.7445490000000006
15,0.11236012430592004,0.04191732457530788,1.0,0.08023884584517099,0.25802199999999953,4.002571
16,0.10627092157807459,0.03895241255339923,1.0,0.08370542737902048,0.22976300000000016,4.232334
17,0.10077787302924737,0.03635845225837471,1.0,0.08493528969445023,0.2384719999999998,4.470806
18,0.09579536032920313,0.03403919925775818,1.0,0.08746018008173341,0.22545000000000037,4.696256
19,0.09125271978680079,0.03198725691230282,1.0,0.08617067687754587,0.24199400000000004,4.93825
20,0.08709654154538159,0.030154000096651673,1.0,0.08622113449660991,0.23560300000000023,5.173853
21,0.08327572511362547,0.028502284100506307,1.0,0.08435447610543625,0.23371999999999993,5.407573
22,0.0797569248723457,0.027008891515167152,1.0,0.08367698176190579,0.2255199999999995,5.633093
23,0.0764961001410841,0.025642482559697265,1.0,0.0835300764036426,0.22763700000000053,5.86073
24,0.07346943923835886,0.024399500539327684,1.0,0.08415366542986988,0.22253799999999924,6.0832679999999995
25,0.07065215820455939,0.023265608347496546,1.0,0.0835868028060186,0.21664300000000036,6.299911
26,0.06802304550878872,0.022217804902355295,1.0,0.08059373750085687,0.24174499999999988,6.541656
27,0.06555942625953501,0.02125832829866034,1.0,0.08369769446930214,0.2363110000000006,6.777967
28,0.06324882586753126,0.02037080831767196,1.0,0.08469827448470035,0.22553399999999968,7.003501
29,0.06107751214903144,0.019549326729722444,1.0,0.08155096004353017,0.22274100000000008,7.226242
30,0.059033428981515534,0.01878123534076505,1.0,0.0804209235683715,0.22822799999999965,7.45447
31,0.057106074758085636,0.018068444047808722,1.0,0.08178437145310036,0.22197099999999992,7.676441
32,0.05528343743244339,0.017397209892583504,1.0,0.0826674399047495,0.22481499999999954,7.901255999999999
33,0.05355918489936275,0.016771486234761546,1.0,0.08176089227319626,0.21068200000000026,8.111937999999999
34,0.05192517256999382,0.016182944366626886,1.0,0.08191531654108755,0.21746399999999966,8.329401999999998
35,0.05037259021057947,0.015637801980535083,1.0,0.08052745357445765,0.21890900000000002,8.548310999999998
36,0.04889897719792844,0.015119395900666712,1.0,0.07855111448938214,0.21472600000000064,8.763036999999999
37,0.047496808313510684,0.01463535124005129,1.0,0.08047592982176947,0.2282820000000001,8.991318999999999
38,0.046161260947122,0.014174293029553316,1.0,0.07789420865161069,0.2208009999999998,9.212119999999999
39,0.04488715803020493,0.013747417930230743,1.0,0.07939112179668913,0.2065739999999998,9.418693999999999
40,0.04367122253429644,0.013335766877599516,1.0,0.07786294150123278,0.22102300000000064,9.639717
41,0.0425099223635267,0.012944488719588775,1.0,0.0792154868959392,0.2154620000000005,9.855179
42,0.04139842089028135,0.012573198578760943,1.0,0.07532427913363879,0.22271999999999892,10.077898999999999
43,0.04033439984380646,0.012219105904384405,1.0,0.07385284915705928,0.22257300000000058,10.300472
44,0.03931490504671147,0.011879081693961825,1.0,0.07429058757572019,0.217765,10.518237
45,0.038336711704761606,0.011557411489217781,1.0,0.0737694077137717,0.2082379999999997,10.726474999999999
46,0.03739771230712235,0.011257159462880148,1.0,0.07417788909516462,0.2200950000000006,10.94657
47,0.036496951924649315,0.010964173438202437,1.0,0.06947859509075174,0.22304800000000036,11.169618
48,0.03563111712699258,0.010682161892029494,1.0,0.0716684388096377,0.22491199999999978,11.39453
49,0.03479814341815552,0.010416077213434492,1.0,0.07044381662389353,0.20464299999999902,11.599172999999999
50,0.033996891541348724,0.010159624749675895,1.0,0.0696244406532412,0.2575870000000009,11.85676
51,0.03322493039299673,0.00990714811582876,1.0,0.06869045365174814,0.22352300000000014,12.080283
52,0.03248052664606467,0.009668020597233973,1.0,0.06912211583510501,0.22065799999999847,12.300940999999998
53,0.031762808955283134,0.009439118685156614,1.0,0.07060798085319762,0.2142160000000004,12.515156999999999
54,0.031070067253832795,0.00921612748312376,1.0,0.06670579750637586,0.22494299999999967,12.740099999999998
55,0.03040126669490012,0.00900445924676745,1.0,0.0671460458920111,0.22756100000000146,12.967661
56,0.029755082578201808,0.008804427451736761,1.0,0.06880388718911326,0.21961499999999923,13.187275999999999
57,0.02913090372902879,0.00861227544709875,1.0,0.06790182402155023,0.22212299999999985,13.409398999999999
58,0.02852763778877658,0.008421533831196601,1.0,0.06595022361500709,0.22098800000000018,13.630386999999999
59,0.027943894147096096,0.008237032445100568,1.0,0.06489444860343474,0.23340999999999923,13.863796999999998
60,0.02737890742972378,0.008063849685408825,1.0,0.06387885442666834,0.20648800000000023,14.070284999999998
61,0.026831907270300128,0.007895980863979208,1.0,0.062344195374388185,0.2134470000000004,14.283731999999999
62,0.02630214973711735,0.007733585554596025,1.0,0.0639554727272416,0.21709700000000076,14.500829
63,0.025788867524241702,0.00757862343852408,1.0,0.062466216851090356,0.2216389999999997,14.722468
64,0.025291258343988852,0.007424759049998564,1.0,0.06311608831719423,0.21795299999999962,14.940420999999999
65,0.024808677558799785,0.007279609927632438,1.0,0.0611474747111702,0.23362999999999978,15.174050999999999
66,0.024340569898134348,0.007136231472540298,1.0,0.06260454469734107,0.22836999999999996,15.402420999999999
67,0.023886319283959834,0.006997312672237475,1.0,0.060166187937988586,0.22213600000000078,15.624557
68,0.023445281406118713,0.006865254080036273,1.0,0.060023144574879395,0.2710020000000011,15.895559
69,0.023017043400530974,0.0067354205323005645,1.0,0.05831104050535072,0.2233339999999977,16.118893
70,0.022601148936423433,0.006608206823477382,1.0,0.06002433498423932,0.2231659999999991,16.342059
71,0.0221970042684165,0.006487482724223109,1.0,0.05906369319834656,0.2204320000000024,16.562491
72,0.021804045427637374,0.0063683336455692685,1.0,0.059113404270547315,0.22356599999999816,16.786057
73,0.02142191573073275,0.006252536656118722,1.0,0.05684224978139129,0.22908699999999982,17.015144
74,0.021050173357935277,0.00614076642755385,1.0,0.05809812645349877,0.2098910000000025,17.225035000000002
75,0.020688344586338198,0.006028715671716087,1.0,0.05643334175827013,0.2360459999999982,17.461081
76,0.02033607640834636,0.005924297644856052,1.0,0.05765231167196954,0.22506100000000018,17.686142
77,0.019993086692532067,0.005822102690946275,1.0,0.05791194957558828,0.23276399999999953,17.918906
78,0.019659110634554004,0.0057233801313855024,1.0,0.05552734384280857,0.22212200000000237,18.141028000000002
79,0.01933387370617453,0.005625297563363902,1.0,0.05516328226281765,0.22809799999999925,18.369126
80,0.01901690608854781,0.005532381200148335,1.0,0.05350547353719185,0.21106100000000083,18.580187000000002
81,0.0187080387346861,0.0054397861764449405,1.0,0.05494302178588465,0.22268499999999847,18.802872
82,0.01840683787457525,0.005350137058043574,1.0,0.05398202256398126,0.2319369999999985,19.034809
83,0.018113135518059535,0.0052639775858516,1.0,0.053361094283671404,0.22093500000000077,19.255744
84,0.01782663939275856,0.005179081932786635,1.0,0.05395665224342365,0.22605700000000084,19.481801
85,0.017547198338250167,0.005097181115201537,1.0,0.05368312867828621,0.2206329999999994,19.702434
86,0.01727445994748601,0.005016000760998834,1.0,0.052055040216442486,0.26781700000000086,19.970251
87,0.017008256524102365,0.004935775697314272,1.0,0.0524750026506724,0.3390570000000004,20.309308
