k,f,grad_norm,t_k,rk_residual,cpu_time,cpu_time_sum
0,0.6931471805599454,0.469570892796963,1.0,0.08713160125360443,0.23342800000000002,0.23342800000000002
1,0.2738499981361266,0.14323616595446065,1.0,0.11585867337541875,0.209356,0.442784
2,0.14902599098342434,0.05955552004832829,1.0,0.25543575205239927,0.22605999999999993,0.668844
3,0.07988350388315257,0.026440153244870666,1.0,0.4679011471086421,0.22148599999999996,0.89033
4,0.04029756594688306,0.013361131514272385,1.0,0.5845854261259693,0.2174990000000001,1.1078290000000002
5,0.019837304406215475,0.007410362747769365,1.0,0.5703393762503403,0.2193099999999999,1.327139
6,0.010202421841541017,0.004079777640457931,1.0,0.5149047783121632,0.21355000000000013,1.5406890000000002
7,0.005127545849485894,0.0019878441176486173,1.0,0.5513738584781402,0.22108300000000014,1.7617720000000003
8,0.0025956632537022977,0.001048170578730382,1.0,0.5447141268842907,0.2176269999999998,1.9793990000000001
9,0.0013584695873200567,0.0005746192281229964,1.0,0.5076331618883124,0.22374399999999994,2.203143
10,0.0006919189224402715,0.0002803793041005717,1.0,0.5621200792195573,0.23565000000000014,2.438793
11,0.0003564439158515786,0.00015305120373367514,1.0,0.5021157458520278,0.21469300000000002,2.653486
12,0.0001852749543590361,7.416132095829279e-05,1.0,0.531587817941369,0.2150859999999999,2.868572
13,9.34665835953119e-05,3.942019307556648e-05,1.0,0.5264331668287416,0.25105600000000017,3.119628
14,4.727298292455785e-05,1.9567094148193484e-05,1.0,0.5377945690279494,0.26125799999999977,3.380886
15,2.4795019382782938e-05,1.096451338256433e-05,1.0,0.4925775261920841,0.31901500000000027,3.699901
16,1.2458527505440987e-05,5.061400765785868e-06,1.0,0.5243993656886954,0.25714999999999977,3.957051
17,6.3810638660211044e-06,2.603798383912058e-06,1.0,0.5337384484808088,0.22547600000000045,4.182527
18,3.328985568419264e-06,1.400896830878822e-06,1.0,0.5372268980302886,0.21438999999999986,4.396917
19,1.8200172293737398e-06,8.117965061254907e-07,1.0,0.5310894749742326,0.22216199999999997,4.619079
20,1.0880386894211747e-06,5.053711228928243e-07,1.0,0.5417844883648865,0.22736,4.846439
21,7.238005212363019e-07,3.606659811331658e-07,1.0,0.5113688075480758,0.20871800000000018,5.055157
22,5.119309675377704e-07,2.3739209609194145e-07,1.0,0.5481972404641752,0.23635699999999993,5.291514
23,3.539801951535778e-07,1.7187142667949338e-07,1.0,0.5380377207952609,0.22885199999999983,5.520366
24,2.5978417279439076e-07,1.235219421315596e-07,1.0,0.5628384462899455,0.2243599999999999,5.744726
25,1.823927081049625e-07,8.63033035247295e-08,1.0,0.5495329705461627,0.2204429999999995,5.9651689999999995
26,1.3137307822035145e-07,5.6415510001518634e-08,1.0,0.5909126319109766,0.2156570000000002,6.180826
27,9.23021605769229e-08,4.521206968685573e-08,1.0,0.580326392958937,0.22760800000000003,6.408434
28,6.998167542079004e-08,3.2008695751171784e-08,1.0,0.5797825924796239,0.21884900000000052,6.627283
29,4.8618474605662185e-08,2.321608155104424e-08,1.0,0.5431633928525093,0.2190979999999998,6.846381
30,3.6299938297326605e-08,1.6911274795035652e-08,1.0,0.5446805090488519,0.2199819999999999,7.066363
31,2.5160112485751102e-08,1.161848336825383e-08,1.0,0.5782960934551435,0.21202200000000015,7.278385
32,1.8393248567147666e-08,8.581898951796539e-09,0.0,0.0,0.04456799999999994,7.322953
