k,f,grad_norm,t_k,cpu_time,cpu_time_sum
132,-24.17773741524773,0.11138347805883725,1.0,0.03639399999999959,4.636034
133,-24.177830074369965,0.1105478740585862,1.0,0.04178899999999963,4.677823
134,-24.17791971172919,0.10537653860964762,1.0,0.03409400000000051,4.711917000000001
135,-24.17799635241267,0.10311808693400995,1.0,0.034101999999999855,4.746019
136,-24.1780775264406,0.09758105296094229,1.0,0.0335460000000003,4.779565000000001
137,-24.178147129112176,0.09864754500084315,1.0,0.03724999999999934,4.816815
138,-24.17821416431947,0.09330077671026245,1.0,0.040494000000000696,4.857309000000001
139,-24.178278525570974,0.091705024654921,1.0,0.04110899999999962,4.898418
140,-24.178339440902786,0.09208758708125343,1.0,0.035943999999999754,4.934362
141,-24.17840328054923,0.08974877976257743,1.0,0.03373399999999993,4.968096
142,-24.178463137072434,0.08625202031204691,1.0,0.034270000000000245,5.002366
143,-24.178509942363206,0.08276119901826764,1.0,0.03320599999999985,5.035572
144,-24.178557678053586,0.08108729067625374,1.0,0.03448700000000038,5.0700590000000005
145,-24.178607932741276,0.07847847308960947,1.0,0.03561399999999981,5.105673
146,-24.178650370685794,0.07742993175923057,1.0,0.036747000000000085,5.14242
147,-24.17868828849493,0.07506419714650689,1.0,0.03578300000000034,5.178203000000001
148,-24.178729595190447,0.07243374145211735,1.0,0.036254999999999704,5.2144580000000005
149,-24.17876572838261,0.07067314607290558,1.0,0.034129000000000076,5.248587000000001
150,-24.178800110770165,0.06951909422782003,1.0,0.0340600000000002,5.282647000000001
151,-24.1788380599301,0.06845304269797681,1.0,0.034716999999999665,5.317364
152,-24.178869967458205,0.06780781338915114,1.0,0.0326019999999998,5.349966
153,-24.178902091071414,0.06291518000827863,1.0,0.03450500000000023,5.3844710000000005
154,-24.178930098916197,0.061709921194405354,1.0,0.03372300000000017,5.418194000000001
155,-24.17896323775738,0.06118695510191642,1.0,0.03374699999999997,5.451941000000001
156,-24.178992410342172,0.058218243226968905,1.0,0.03546899999999997,5.487410000000001
157,-24.179015904512646,0.057221735011295405,1.0,0.033813000000000315,5.521223000000001
158,-24.17903764636187,0.054824624731279324,1.0,0.03401699999999952,5.55524
159,-24.179058574360415,0.05318491117388981,1.0,0.03680600000000034,5.592046000000001
160,-24.17907801957101,0.053036050626506064,1.0,0.03552499999999981,5.6275710000000005
161,-24.179098827705317,0.05125127117625098,1.0,0.035797999999999774,5.663369
162,-24.179119594851006,0.05096594389024601,1.0,0.03362400000000054,5.696993000000001
163,-24.179136620872438,0.0466987531055736,1.0,0.03438099999999977,5.731374000000001
164,-24.179151595360437,0.046152567681260116,1.0,0.03342400000000012,5.764798000000001
165,-24.179166445922313,0.04494265553124291,1.0,0.034116000000000035,5.798914000000001
166,-24.17918230196335,0.0454310704311589,1.0,0.033317999999999515,5.832232
167,-24.17919640982131,0.043183485440330974,1.0,0.03293299999999988,5.865165
168,-24.179209076578573,0.042604642157672526,1.0,0.033344000000000484,5.898509000000001
169,-24.17922151687459,0.04071957476271732,1.0,0.033152999999999544,5.931662
170,-24.17923378016234,0.03887497511765366,1.0,0.035194999999999865,5.966857
171,-24.17924597460963,0.039618519538966085,1.0,0.035055999999999976,6.001913
172,-24.179256911328096,0.0384382123477281,1.0,0.03431600000000046,6.0362290000000005
173,-24.179267571943818,0.036978278037105766,1.0,0.03295199999999987,6.069181
174,-24.17927658326987,0.036238957910821844,1.0,0.03307100000000052,6.102252000000001
175,-24.179288044140364,0.03526304728672952,1.0,0.03357199999999949,6.135824
176,-24.179296805288068,0.03377900218637796,1.0,0.03233400000000053,6.168158000000001
177,-24.179305044686796,0.03330517829348924,1.0,0.034118999999999566,6.2022770000000005
178,-24.17931315758031,0.032830654169379005,1.0,0.034569000000000294,6.236846000000001
179,-24.179320176471386,0.030685785426032588,1.0,0.035180999999999685,6.2720270000000005
180,-24.179328322290576,0.030687214303850872,1.0,0.035341999999999985,6.3073690000000004
181,-24.179334902739257,0.030368402778822006,1.0,0.04690900000000031,6.354278000000001
182,-24.179341326517246,0.02915341697777205,1.0,0.07455099999999959,6.428829
183,-24.179346857041864,0.028698346334684696,1.0,0.05118400000000012,6.4800130000000005
184,-24.17935278028441,0.0278583888742045,1.0,0.04303599999999985,6.523049
185,-24.17935873825987,0.02734293229091911,1.0,0.04238699999999973,6.565436
186,-24.179363881791787,0.02656582181397921,1.0,0.03977000000000075,6.605206000000001
187,-24.17936882677175,0.02560909359520623,1.0,0.036740999999999246,6.641947
188,-24.179373554069894,0.025029308577159896,1.0,0.03756300000000046,6.6795100000000005
189,-24.17937791920422,0.024915084397592106,1.0,0.04745199999999983,6.726962
190,-24.179382339671143,0.024434956798333105,1.0,0.03450000000000042,6.761462000000001
191,-24.17938619062356,0.023049658161428555,1.0,0.03504499999999933,6.796507
192,-24.179389726713495,0.022900062992102586,1.0,0.03680300000000081,6.833310000000001
193,-24.17939333068267,0.02196414649720757,1.0,0.03494899999999923,6.868259
194,-24.1793970096536,0.021965400940676946,1.0,0.03446000000000016,6.902719
195,-24.179400624401648,0.021026666980503626,1.0,0.03393300000000021,6.9366520000000005
196,-24.17940363024666,0.0206099764644789,1.0,0.033655999999999686,6.970308
197,-24.17940689428824,0.020203939099868926,1.0,0.032733000000000345,7.0030410000000005
198,-24.17940993227208,0.020116744930405214,1.0,0.0335939999999999,7.036635
199,-24.179412925358562,0.0199528803053216,1.0,0.03324299999999969,7.069878
200,-24.179415785226517,0.01951845823750445,1.0,0.036769000000000496,7.106647000000001
201,-24.179418333219722,0.01871233519003916,1.0,0.03466199999999997,7.141309000000001
202,-24.179420527230732,0.017847221368191776,1.0,0.03530799999999967,7.176617
203,-24.179422984927903,0.016967908136758282,1.0,0.03525000000000045,7.211867000000001
204,-24.179425045706367,0.016875025670837422,1.0,0.03405699999999978,7.2459240000000005
205,-24.17942721832384,0.0164344781926025,1.0,0.034271000000000384,7.280195000000001
206,-24.179429019737967,0.015674645335499452,1.0,0.03340999999999994,7.313605000000001
207,-24.179430871828835,0.015928708651278007,1.0,0.03384300000000007,7.347448000000001
208,-24.179432868362376,0.015371601548059124,1.0,0.03492699999999971,7.382375000000001
209,-24.179434649096947,0.015130615127727096,1.0,0.035489000000000104,7.417864000000001
210,-24.179436527045013,0.014918238967804687,1.0,0.03338099999999944,7.451245
211,-24.179438104871657,0.014062677947519411,1.0,0.033848000000000766,7.485093000000001
212,-24.17943962278983,0.013986144045448155,1.0,0.03403399999999923,7.519127
213,-24.179440989512234,0.013267024801186285,1.0,0.03774800000000056,7.556875000000001
214,-24.1794421570737,0.012564086353813108,1.0,0.032735999999999876,7.5896110000000006
215,-24.179443255264676,0.012391245738797914,1.0,0.03340799999999966,7.623019
216,-24.17944434566784,0.012617689685796149,1.0,0.034882999999999775,7.657902
217,-24.179445444070932,0.012160649606066085,1.0,0.03465700000000105,7.692559000000001
218,-24.17944642620904,0.011981073037643735,1.0,0.03614499999999943,7.7287040000000005
