k,f,grad_norm,t_k,rk_residual,cpu_time,cpu_time_sum
0,0.6931471805599454,0.469570892796963,1.0,0.6758142753907314,0.08422199999999996,0.08422199999999996
1,0.5993588165627678,0.3982567248592379,1.0,0.5907877601234325,0.07134600000000002,0.15556799999999998
2,0.5144049726721835,0.32887236391654473,1.0,0.5420502650896072,0.07089099999999998,0.22645899999999997
3,0.43825863018759614,0.2686643382286703,1.0,0.5193657986062442,0.06716299999999997,0.29362199999999994
4,0.37722830561591664,0.21983966622736598,1.0,0.5577615552620208,0.06872699999999998,0.3623489999999999
5,0.32925598752933505,0.1831264695031185,1.0,0.5580001698382724,0.07578300000000004,0.43813199999999997
6,0.28981517561567677,0.1538472580023613,1.0,0.5706494183339362,0.06838600000000006,0.506518
7,0.2580832477325813,0.13092637771044477,1.0,0.5925001713080612,0.07116699999999998,0.577685
8,0.23186936661883237,0.11277740658836696,1.0,0.613320675622699,0.08111899999999994,0.658804
9,0.21025490303359498,0.09821500930814418,1.0,0.6380282260148844,0.06867400000000001,0.727478
10,0.19191150685534977,0.08643911842515482,1.0,0.6516089539025175,0.070608,0.798086
11,0.17645974449862523,0.07698101176490532,1.0,0.668355713810761,0.06819299999999995,0.8662789999999999
12,0.16333669980613863,0.06906198552761526,1.0,0.6963210042968637,0.06807300000000005,0.934352
13,0.15199002070735865,0.06236362141054885,1.0,0.7166792838807229,0.06980800000000009,1.0041600000000002
14,0.14194992738316295,0.056912210397101703,1.0,0.7284978670918187,0.06921299999999997,1.0733730000000001
15,0.13313036044822127,0.05232700491655483,1.0,0.746140998199557,0.07083400000000006,1.1442070000000002
16,0.1252615526942612,0.04804590235778024,1.0,0.746100059823989,0.075515,1.2197220000000002
17,0.11809328031959589,0.044577685381200854,1.0,0.7557394948145701,0.07769099999999995,1.2974130000000001
18,0.11165871893598239,0.04147955906594642,1.0,0.7761343771969375,0.08602899999999991,1.383442
19,0.1058987753238453,0.03873637860767398,1.0,0.7694688711567063,0.073318,1.45676
20,0.1006783446361622,0.03630814959996664,1.0,0.7633991607188148,0.07711800000000002,1.533878
21,0.09570755924939293,0.03427089837675934,1.0,0.7729569413156953,0.07690400000000008,1.6107820000000002
22,0.09125837291676521,0.03221195547655262,1.0,0.7662945696343066,0.07532699999999992,1.686109
23,0.08710780599234356,0.030441456364265675,1.0,0.7641196488456827,0.07552899999999996,1.761638
24,0.08334652928201781,0.028781957275639362,1.0,0.7783421320870312,0.08105200000000012,1.8426900000000002
25,0.07972357141281614,0.027452648147872738,1.0,0.7723506472432546,0.11586600000000002,1.9585560000000002
26,0.07644147884664429,0.026098335838628715,1.0,0.7661731473929086,0.1018650000000001,2.0604210000000003
27,0.07342264194656602,0.02475266533852741,1.0,0.7677972573349205,0.0863529999999999,2.146774
28,0.07058514826652214,0.02372030236216974,1.0,0.7657554403884417,0.06934199999999979,2.216116
29,0.0679338007835329,0.0227686462155503,1.0,0.7486827357047673,0.06811100000000003,2.284227
30,0.0654273374927871,0.021688599743564012,1.0,0.7576521878253635,0.07026300000000019,2.35449
31,0.06306037343827292,0.020811730362340797,1.0,0.7543827054365657,0.068635,2.423125
32,0.06081187166419544,0.01986626887701446,1.0,0.7617287635181412,0.07150400000000001,2.494629
33,0.058709523627617416,0.01903355747355309,1.0,0.768247448924002,0.0695079999999999,2.564137
