k,f,grad_norm,t_k,rk_residual
0,0.0,32.048512665192554,1.0,0.7292499961420921
1,-7.77615343682497,23.632280010281672,1.0,0.7969774035978632
2,-12.0695774987802,18.81605633880443,1.0,0.8192848511946272
3,-15.107577000396333,15.60781022594286,1.0,0.8524137337930379
4,-17.064643490835422,13.21783710862421,1.0,0.8198654130731176
5,-18.567868181416095,11.065810818594274,1.0,0.8061329766877474
6,-19.66433908782989,9.290789778884282,1.0,0.8445609957172764
7,-20.428279283076137,8.185644536046555,1.0,0.8416544826690481
8,-21.031383357266844,7.305811060974695,1.0,0.8295423419136028
9,-21.510619250119756,6.382774213849212,1.0,0.8658490286962577
10,-21.85786190839005,5.698046112344909,1.0,0.9159522270094373
11,-22.178040378898054,5.659495884421363,1.0,0.8461669834779572
12,-22.462330361602408,5.060797021470437,1.0,0.856194485262486
13,-22.692345089269253,4.6022435426524915,1.0,0.8617825965683354
14,-22.876164873746415,4.234706642307316,1.0,0.8501260876501653
15,-23.049787684303404,3.812958777775311,1.0,0.8766859275070755
16,-23.178858135483893,3.52854004823801,1.0,0.8493729931442708
17,-23.297736751627756,3.2586134214142723,1.0,0.885979742102384
18,-23.40630962495236,3.161549932521685,1.0,0.848075846004
19,-23.498296774926917,2.8540995473710438,1.0,0.8623652960726825
20,-23.57351506581486,2.5990193577796687,1.0,0.921765474747339
21,-23.6401490501764,2.608658143156148,1.0,0.8589374015197871
22,-23.706480841469702,2.4121374939675224,1.0,0.8531078656272929
23,-23.760051037282693,2.206894163552905,1.0,0.8835053072094848
24,-23.811147188249876,2.113175526185078,1.0,0.8820916172416219
25,-23.85317492194757,2.0395147870798813,1.0,0.8319036268797675
26,-23.89255207617605,1.8548443767745126,1.0,0.8448798591376583
27,-23.927857790485355,1.737211256758337,1.0,0.8641136142890277
28,-23.957960705333445,1.6524067950512822,1.0,0.8433708579697023
29,-23.98474602026185,1.5052622726267983,1.0,0.8691432374643193
30,-24.007350641010234,1.4183706978614712,1.0,0.8629153760877261
31,-24.02646209039593,1.327306436717382,1.0,0.8603647695672494
32,-24.04389141800023,1.2444394011415754,1.0,0.8773033237393918
33,-24.05913850069781,1.180837304875573,1.0,0.85958610235998
34,-24.07396560701732,1.1309878612425657,1.0,0.8284552514383001
35,-24.085504279291733,1.001024306305771,1.0,0.8892572754674097
36,-24.09498499062241,0.956059842305087,1.0,0.8644415278094741
