k,f,grad_norm,t_k,cpu_time,cpu_time_sum
0,0.6931471805599454,0.469570892796963,1.0,0.057118999999999975,0.057118999999999975
1,0.6863169154041482,0.4646938205244014,1.0,0.04762700000000003,0.104746
2,0.6836843123964731,0.46240103336134997,1.0,0.046236,0.150982
3,0.6793773904954532,0.4588557921317351,1.0,0.049676,0.200658
4,0.6748448913684174,0.45542653858590043,1.0,0.04712799999999995,0.24778599999999995
5,0.6677532637778363,0.4504253148198874,1.0,0.04584300000000008,0.29362900000000003
6,0.6614597512434678,0.44559684310866876,1.0,0.0470259999999999,0.34065499999999993
7,0.6569940224278009,0.44094222746802175,1.0,0.04851800000000006,0.389173
8,0.6542190285683116,0.4390232518899625,1.0,0.04684599999999994,0.43601899999999993
9,0.6513966928307052,0.43723453193615086,1.0,0.04680300000000004,0.482822
10,0.6428658955412593,0.4298680911536306,1.0,0.04690700000000003,0.529729
11,0.6381334921752028,0.4258677245235694,1.0,0.04908599999999996,0.578815
12,0.6355484916701796,0.4243570025137263,1.0,0.052595999999999976,0.631411
13,0.629605355751758,0.4191354161073077,1.0,0.04998200000000008,0.681393
14,0.6252633609356641,0.41585734600026664,1.0,0.046320999999999946,0.727714
15,0.6214505856196599,0.4128249387501136,1.0,0.044883999999999924,0.7725979999999999
16,0.6168188773968375,0.4088586102861672,1.0,0.045429000000000164,0.8180270000000001
17,0.6117583198740183,0.4039411354449923,1.0,0.045260999999999996,0.863288
18,0.6049164185384663,0.3981756662269516,1.0,0.04594599999999982,0.9092339999999999
19,0.5995505811058084,0.39269729518098656,1.0,0.04516600000000004,0.9543999999999999
20,0.5975519934755031,0.3907066635114358,1.0,0.04535100000000014,0.9997510000000001
21,0.5929462245815343,0.3870425830823711,1.0,0.050865999999999856,1.050617
22,0.5902055574503003,0.3851901382549619,1.0,0.045958000000000165,1.096575
23,0.5855425577373736,0.38107336331026737,1.0,0.047419999999999796,1.1439949999999999
24,0.5826429937887897,0.37924828131920835,1.0,0.04591600000000007,1.189911
25,0.5767148771188204,0.3749777357588391,1.0,0.049603000000000064,1.239514
