k,f,grad_norm,x_norm,alpha,subspace_dim_s,inner_dim_r,L,rs_reg,rk_reg,rk_iters,rk_residual
76,-513.5535820255042,7.698573134157187e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.289923466439311e-08
77,-513.5535820255042,7.69857291719873e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2563228888912152e-08
78,-513.5535820255042,7.698572700240334e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2618625250084949e-08
79,-513.5535820255042,7.698572483282003e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.3362323439480745e-08
80,-513.5535820255042,7.698572266323734e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2815632437324898e-08
81,-513.5535820255042,7.698572049365528e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.3337893042088588e-08
82,-513.5535820255042,7.698571832407386e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2929881094071429e-08
83,-513.5535820255042,7.698571615449304e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2595659247565831e-08
84,-513.5535820255042,7.698571398491288e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2221353529269582e-08
85,-513.5535820255042,7.698571181533334e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.3072400228462428e-08
86,-513.5535820255042,7.698570964575443e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2835539367284772e-08
87,-513.5535820255042,7.698570747617615e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2854268864042229e-08
88,-513.5535820255042,7.69857053065985e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2772536486698258e-08
89,-513.5535820255042,7.698570313702148e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2624900858785728e-08
90,-513.5535820255042,7.698570096744509e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.252705992349561e-08
91,-513.5535820255042,7.698569879786933e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2546197943427562e-08
92,-513.5535820255042,7.698569662829419e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2036619160799841e-08
93,-513.5535820255042,7.698569445871968e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2403412545169909e-08
94,-513.5535820255042,7.698569228914581e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2146619492688404e-08
95,-513.5535820255042,7.698569011957257e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2508317864060297e-08
96,-513.5535820255042,7.698568794999995e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.3175924916616319e-08
97,-513.5535820255042,7.698568578042796e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.3053792374288984e-08
98,-513.5535820255042,7.698568361085661e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.3024121177394438e-08
99,-513.5535820255042,7.698568144128589e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.3132778570141124e-08
100,-513.5535820255042,7.698567927171579e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2564818899792779e-08
101,-513.5535820255042,7.698567710214632e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2175669292307043e-08
102,-513.5535820255042,7.698567493257749e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2750045150832139e-08
103,-513.5535820255042,7.698567276300928e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.1779808050732337e-08
104,-513.5535820255042,7.69856705934417e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2046129909205168e-08
105,-513.5535820255042,7.698566842387475e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2699878350453609e-08
106,-513.5535820255042,7.698566625430843e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2142704116023532e-08
107,-513.5535820255042,7.698566408474274e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2447702309337744e-08
108,-513.5535820255042,7.698566191517767e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2089265455122466e-08
109,-513.5535820255042,7.698565974561325e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.1976017248151311e-08
110,-513.5535820255042,7.698565757604945e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2648917625095027e-08
111,-513.5535820255042,7.698565540648627e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2542259640434788e-08
112,-513.5535820255042,7.698565323692373e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.294072287350448e-08
113,-513.5535820255042,7.698565106736183e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.248173815557675e-08
114,-513.5535820255042,7.698564889780054e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2351588866920182e-08
115,-513.5535820255042,7.698564672823989e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2748775000722713e-08
116,-513.5535820255042,7.698564455867987e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.3158078185590277e-08
117,-513.5535820255042,7.698564238912047e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.3267508946916309e-08
118,-513.5535820255042,7.69856402195617e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2283541323235979e-08
119,-513.5535820255042,7.698563805000357e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.1683446488821496e-08
120,-513.5535820255042,7.698563588044606e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2780346206696006e-08
121,-513.5535820255042,7.698563371088919e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2899837685120631e-08
122,-513.5535820255042,7.698563154133294e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2408689250368228e-08
123,-513.5535820255042,7.698562937177733e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.1695902278463019e-08
124,-513.5535820255042,7.698562720222233e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.220381805471145e-08
125,-513.5535820255042,7.698562503266798e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2072490033527226e-08
126,-513.5535820255042,7.698562286311426e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.255696390274755e-08
127,-513.5535820255042,7.698562069356115e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2033297395985226e-08
128,-513.5535820255042,7.698561852400868e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2215557471231723e-08
129,-513.5535820255042,7.698561635445684e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2641492673115506e-08
130,-513.5535820255042,7.698561418490563e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.3403579212569693e-08
131,-513.5535820255042,7.698561201535505e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2667752737087742e-08
132,-513.5535820255042,7.69856098458051e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2869063160562816e-08
133,-513.5535820255042,7.698560767625579e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2966851389655218e-08
134,-513.5535820255042,7.69856055067071e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2378006149972238e-08
135,-513.5535820255042,7.698560333715903e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2045630547917364e-08
136,-513.5535820255042,7.69856011676116e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2245808028772167e-08
137,-513.5535820255042,7.698559899806479e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2842663914535236e-08
138,-513.5535820255042,7.698559682851861e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.274521380266823e-08
139,-513.5535820255042,7.698559465897308e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.325744069798918e-08
140,-513.5535820255042,7.698559248942817e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2767863799526835e-08
141,-513.5535820255042,7.698559031988387e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2251482985048851e-08
142,-513.5535820255042,7.698558815034022e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2801286681128617e-08
143,-513.5535820255042,7.69855859807972e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2550006923589933e-08
144,-513.5535820255042,7.69855838112548e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2471690295985002e-08
145,-513.5535820255042,7.698558164171304e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2150623724534691e-08
146,-513.5535820255042,7.69855794721719e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.198312638308696e-08
147,-513.5535820255042,7.698557730263139e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.261274522711403e-08
148,-513.5535820255042,7.698557513309152e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2616696081171983e-08
149,-513.5535820255042,7.698557296355227e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.1944049199189581e-08
150,-513.5535820255042,7.698557079401365e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.3367238887436508e-08
151,-513.5535820255042,7.698556862447567e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.3123694570450651e-08
152,-513.5535820255042,7.69855664549383e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.3062812773217979e-08
153,-513.5535820255042,7.698556428540158e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.315008684347167e-08
154,-513.5535820255042,7.698556211586547e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2507619716140206e-08
155,-513.5535820255042,7.698555994633e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.3061494090390576e-08
156,-513.5535820255042,7.698555777679517e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2315121167477416e-08
157,-513.5535820255042,7.698555560726096e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2185438903491915e-08
158,-513.5535820255042,7.698555343772737e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.1600376649440353e-08
159,-513.5535820255042,7.698555126819443e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2452645848008107e-08
160,-513.5535820255042,7.69855490986621e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.3024092909527004e-08
161,-513.5535820255042,7.698554692913041e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2279481968725522e-08
162,-513.5535820255042,7.698554475959934e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2155907383260728e-08
163,-513.5535820255042,7.69855425900689e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2486447461433128e-08
164,-513.5535820255042,7.69855404205391e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2774751112654934e-08
165,-513.5535820255042,7.698553825100993e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.326206964086523e-08
166,-513.5535820255042,7.698553608148138e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.317637653919654e-08
167,-513.5535820255042,7.698553391195347e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2452490917557976e-08
168,-513.5535820255042,7.698553174242617e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.299483427387927e-08
169,-513.5535820255042,7.698552957289952e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.327605131306378e-08
170,-513.5535820255042,7.69855274033735e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2630920577019912e-08
171,-513.5535820255042,7.69855252338481e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.1855269484029262e-08
172,-513.5535820255042,7.698552306432333e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2177040061860098e-08
173,-513.5535820255042,7.698552089479919e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2500680927328254e-08
174,-513.5535820255042,7.698551872527568e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2207718823706914e-08
175,-513.5535820255042,7.69855165557528e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2039062935907419e-08
176,-513.5535820255042,7.698551438623056e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2493285309941457e-08
177,-513.5535820255042,7.698551221670894e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2013535862716563e-08
178,-513.5535820255042,7.698551004718794e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2358377737215063e-08
179,-513.5535820255042,7.698550787766758e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2789767721295794e-08
180,-513.5535820255042,7.698550570814785e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2758190262881225e-08
181,-513.5535820255042,7.698550353862875e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2991630055603366e-08
182,-513.5535820255042,7.698550136911028e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2960299403587695e-08
183,-513.5535820255042,7.698549919959243e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.3636341133261493e-08
184,-513.5535820255042,7.698549703007522e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2784473640837309e-08
185,-513.5535820255042,7.698549486055864e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.3218489438428957e-08
186,-513.5535820255042,7.698549269104269e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.3154921958818627e-08
187,-513.5535820255042,7.698549052152736e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2889866603171194e-08
188,-513.5535820255042,7.698548835201267e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2607105763044622e-08
189,-513.5535820255042,7.69854861824986e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2027573343106589e-08
190,-513.5535820255042,7.698548401298517e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.254596767622778e-08
191,-513.5535820255042,7.698548184347236e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2290541880161946e-08
192,-513.5535820255042,7.698547967396019e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2466286286878637e-08
193,-513.5535820255042,7.698547750444865e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2919219657276285e-08
194,-513.5535820255042,7.698547533493772e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2343681054699974e-08
195,-513.5535820255042,7.698547316542743e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2473399086549398e-08
196,-513.5535820255042,7.698547099591778e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.240254671219441e-08
197,-513.5535820255042,7.698546882640874e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2051151189277547e-08
198,-513.5535820255042,7.698546665690035e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2272249478919166e-08
199,-513.5535820255042,7.698546448739258e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2618909559728887e-08
200,-513.5535820255042,7.698546231788545e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2699679565961624e-08
201,-513.5535820255042,7.698546014837892e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.332739505261804e-08
202,-513.5535820255042,7.698545797887304e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2924094482707388e-08
203,-513.5535820255042,7.698545580936779e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2572411695443245e-08
204,-513.5535820255042,7.698545363986317e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2724217631143848e-08
205,-513.5535820255042,7.698545147035919e-10,32.04851266518431,2.384185791015625e-07,11,10,200,0.0,0.0,200,1.2977973748507026e-08
