k,f,grad_norm,alpha
600,-23.347363004725757,2.372045075850106,1.0
601,-23.350806771531133,2.35420452211314,1.0
602,-23.35418975645446,2.3639459533883675,1.0
603,-23.35688239956374,2.3692298915605527,1.0
604,-23.35966928652438,2.3591122696395495,1.0
605,-23.361964865182625,2.3652215250086077,1.0
606,-23.364859408932748,2.337725766693929,1.0
607,-23.367391597781044,2.320965480698763,1.0
608,-23.37019266763929,2.3054807121815144,1.0
609,-23.37278871258995,2.29786070368807,1.0
610,-23.375530512699967,2.2923650721591673,1.0
611,-23.377646981604883,2.2725700567844482,1.0
612,-23.38038275302173,2.262982052933001,1.0
613,-23.38342901339468,2.2427643488170865,1.0
614,-23.38651363564583,2.2153583645707036,1.0
615,-23.388561736665373,2.231207691762936,1.0
616,-23.3908833848903,2.2421798553195327,1.0
617,-23.39344762622992,2.2624988042418597,1.0
618,-23.395168076677717,2.253387383894832,1.0
619,-23.39785248751629,2.251707184548946,1.0
620,-23.400599172048572,2.2535240130679512,1.0
621,-23.40329152423274,2.254752040874785,1.0
622,-23.405749644622286,2.2404046848608896,1.0
623,-23.40857617651135,2.2162429357576143,1.0
624,-23.41217199632326,2.2192501221581167,1.0
625,-23.414912233415418,2.234104655595254,1.0
626,-23.41792659862465,2.2281575618842853,1.0
627,-23.421045809965754,2.2180413359184272,1.0
628,-23.423221150457557,2.201452519570114,1.0
629,-23.42557703707854,2.2140158279481983,1.0
630,-23.42805706752545,2.220586177173831,1.0
631,-23.43055910574117,2.2054155750575397,1.0
632,-23.43250836046797,2.21952037030399,1.0
633,-23.435621032158117,2.2290183912817807,1.0
634,-23.43831834564409,2.2228260512435307,1.0
635,-23.441090655789257,2.205069468647716,1.0
636,-23.443515328880757,2.209338835909946,1.0
637,-23.446742372951814,2.1981531861910053,1.0
638,-23.44904076366834,2.2017038156863737,1.0
639,-23.451051656606282,2.1904752143910007,1.0
640,-23.453927573262234,2.1870036744004735,1.0
641,-23.45707562468391,2.1626481979918424,1.0
642,-23.458993713420657,2.1560274543228486,1.0
643,-23.461177902827846,2.14601348657316,1.0
644,-23.463267761292983,2.137429922365679,1.0
645,-23.465321481089518,2.1221031780874378,1.0
646,-23.46748449985193,2.126117223210331,1.0
647,-23.470120046568045,2.1308552079451903,1.0
648,-23.47248387114903,2.1460044491480144,1.0
649,-23.474153675386102,2.139654922456041,1.0
650,-23.477468021383565,2.120401449898792,1.0
651,-23.480106537955766,2.109193728640219,1.0
652,-23.481803113570685,2.0962124735718572,1.0
653,-23.483979206547914,2.083446749366141,1.0
654,-23.486744476493584,2.0806843751805526,1.0
655,-23.488767738816172,2.0889955942952927,1.0
656,-23.49160534633288,2.0962824012783945,1.0
657,-23.494284565908686,2.1024770535895563,1.0
658,-23.496294243827208,2.086932487745981,1.0
659,-23.498825519586195,2.1122863462496753,1.0
660,-23.501561988348776,2.12117233791323,1.0
661,-23.504278040364518,2.138972506241599,1.0
662,-23.507216627495286,2.127875062868138,1.0
663,-23.509667282247474,2.1285568073304497,1.0
664,-23.512273270090397,2.1040352797018547,1.0
665,-23.514765834789763,2.0878057394074436,1.0
666,-23.51629114287195,2.0829271884690304,1.0
667,-23.51881173231346,2.0994323584601884,1.0
668,-23.52129000221118,2.0991773112554393,1.0
669,-23.52358866823049,2.08738627644397,1.0
670,-23.52559543480657,2.0687788837551526,1.0
671,-23.527186829991386,2.0716226923771623,1.0
672,-23.5293021796282,2.074482707844572,1.0
673,-23.53171288678092,2.072776162077902,1.0
674,-23.53407729580721,2.0706422506587043,1.0
675,-23.5365550555289,2.069389543171655,1.0
676,-23.538309771098724,2.0647171236763526,1.0
677,-23.541332433711045,2.0511500749896254,1.0
678,-23.54301008130219,2.0428029648320076,1.0
679,-23.54451786505017,2.043253262883472,1.0
680,-23.54640625183896,2.0358237210201064,1.0
681,-23.54830205221101,2.044652669489509,1.0
682,-23.551404694313735,2.053752958209091,1.0
683,-23.553730973997677,2.052035726226107,1.0
684,-23.55591107592579,2.0604776838349737,1.0
685,-23.557655263364666,2.071280665462088,1.0
686,-23.55962129178557,2.071857628047132,1.0
687,-23.562191497515222,2.061473401891236,1.0
688,-23.564732306120774,2.055400756428479,1.0
689,-23.56632877547228,2.060840822602218,1.0
690,-23.568641055178436,2.0376403099354192,1.0
691,-23.57126138075454,2.028331773994439,1.0
692,-23.57323279859726,2.0347526396862556,1.0
693,-23.57476749346195,2.0336232769937146,1.0
694,-23.576609900036235,2.023606534199463,1.0
695,-23.579078934862796,2.011444649176287,1.0
696,-23.580889567801403,2.004622260624206,1.0
697,-23.582719159262023,1.9994901037916573,1.0
698,-23.58478623916703,1.9730579927895147,1.0
699,-23.586718981110756,1.9658695294858402,1.0
700,-23.58836505392613,1.9799452277248373,1.0
701,-23.590537187501912,1.9719162364422096,1.0
702,-23.592802306731077,1.9544006499848423,1.0
703,-23.59422154593494,1.9514107409415276,1.0
704,-23.596334877295156,1.9479246233410108,1.0
705,-23.59868532974267,1.937267599283939,1.0
706,-23.600965829280252,1.9390076478839513,1.0
707,-23.60259047558388,1.9216318278170212,1.0
708,-23.604763587462557,1.9248748173573633,1.0
709,-23.606729294738518,1.9117435439803598,1.0
710,-23.60861204332544,1.91448270994731,1.0
711,-23.610383933496916,1.9159465064029102,1.0
712,-23.61218497476657,1.9137030580225565,1.0
713,-23.613991876606747,1.9210434381039012,1.0
714,-23.615820570648964,1.9198378542558372,1.0
715,-23.61754168536098,1.9133289345090925,1.0
716,-23.619260887395168,1.9057004994726705,1.0
717,-23.62093092769185,1.884267679032257,1.0
718,-23.622406834823412,1.8913208967225166,1.0
719,-23.624468513105192,1.8899954450837932,1.0
720,-23.626398134677697,1.863546369317929,1.0
721,-23.627968320717343,1.8580036438671736,1.0
722,-23.629431149151703,1.8502241609194348,1.0
723,-23.63100785525873,1.8487842944833461,1.0
724,-23.633605470424463,1.8372698590314318,1.0
725,-23.635757836570757,1.8412454340915667,1.0
726,-23.63768836903937,1.842978258431758,1.0
727,-23.639473508014117,1.8262577403952367,1.0
728,-23.640969313204184,1.8124640359543338,1.0
729,-23.64250902505696,1.8224741489135605,1.0
730,-23.644182179237376,1.8257236030110227,1.0
731,-23.64665633606933,1.8313751442754571,1.0
732,-23.648160680261164,1.8409858352005104,1.0
733,-23.649744485497173,1.8468175324734006,1.0
734,-23.651258490072404,1.8380126440697304,1.0
735,-23.65283556651747,1.8268391753396014,1.0
736,-23.655213598797307,1.8263534197003763,1.0
737,-23.656756373020134,1.8218904989789448,1.0
738,-23.658751298744583,1.8293377819048888,1.0
739,-23.66054629580604,1.8007713720563365,1.0
740,-23.661795760008772,1.798161879241537,1.0
741,-23.663730273839846,1.8060214121253515,1.0
742,-23.665407650670353,1.8046421260925678,1.0
743,-23.66690347244799,1.778427673909698,1.0
744,-23.66848823188698,1.781633615292847,1.0
745,-23.67048496352596,1.7741668284748717,1.0
746,-23.672963963715315,1.7765693792924782,1.0
747,-23.675070586337768,1.7760950249175869,1.0
748,-23.677243067232066,1.7695361405203889,1.0
749,-23.67870543191699,1.7661202520957064,1.0
750,-23.680321090365137,1.7575866354076486,1.0
751,-23.68171154330331,1.7327012487428308,1.0
752,-23.683040967121045,1.736395854470311,1.0
753,-23.68463244420128,1.7272706042470187,1.0
754,-23.68597735479523,1.7410883134540271,1.0
755,-23.687783256916966,1.756692247324329,1.0
756,-23.688978076677564,1.7606015830884036,1.0
757,-23.691153864863665,1.759917957913067,1.0
758,-23.692564883268727,1.7536095400971052,1.0
759,-23.69374517760556,1.7405247922767926,1.0
760,-23.694927247776608,1.7478061111189809,1.0
761,-23.696675601569307,1.7448642939855854,1.0
762,-23.69808821957689,1.7380694428817909,1.0
763,-23.699690953492603,1.7437496481949177,1.0
764,-23.700857627851885,1.7377043094401678,1.0
765,-23.70232417528326,1.731147912303142,1.0
766,-23.70446322513915,1.715852077478723,1.0
767,-23.70599506351953,1.6956514188678438,1.0
768,-23.707597909767742,1.7010623536307194,1.0
769,-23.709658846228027,1.7059621921140635,1.0
770,-23.71101641097706,1.70473490842028,1.0
771,-23.71236171425267,1.7023284957952842,1.0
772,-23.713511373061486,1.6985438048728703,1.0
773,-23.714771949289833,1.7058792812061754,1.0
774,-23.716700509283783,1.7150326112980088,1.0
775,-23.717733672399678,1.7258812205103815,1.0
776,-23.71952500163945,1.715059482112577,1.0
777,-23.721104708372817,1.7091605166429056,1.0
778,-23.72302047979237,1.6992156483632292,1.0
779,-23.7246344369501,1.6822921443722996,1.0
780,-23.72634222345148,1.6897056448028087,1.0
781,-23.727675332630845,1.6971399624570989,1.0
782,-23.729440298973255,1.6874180692259633,1.0
783,-23.730830040147513,1.6807851011123311,1.0
784,-23.732265687015953,1.6851087202225046,1.0
785,-23.73362566199575,1.6698242260191645,1.0
786,-23.73543790195972,1.6731436134149973,1.0
787,-23.736989465076935,1.6602202884476553,1.0
788,-23.738543313036775,1.6614650113977867,1.0
789,-23.739838370908792,1.6731009895399058,1.0
790,-23.74108110668981,1.6619206857899451,1.0
791,-23.74285566420156,1.668032218264472,1.0
792,-23.74413738182472,1.6507471619165741,1.0
793,-23.7456255957682,1.6369994811185067,1.0
794,-23.746993647838483,1.637240609643076,1.0
795,-23.748392539104714,1.6327167426152966,1.0
796,-23.74972522577163,1.6405168449972443,1.0
797,-23.751319462044826,1.6258369555237733,1.0
798,-23.752773960999903,1.6298779006725221,1.0
799,-23.753816463098637,1.61967878265976,1.0
800,-23.75518492079172,1.6253687318088366,1.0
801,-23.75640068360306,1.626615448871752,1.0
802,-23.75742260317971,1.6304232486922612,1.0
803,-23.758626850103003,1.6278538725468814,1.0
804,-23.760126105665915,1.6161683471832198,1.0
805,-23.761572114437577,1.6014593233275918,1.0
806,-23.763170982899418,1.603643012228471,1.0
807,-23.763964480709966,1.5935146718078523,1.0
808,-23.765154987594606,1.5896283043065162,1.0
809,-23.76636099800391,1.5766022872284429,1.0
810,-23.7676076722909,1.5804150936774692,1.0
811,-23.768857266310604,1.5791362510522113,1.0
812,-23.770481528665115,1.5812307027821493,1.0
813,-23.771448990556603,1.5750203868619645,1.0
814,-23.77257798004099,1.5852620123746632,1.0
815,-23.773548844958057,1.586797204006749,1.0
816,-23.774926024774462,1.5802897304791192,1.0
817,-23.776285661297912,1.5783215195820324,1.0
818,-23.777493425215017,1.570335977041641,1.0
819,-23.778913418601007,1.5817011764256224,1.0
820,-23.780010025720586,1.5803709021587193,1.0
821,-23.781371694266216,1.5901295281428587,1.0
822,-23.78261695100081,1.583715501939095,1.0
823,-23.784157694756917,1.575507092487312,1.0
824,-23.785325529924698,1.5697642068373907,1.0
825,-23.786558939138274,1.5674063173814838,1.0
826,-23.787881545186256,1.552081421427586,1.0
827,-23.789095977221518,1.5413843476041829,1.0
828,-23.790156717602354,1.5287255575190628,1.0
829,-23.791684828424344,1.5292491213304433,1.0
830,-23.792910669793567,1.5285545613739542,1.0
831,-23.794221323352172,1.5009743974968726,1.0
832,-23.795542036337476,1.4969967650326397,1.0
833,-23.796501048536218,1.512292835434651,1.0
834,-23.79755190998357,1.5132137747673104,1.0
835,-23.799215240023347,1.5166156048363464,1.0
836,-23.8004523705875,1.5114006757351681,1.0
837,-23.80167014433096,1.508302325305325,1.0
838,-23.80258846329168,1.5113169020408952,1.0
839,-23.80351721564655,1.5288127512342053,1.0
840,-23.804851464401985,1.5139828136310967,1.0
841,-23.805957928961522,1.504516016892739,1.0
842,-23.806868643422398,1.5020904729031415,1.0
843,-23.80804735928207,1.4987876114066345,1.0
844,-23.809030225185158,1.5070853188277895,1.0
845,-23.810163192713382,1.4929366986758377,1.0
846,-23.811269826664173,1.48393669485323,1.0
847,-23.812979447448587,1.492624595578423,1.0
848,-23.81403065334377,1.4961928597948941,1.0
849,-23.815033436471946,1.4775912598660081,1.0
850,-23.81643260818192,1.4738473293425938,1.0
851,-23.817427780319193,1.4712449139356094,1.0
852,-23.818840632207614,1.4735809666725848,1.0
853,-23.819655551025463,1.4775421828005917,1.0
854,-23.820705077620357,1.4846606414105352,1.0
855,-23.82186526882333,1.4813894011216497,1.0
856,-23.823357660192155,1.4672130989948993,1.0
857,-23.82421423455236,1.4589735977053415,1.0
858,-23.82491477133527,1.4577134442853286,1.0
859,-23.825904146795693,1.4469842883977462,1.0
860,-23.826660623790623,1.4532394638385786,1.0
861,-23.8275770092729,1.4391575675519976,1.0
862,-23.82842797427046,1.4385784218013988,1.0
863,-23.829485412260485,1.4352772704032926,1.0
864,-23.83042284025714,1.4341506037828289,1.0
865,-23.83144448606979,1.4288033823191155,1.0
866,-23.83239742995777,1.4203259833002424,1.0
867,-23.833636745086103,1.4229640928200615,1.0
868,-23.83481323062622,1.4267058848611103,1.0
869,-23.835963892808756,1.4304859671920902,1.0
870,-23.836945979646945,1.4381813996692034,1.0
871,-23.838150516097176,1.4460629185491067,1.0
872,-23.839342780379024,1.4429353670782246,1.0
873,-23.840812588226566,1.436392015480481,1.0
874,-23.84209607988093,1.4276002544112358,1.0
875,-23.843465352059173,1.4342184846470964,1.0
876,-23.844418875116244,1.429460234331011,1.0
877,-23.84558009643803,1.4192481811536697,1.0
878,-23.84683636996577,1.4134231750958375,1.0
879,-23.84804368569211,1.427232231096261,1.0
880,-23.848884248824863,1.4233492638193377,1.0
881,-23.849910896377295,1.4239942886402743,1.0
882,-23.851110743528803,1.4153063697187087,1.0
883,-23.852103434901718,1.4293962594492717,1.0
884,-23.853243673596705,1.427212617986585,1.0
885,-23.854088471836047,1.424449362824031,1.0
886,-23.855146104138527,1.4203267142240315,1.0
887,-23.855815099306472,1.4296676336310077,1.0
888,-23.856772001162295,1.4196009134133243,1.0
889,-23.857780068279943,1.4122491241693487,1.0
890,-23.858740765183594,1.4055782026784596,1.0
891,-23.85986772085365,1.4026571513053732,1.0
892,-23.86121257278839,1.3981838841314949,1.0
893,-23.861987661171515,1.401464672100602,1.0
894,-23.863000143977857,1.3902010719527604,1.0
895,-23.864073793383053,1.377616801307682,1.0
896,-23.865164100283504,1.3662226610534727,1.0
897,-23.86614681447038,1.3630682717097373,1.0
898,-23.867380172442697,1.3758056271243713,1.0
899,-23.867968335168786,1.3760022845316504,1.0
900,-23.868906589061307,1.3795666635041148,1.0
901,-23.869962348163558,1.3711677892690468,1.0
902,-23.870914376265446,1.3646133100360787,1.0
903,-23.87182602251194,1.3731169545971735,1.0
904,-23.873339140365502,1.3689861490409525,1.0
905,-23.874548310793333,1.3699297391574454,1.0
906,-23.875542738933312,1.3601565923815582,1.0
907,-23.876289182517354,1.3626982795552087,1.0
908,-23.87707706936657,1.3521760174642734,1.0
909,-23.87804125336283,1.3474803699371816,1.0
910,-23.87901088306142,1.357246151027757,1.0
911,-23.87964755202355,1.3473468425245292,1.0
912,-23.88044810872619,1.3468510515709586,1.0
913,-23.881894455388263,1.3494460785486702,1.0
914,-23.88295406138294,1.3601712907624424,1.0
915,-23.884079987456534,1.3541548342408314,1.0
916,-23.884846092736872,1.343850321384674,1.0
917,-23.885569636403588,1.3382155776588498,1.0
918,-23.88650331757796,1.3410519527606757,1.0
919,-23.887518406926084,1.331978327816442,1.0
920,-23.888515711438835,1.3335861290266726,1.0
921,-23.889627143620864,1.337082693872589,1.0
922,-23.89043405726991,1.3348002167684883,1.0
923,-23.89189848921461,1.340905844443483,1.0
924,-23.89284900130879,1.3365782217393096,1.0
925,-23.893939912870934,1.3246544377035465,1.0
926,-23.894463218619794,1.3234183858866697,1.0
927,-23.895341914324334,1.3088497893717743,1.0
928,-23.896232760142794,1.3061699355252028,1.0
929,-23.897130790188836,1.3028843217996646,1.0
930,-23.897882412113752,1.2993701641828364,1.0
931,-23.898616396038477,1.3055107896432898,1.0
932,-23.899552613959848,1.316324007792496,1.0
933,-23.900420605079734,1.308115557898666,1.0
934,-23.90119086344966,1.31951352389075,1.0
935,-23.901967408828952,1.3116861147390422,1.0
936,-23.903204799736848,1.3191430457814837,1.0
937,-23.904179784639943,1.3173454152093025,1.0
938,-23.905181186476447,1.315965257362582,1.0
939,-23.90599205295396,1.3147952183143032,1.0
940,-23.906390777703052,1.318671437762712,1.0
941,-23.9071196584415,1.3167794260167571,1.0
942,-23.90819836551704,1.311417423479959,1.0
943,-23.90930518386363,1.3041448219195457,1.0
944,-23.910191179943826,1.2957871635938938,1.0
945,-23.910952909242674,1.2972439953973964,1.0
946,-23.911749340993627,1.2867130657893397,1.0
947,-23.91229764849034,1.2958958894842874,1.0
948,-23.913022965372026,1.2936424893845873,1.0
949,-23.913586674335594,1.2945110864043692,1.0
950,-23.91434117445499,1.3013865669341738,1.0
951,-23.91576808135762,1.2973961236872646,1.0
952,-23.916498107331336,1.2849486168139874,1.0
953,-23.91706827818387,1.2757936010809625,1.0
954,-23.917941843777022,1.2705599693042444,1.0
955,-23.918684210601224,1.2762929418554598,1.0
956,-23.919629967208664,1.2660017017832461,1.0
957,-23.920457644529595,1.2853647764525118,1.0
958,-23.921179671639987,1.2687244817772845,1.0
959,-23.921985918444886,1.2704159691188335,1.0
960,-23.922664338207838,1.2681858070261205,1.0
961,-23.923704486804322,1.2665235165287638,1.0
962,-23.92447832851421,1.2678493176940573,1.0
963,-23.924978889480435,1.2624659976146035,1.0
964,-23.925891744202662,1.2693402747414753,1.0
965,-23.926750641364958,1.2661545135504508,1.0
966,-23.92762531014916,1.2505337693460843,1.0
967,-23.92853756945233,1.2382029724676051,1.0
968,-23.92926450971771,1.2307534490918868,1.0
969,-23.930157592171547,1.2221949445871,1.0
970,-23.93092250421973,1.238367410783369,1.0
971,-23.93166937541817,1.2349646211241558,1.0
972,-23.93258204412154,1.2294639956297149,1.0
973,-23.933203961954007,1.230268293662116,1.0
974,-23.93403701946382,1.217051708911395,1.0
975,-23.93471408381013,1.221596792866277,1.0
976,-23.93550590840348,1.2055339303598138,1.0
977,-23.936089520220385,1.2071142793015304,1.0
978,-23.93663708059322,1.2099911977260407,1.0
979,-23.937433759232345,1.2180806912701196,1.0
980,-23.93822194429423,1.213799973611238,1.0
981,-23.939016997205965,1.2067304306816033,1.0
982,-23.93970595248674,1.2024019111863908,1.0
983,-23.940574382006957,1.2025321321281863,1.0
984,-23.941112996971217,1.2001785158401743,1.0
985,-23.941899305197754,1.1949885616010947,1.0
986,-23.942636437587698,1.1943086520798167,1.0
987,-23.94340800776794,1.194689829066961,1.0
988,-23.944048419652603,1.1929102587948055,1.0
989,-23.94482343414497,1.184811705888588,1.0
990,-23.94537195727302,1.1788642877374693,1.0
991,-23.94591471091792,1.1820246238586853,1.0
992,-23.946794739381602,1.1892333460838804,1.0
993,-23.94766457408445,1.1808849905319554,1.0
994,-23.94850810323026,1.181300111832037,1.0
995,-23.94897416276175,1.1769565400645188,1.0
996,-23.94958290530407,1.171035451284721,1.0
997,-23.9501244799807,1.1771953192498938,1.0
998,-23.950734800020477,1.1704386653952277,1.0
999,-23.951434721152598,1.1670491733133064,1.0
