k,f,grad_norm,t_k,rk_residual
0,0.0,32.048512665192554,1.0,0.4860748146579687
1,-13.556313785023464,17.06883760306544,1.0,0.56658622726706
2,-18.277480587264115,11.370288929417908,1.0,0.6135532038691635
3,-20.70748182692021,8.706646868725356,1.0,0.5842672403572798
4,-22.1704613170825,6.6933048628831475,1.0,0.6114371388194014
5,-22.994152009166932,5.309746804026147,1.0,0.5589218077441878
6,-23.53520265887337,4.012301593842697,1.0,0.5408719379845126
7,-23.82622050730151,2.8240531705158762,1.0,0.5572878324780709
8,-23.985487577694883,2.129230810598762,1.0,0.5689055886052851
9,-24.068916282555985,1.5713024215448221,1.0,0.5492278862430419
10,-24.11576836026987,1.1539329749045966,1.0,0.590979969624756
11,-24.141172613036883,0.8878602726492936,1.0,0.5628365410078133
12,-24.157276631263993,0.6880578950062769,1.0,0.5646160994563153
13,-24.166915883634886,0.5426302547346183,1.0,0.5157018551616023
14,-24.172717773406315,0.3866588500480208,1.0,0.5439450115486548
15,-24.175711445158623,0.287018403052586,1.0,0.5639143074846209
16,-24.177253110273355,0.21656918791644933,1.0,0.5622123936743807
17,-24.17816086292203,0.1682514480381093,1.0,0.5469934113830749
18,-24.178721149675106,0.1307304784088851,1.0,0.5464017544787553
19,-24.17903589735772,0.09830538837719284,1.0,0.5555957602054292
20,-24.179213673178797,0.07337775614929427,1.0,0.5747441143800133
21,-24.17931949316029,0.057849257193197126,1.0,0.5746787438208371
22,-24.17938307505897,0.0443494107790135,1.0,0.5565044692020717
23,-24.17942126270395,0.03328232092433781,1.0,0.5215130999632276
24,-24.17944218494116,0.02312892052617824,1.0,0.5836498434655032
25,-24.17945239011819,0.01750161412046956,1.0,0.5923145111065181
26,-24.179458296508567,0.013759005466924008,1.0,0.4997649183472165
27,-24.17946202266151,0.009536563958355278,1.0,0.5743297582542997
28,-24.17946387171536,0.007559363622042312,1.0,0.5487287405359053
29,-24.179464941054153,0.0056217788249341245,1.0,0.5520346527523833
30,-24.179465554642697,0.004275205879237734,1.0,0.5421454435742139
31,-24.179465892927002,0.003139633163759521,1.0,0.5722443449934432
32,-24.179466094064733,0.002503873067262291,1.0,0.5689840528800946
33,-24.17946621926472,0.0019871647690775027,1.0,0.5778611311602164
34,-24.179466298429745,0.0015709797141318404,1.0,0.5529414615613778
35,-24.17946634317425,0.0011334176414212896,1.0,0.5683402209155851
36,-24.179466368197584,0.0008680852882307652,1.0,0.5494375450375477
37,-24.17946638246241,0.0006512211188246127,1.0,0.5639132320318738
38,-24.17946639052363,0.0005035467818039393,1.0,0.5677931008182915
39,-24.17946639537207,0.00039240079454177834,1.0,0.5532939188751853
