k,f,grad_norm,t_k,rk_residual
38,-6.932576791263695e-05,8.632161980713255e-16,1.4901161193847656e-08,6.8519581536176486e-09
39,-6.932576791263695e-05,8.632161980713255e-16,1.4901161193847656e-08,2.5196984969114013e-10
40,-6.932576791263695e-05,8.632161930074863e-16,1.4901161193847656e-08,9.178176955668474e-10
41,-6.932576791263695e-05,8.632161930074863e-16,1.4901161193847656e-08,4.27482502948217e-11
42,-6.932576791263695e-05,8.632161930074863e-16,1.4901161193847656e-08,6.074653315639045e-12
43,-6.932576791263695e-05,8.632161930074863e-16,1.4901161193847656e-08,6.49197502588047e-12
44,-6.932576791263695e-05,8.632161930074863e-16,1.4901161193847656e-08,5.3491199921302e-12
45,-6.932576791263695e-05,8.632161930074863e-16,1.4901161193847656e-08,4.779597492896721e-12
46,-6.932576791263695e-05,8.632161902498079e-16,1.4901161193847656e-08,1.097569996129369e-09
47,-6.932576791263695e-05,8.632161902498079e-16,1.4901161193847656e-08,5.0702830119736496e-11
48,-6.932576791263695e-05,8.632161902498079e-16,1.4901161193847656e-08,6.95481049875267e-12
49,-6.932576791263695e-05,8.632161902498079e-16,1.4901161193847656e-08,5.825849157440399e-12
50,-6.932576791263695e-05,8.632161902498079e-16,1.4901161193847656e-08,4.623596956306782e-12
51,-6.932576791263695e-05,8.632161902498079e-16,1.4901161193847656e-08,5.090358279380994e-12
52,-6.932576791263695e-05,8.632161902498079e-16,1.4901161193847656e-08,4.768713064590074e-12
53,-6.932576791263695e-05,8.632161822878807e-16,1.4901161193847656e-08,3.3748438528831706e-09
54,-6.932576791263695e-05,8.632161822878807e-16,1.4901161193847656e-08,1.3593927976927564e-10
55,-6.932576791263695e-05,8.63216185790256e-16,1.4901161193847656e-08,3.0338503262785283e-09
56,-6.932576791263695e-05,8.63216202779337e-16,1.4901161193847656e-08,3.6961715600522104e-09
57,-6.932576791263695e-05,8.63216202779337e-16,1.4901161193847656e-08,1.290312092148933e-10
58,-6.932576791263695e-05,8.63216202779337e-16,1.4901161193847656e-08,5.553905652654096e-12
59,-6.932576791263695e-05,8.63216202779337e-16,1.4901161193847656e-08,3.369184016115671e-12
60,-6.932576791263695e-05,8.63216202779337e-16,1.4901161193847656e-08,4.322972237468947e-12
61,-6.932576791263695e-05,8.63216188180912e-16,1.4901161193847656e-08,2.835213881414546e-09
62,-6.932576791263695e-05,8.63216188180912e-16,1.4901161193847656e-08,1.1522458047802605e-10
63,-6.932576791263695e-05,8.632161885271425e-16,1.4901161193847656e-08,2.048451352149563e-09
64,-6.932576791263695e-05,8.632161885271425e-16,1.4901161193847656e-08,7.943146865872722e-11
65,-6.932576791263695e-05,8.632161885271425e-16,1.4901161193847656e-08,6.393080065557197e-12
66,-6.932576791263695e-05,8.632161885271425e-16,1.4901161193847656e-08,4.387826472425467e-12
67,-6.932576791263695e-05,8.632161885271425e-16,1.4901161193847656e-08,4.360234922006379e-12
68,-6.932576791263695e-05,8.632161873672489e-16,1.4901161193847656e-08,1.3537741037788252e-09
69,-6.932576791263695e-05,8.632161873672489e-16,1.4901161193847656e-08,5.810007597367808e-11
70,-6.932576791263695e-05,8.632161873672489e-16,1.4901161193847656e-08,5.628275494734622e-12
71,-6.932576791263695e-05,8.632161873672489e-16,1.4901161193847656e-08,3.642803392625691e-12
72,-6.932576791263695e-05,8.63216189780359e-16,1.4901161193847656e-08,1.420131977859384e-09
73,-6.932576791263695e-05,8.63216189780359e-16,1.4901161193847656e-08,5.6380730414958765e-11
74,-6.932576791263695e-05,8.63216189780359e-16,1.4901161193847656e-08,7.39271794349648e-12
75,-6.932576791263695e-05,8.632161964916086e-16,1.4901161193847656e-08,2.650125762343573e-09
76,-6.932576791263695e-05,8.63216198142816e-16,1.4901161193847656e-08,2.105304154565855e-09
77,-6.932576791263695e-05,8.63216198142816e-16,1.4901161193847656e-08,8.846836397672586e-11
78,-6.932576791263695e-05,8.63216198142816e-16,1.4901161193847656e-08,4.90061570866513e-12
79,-6.932576791263695e-05,8.63216198142816e-16,1.4901161193847656e-08,5.051227880682792e-12
80,-6.932576791263695e-05,8.632162043595035e-16,1.4901161193847656e-08,1.8428627614887283e-09
81,-6.932576791263695e-05,8.632162043595035e-16,1.4901161193847656e-08,7.539472065669914e-11
82,-6.932576791263695e-05,8.632162043595035e-16,1.4901161193847656e-08,7.904874250966936e-12
83,-6.932576791263695e-05,8.632162043595035e-16,1.4901161193847656e-08,4.762315836280885e-12
84,-6.932576791263695e-05,8.632162043595035e-16,1.4901161193847656e-08,6.4791857952620775e-12
85,-6.932576791263695e-05,8.632162198563526e-16,1.4901161193847656e-08,3.8781981229446025e-09
86,-6.932576791263695e-05,8.632162198563526e-16,1.4901161193847656e-08,1.842705427327673e-10
87,-6.932576791263695e-05,8.632162198563526e-16,1.4901161193847656e-08,1.2163247468415362e-11
88,-6.932576791263695e-05,8.632162198563526e-16,1.4901161193847656e-08,6.610948920569569e-12
89,-6.932576791263695e-05,8.632162198563526e-16,1.4901161193847656e-08,3.6138713745900466e-12
90,-6.932576791263695e-05,8.632162198563526e-16,1.4901161193847656e-08,5.3568678374057215e-12
91,-6.932576791263695e-05,8.632162212770855e-16,1.4901161193847656e-08,3.165373520030036e-09
92,-6.932576791263695e-05,8.632162212770855e-16,1.4901161193847656e-08,1.229212803005047e-10
93,-6.932576791263695e-05,8.632162212770855e-16,1.4901161193847656e-08,8.834968682635245e-12
94,-6.932576791263695e-05,8.632162210109086e-16,1.4901161193847656e-08,3.419082331986244e-09
95,-6.932576791263695e-05,8.632162210109086e-16,1.4901161193847656e-08,1.5418796420402128e-10
96,-6.932576791263695e-05,8.632162210109086e-16,1.4901161193847656e-08,1.1842098229992903e-11
97,-6.932576791263695e-05,8.632162210109086e-16,1.4901161193847656e-08,6.093357275955597e-12
98,-6.932576791263695e-05,8.632162210109086e-16,1.4901161193847656e-08,4.736837769546806e-12
99,-6.932576791263695e-05,8.632162210109086e-16,1.4901161193847656e-08,4.767752173206789e-12
100,-6.932576791263695e-05,8.632162119737488e-16,1.4901161193847656e-08,2.619654407948579e-09
101,-6.932576791263695e-05,8.632162164493978e-16,1.4901161193847656e-08,1.978546125753276e-09
102,-6.932576791263695e-05,8.632162169048225e-16,1.4901161193847656e-08,7.960003694567727e-10
103,-6.932576791263695e-05,8.632162207589378e-16,1.4901161193847656e-08,7.493790805711838e-10
104,-6.932576791263695e-05,8.632162207589378e-16,1.4901161193847656e-08,2.4514002113332043e-11
105,-6.932576791263695e-05,8.632162265703146e-16,1.4901161193847656e-08,2.8356148604481326e-09
106,-6.932576791263695e-05,8.632162265703146e-16,1.4901161193847656e-08,1.2097165473847977e-10
107,-6.932576791263695e-05,8.632162265703146e-16,1.4901161193847656e-08,8.897935699549987e-12
108,-6.932576791263695e-05,8.632162096316357e-16,1.4901161193847656e-08,1.7221086543069528e-09
109,-6.932576791263695e-05,8.632162096316357e-16,1.4901161193847656e-08,7.115304511437172e-11
110,-6.932576791263695e-05,8.632162096316357e-16,1.4901161193847656e-08,7.0421756279352444e-12
111,-6.932576791263695e-05,8.632162150258907e-16,1.4901161193847656e-08,1.4635677122349627e-09
112,-6.932576791263695e-05,8.632162150258907e-16,1.4901161193847656e-08,6.186643597713072e-11
113,-6.932576791263695e-05,8.632162150258907e-16,1.4901161193847656e-08,6.9455196192977435e-12
114,-6.932576791263695e-05,8.632162150258907e-16,1.4901161193847656e-08,4.652181368430075e-12
115,-6.932576791263695e-05,8.632162144231293e-16,1.4901161193847656e-08,5.919059429720846e-10
116,-6.932576791263695e-05,8.632162158892574e-16,1.4901161193847656e-08,1.1420063456239897e-09
117,-6.932576791263695e-05,8.632162082970636e-16,1.4901161193847656e-08,2.3278605446926843e-09
118,-6.932576791263695e-05,8.632162082970636e-16,1.4901161193847656e-08,9.898020796037872e-11
119,-6.932576791263695e-05,8.632162082970636e-16,1.4901161193847656e-08,4.00751444790387e-12
120,-6.932576791263695e-05,8.632162107220567e-16,1.4901161193847656e-08,2.996127722332494e-09
121,-6.932576791263695e-05,8.632162107220567e-16,1.4901161193847656e-08,1.1076544606305103e-10
122,-6.932576791263695e-05,8.632162107220567e-16,1.4901161193847656e-08,7.741384572684357e-12
123,-6.932576791263695e-05,8.632162107220567e-16,1.4901161193847656e-08,5.8673335667947385e-12
124,-6.932576791263695e-05,8.632162107220567e-16,1.4901161193847656e-08,4.179237129674012e-12
125,-6.932576791263695e-05,8.632162107220567e-16,1.4901161193847656e-08,5.21921055101299e-12
126,-6.932576791263695e-05,8.63216210593559e-16,1.4901161193847656e-08,1.6429181417469127e-09
127,-6.932576791263695e-05,8.632162462940052e-16,1.4901161193847656e-08,5.461689459571769e-09
128,-6.932576791263695e-05,8.632162330327245e-16,1.4901161193847656e-08,1.7339401680823055e-09
129,-6.932576791263695e-05,8.632162225414949e-16,1.4901161193847656e-08,3.0382700583441407e-09
130,-6.932576791263695e-05,8.632162225414949e-16,1.4901161193847656e-08,9.965891502680884e-11
131,-6.932576791263695e-05,8.632162225414949e-16,1.4901161193847656e-08,7.0204687588092065e-12
132,-6.932576791263695e-05,8.632162161601743e-16,1.4901161193847656e-08,2.0605087329149413e-09
133,-6.932576791263695e-05,8.632162177353718e-16,1.4901161193847656e-08,5.094387428786685e-10
134,-6.932576791263695e-05,8.632162177353718e-16,1.4901161193847656e-08,1.807263074641067e-11
135,-6.932576791263695e-05,8.632162177353718e-16,1.4901161193847656e-08,4.796172264635769e-12
136,-6.932576791263695e-05,8.632162177353718e-16,1.4901161193847656e-08,5.3071121882711396e-12
137,-6.932576791263695e-05,8.632162134644138e-16,1.4901161193847656e-08,6.550970786167454e-10
138,-6.932576791263695e-05,8.632162126532343e-16,1.4901161193847656e-08,1.3348386435965071e-09
139,-6.932576791263695e-05,8.632162151792903e-16,1.4901161193847656e-08,2.046781262941697e-09
140,-6.932576791263695e-05,8.632162169148419e-16,1.4901161193847656e-08,2.847464376217547e-09
141,-6.932576791263695e-05,8.632162197171264e-16,1.4901161193847656e-08,4.454088725070357e-09
142,-6.932576791263695e-05,8.632162197171264e-16,1.4901161193847656e-08,1.8550808360365374e-10
143,-6.932576791263695e-05,8.632162197171264e-16,1.4901161193847656e-08,1.0222704626084433e-11
144,-6.932576791263695e-05,8.632162197171264e-16,1.4901161193847656e-08,5.103641763206688e-12
145,-6.932576791263695e-05,8.632162197171264e-16,1.4901161193847656e-08,4.5318684822994106e-12
146,-6.932576791263695e-05,8.632162197171264e-16,1.4901161193847656e-08,5.718667250527608e-12
147,-6.932576791263695e-05,8.632162197171264e-16,1.4901161193847656e-08,5.127305889558576e-12
148,-6.932576791263695e-05,8.632162179160891e-16,1.4901161193847656e-08,8.633970601031988e-10
149,-6.932576791263695e-05,8.632162179160891e-16,1.4901161193847656e-08,3.547053379675031e-11
150,-6.932576791263695e-05,8.632162263962205e-16,1.4901161193847656e-08,1.7545504350072942e-09
151,-6.932576791263695e-05,8.632162263962205e-16,1.4901161193847656e-08,7.142720305209037e-11
152,-6.932576791263695e-05,8.632162304096444e-16,1.4901161193847656e-08,1.2732753510073843e-09
153,-6.932576791263695e-05,8.632162416951185e-16,1.4901161193847656e-08,2.2594629439858374e-09
154,-6.932576791263695e-05,8.632162416951185e-16,1.4901161193847656e-08,1.0730317631670919e-10
155,-6.932576791263695e-05,8.632162416951185e-16,1.4901161193847656e-08,7.376365253168708e-12
156,-6.932576791263695e-05,8.632162489083451e-16,1.4901161193847656e-08,3.0792962035302025e-09
157,-6.932576791263695e-05,8.632162489083451e-16,1.4901161193847656e-08,1.0493644713948214e-10
158,-6.932576791263695e-05,8.632162489083451e-16,1.4901161193847656e-08,7.641643904547026e-12
159,-6.932576791263695e-05,8.632162528395432e-16,1.4901161193847656e-08,7.318114018159515e-10
160,-6.932576791263695e-05,8.632162408257974e-16,1.4901161193847656e-08,1.3081726917977268e-09
161,-6.932576791263695e-05,8.632162396634591e-16,1.4901161193847656e-08,2.2977844673371072e-09
162,-6.932576791263695e-05,8.632162396634591e-16,1.4901161193847656e-08,1.0501872954239872e-10
163,-6.932576791263695e-05,8.632162405165337e-16,1.4901161193847656e-08,3.4988727719188287e-09
164,-6.932576791263695e-05,8.632162447082285e-16,1.4901161193847656e-08,1.70495213450968e-09
165,-6.932576791263695e-05,8.632162489565374e-16,1.4901161193847656e-08,1.6777366749497813e-09
166,-6.932576791263695e-05,8.632162489565374e-16,1.4901161193847656e-08,8.919808192315827e-11
167,-6.932576791263695e-05,8.632162489565374e-16,1.4901161193847656e-08,8.159476989510327e-12
168,-6.932576791263695e-05,8.632162522678836e-16,1.4901161193847656e-08,1.064394351584504e-09
169,-6.932576791263695e-05,8.632162507949181e-16,1.4901161193847656e-08,7.888712229847807e-10
170,-6.932576791263695e-05,8.632162549593325e-16,1.4901161193847656e-08,1.6287264088003778e-09
171,-6.932576791263695e-05,8.632162572137901e-16,1.4901161193847656e-08,6.589437216635998e-10
172,-6.932576791263695e-05,8.632162572137901e-16,1.4901161193847656e-08,2.2501746456254065e-11
173,-6.932576791263695e-05,8.632162572137901e-16,1.4901161193847656e-08,3.6226350201896874e-12
174,-6.932576791263695e-05,8.632162528396654e-16,1.4901161193847656e-08,2.056090123425177e-09
175,-6.932576791263695e-05,8.632162528396654e-16,1.4901161193847656e-08,8.949912384325955e-11
176,-6.932576791263695e-05,8.632162520331141e-16,1.4901161193847656e-08,2.9900872112097616e-10
177,-6.932576791263695e-05,8.632162492708095e-16,1.4901161193847656e-08,1.475596025545885e-09
178,-6.932576791263695e-05,8.632162514713911e-16,1.4901161193847656e-08,7.319899179802717e-10
179,-6.932576791263695e-05,8.632162587642395e-16,1.4901161193847656e-08,3.3051550631430896e-09
180,-6.932576791263695e-05,8.632162587642395e-16,1.4901161193847656e-08,1.1110136298032132e-10
181,-6.932576791263695e-05,8.632162587855638e-16,1.4901161193847656e-08,1.5901724451670104e-09
182,-6.932576791263695e-05,8.632162642031945e-16,1.4901161193847656e-08,1.8676760460484646e-09
183,-6.932576791263695e-05,8.632162642031945e-16,1.4901161193847656e-08,8.259556580797177e-11
184,-6.932576791263695e-05,8.63216268618669e-16,1.4901161193847656e-08,1.4330216783293685e-09
185,-6.932576791263695e-05,8.63216268618669e-16,1.4901161193847656e-08,6.21736378825187e-11
186,-6.932576791263695e-05,8.63216268618669e-16,1.4901161193847656e-08,4.9096158808804224e-12
187,-6.932576791263695e-05,8.632162700262489e-16,1.4901161193847656e-08,7.07088300643416e-10
188,-6.932576791263695e-05,8.632162691614927e-16,1.4901161193847656e-08,1.425644762595333e-09
189,-6.932576791263695e-05,8.632162727701253e-16,1.4901161193847656e-08,1.5225440024900581e-09
190,-6.932576791263695e-05,8.63216264381116e-16,1.4901161193847656e-08,1.7405298723511654e-09
191,-6.932576791263695e-05,8.632162560449238e-16,1.4901161193847656e-08,1.2566543371199737e-09
192,-6.932576791263695e-05,8.632162560449238e-16,1.4901161193847656e-08,4.840478004711311e-11
193,-6.932576791263695e-05,8.632162560449238e-16,1.4901161193847656e-08,4.768234183052337e-12
194,-6.932576791263695e-05,8.632162560449238e-16,1.4901161193847656e-08,4.9742239262281964e-12
195,-6.932576791263695e-05,8.632162560449238e-16,1.4901161193847656e-08,4.942058334707729e-12
196,-6.932576791263695e-05,8.632162491680934e-16,1.4901161193847656e-08,3.661119982699345e-09
197,-6.932576791263695e-05,8.632162460009141e-16,1.4901161193847656e-08,6.7870256798585315e-09
198,-6.932576791263695e-05,8.632162443652828e-16,1.4901161193847656e-08,2.084157745663419e-09
199,-6.932576791263695e-05,8.632162466414165e-16,1.4901161193847656e-08,8.070505908052932e-10
