iter,f,grad_norm,step_norm,gTd,alpha,armijo_iters,time_iter_sec,time_cum_sec,hvp_calls_iter,hvp_calls_cum,yk_resid_rel,inner_T,inner_r,inner_minres_total_iters,eta,lambda_min_PHPT,Lambda_shift,seed_outer,seed_Sk,seed_Rk_base
57,0.07533930748184776,0.0034189239917199804,0.0474246102176748,-0.00013144168032643412,1.0,0,8.815497000003234,539.4105212499853,1102,62052,0.005787522795997533,100,50,989,0.05847156566845102,0.003907464814518682,0.0,0,108526145,4226538932
58,0.07521395019324904,0.0032159277415447227,0.04528097020212782,-0.00011821291418806982,1.0,0,8.995120582869276,548.4058255830314,1111,63163,0.005372367160342599,100,50,998,0.05670915042164468,0.0038664447023828716,0.0,0,2518348342,2464665467
59,0.07510090658499306,0.0030151197063661554,0.043179208870411274,-0.00010602810817592706,1.0,0,7.496692334068939,555.9026264171116,1108,64271,0.005849916533099201,100,50,995,0.05491010568525757,0.003828468275036395,0.0,0,495203669,3873441691
60,0.07499913800293764,0.002822116433899638,0.04203510980807797,-9.642462045421406e-05,1.0,0,7.115619332995266,563.0183559581637,1110,65381,0.007421335626128291,100,50,997,0.05312359582991007,0.003788237716199009,0.0,0,693358490,1765423842
61,0.07490701156766796,0.0026460129957124653,0.039785587656640045,-8.561721779775457e-05,1.0,0,9.544469957938418,572.5630522919819,1112,66493,0.006485778855931551,100,50,999,0.05143941091918205,0.0037548735593855654,0.0,0,3477935578,3941921594
62,0.07482473567469013,0.002469306361651978,0.038760074337726456,-7.77054187206428e-05,1.0,0,9.272561707999557,581.8357577079441,1109,67602,0.008242056441917792,100,50,996,0.04969211568903037,0.0037170319150524886,0.0,0,1026031267,3914528189
63,0.07475052450302677,0.002300206743155237,0.03693438208263985,-6.877943863282704e-05,1.0,0,10.126679333858192,591.9625427920837,1110,68712,0.006433772286542534,100,50,997,0.04796047063108573,0.0036861426313372883,0.0,0,1200357217,3532010004
64,0.07468449357687582,0.0021453675866923336,0.03565276493301866,-6.191870545343188e-05,1.0,0,8.858481917064637,600.8211920000613,1108,69820,0.007718562813569304,100,50,995,0.04631811294399129,0.003654720575698004,0.0,0,4249402955,2193123848
65,0.07462537327445515,0.0019877068540293807,0.03368327923867595,-5.4366613433764676e-05,1.0,0,8.613112041028216,609.4344612499699,1109,70929,0.0062206559555858425,100,50,996,0.04458370614954953,0.0036285263264609117,0.0,0,2268546926,3293849943
66,0.07457311523691082,0.0018416570546926807,0.03293220165239866,-4.9082895879308796e-05,1.0,0,8.644306542119011,618.0789045421407,1110,72039,0.008460369608579802,100,50,997,0.04291453197569188,0.0035953085370411123,0.0,0,1783769046,3257074247
67,0.07452642050503315,0.001697663842251076,0.03128650240692695,-4.313230078285924e-05,1.0,0,9.150157999945804,627.2292540001217,1112,73151,0.005419677041399203,100,50,999,0.04120271644262155,0.003569368203420733,0.0,0,798477134,3052942455
68,0.07448530255221036,0.0015561916695503992,0.03011539757181886,-3.8036983718115124e-05,1.0,0,11.135372332995757,638.3649790419731,1112,74263,0.005090959865897452,100,50,999,0.03944859527981192,0.003542342712571806,0.0,0,181950652,536447905
69,0.07444909314511478,0.0014330603464485568,0.028783572795499826,-3.345390514411657e-05,1.0,0,8.0105864580255,646.3759427501354,1114,75377,0.004201139248505597,100,50,1001,0.03785578352707228,0.003517487792558082,0.0,0,708515598,530220781
70,0.07441737602628462,0.0013128485627562467,0.02757003985905151,-2.9251734263885155e-05,1.0,0,7.979708708124235,654.3561331250239,1109,76486,0.0020909642238163776,100,50,996,0.03623325216919186,0.0034927045852679666,0.0,0,189525428,3851929466
71,0.07438973970940474,0.001199219876125692,0.026081562903026382,-2.5282744402554297e-05,1.0,0,8.890936749987304,663.247926708078,1111,77597,0.00299196050083714,100,50,998,0.03462975420250181,0.0034730192341342874,0.0,0,3077488880,3616964056
72,0.07436585606530312,0.0010938027152315704,0.02457423667836971,-2.1696963497270415e-05,1.0,0,10.305789249949157,673.5538982080761,1111,78708,0.004478462006469833,100,50,998,0.033072688358093454,0.0034545904159799623,0.0,0,1676574054,3987624190
73,0.074345357002435,0.000992541197897612,0.023332101662722374,-1.8604533457431136e-05,1.0,0,12.745593917090446,686.2998951249756,1112,79820,0.0047839159908151015,100,50,999,0.031504621849779625,0.0034349382130760635,0.0,0,4072254165,2643195227
74,0.0743278243295056,0.0008959700375390294,0.021755178486913967,-1.5702489784229826e-05,1.0,0,10.11399370804429,696.4141830829903,1111,80931,0.005576034084297563,100,50,998,0.029932758602224243,0.003422647002603919,0.0,0,1675032477,3248103579
75,0.07431298429089343,0.0008033607511913827,0.020726279506370623,-1.3424271408685332e-05,1.0,0,10.775187416933477,707.1896371671464,1110,82041,0.003219358467428415,100,50,997,0.028343619232401897,0.003401326650322023,0.0,0,377333056,3002316360
76,0.07430040175997904,0.000714520937511283,0.019289853150763876,-1.114332571217094e-05,1.0,0,8.627748917089775,715.8182435829658,1109,83150,0.0055456225199871315,100,50,996,0.02673052445260442,0.003389881171918465,0.0,0,1224074246,367577181
77,0.07428992096345788,0.0006334252098942215,0.018057692327247264,-9.265961062558546e-06,1.0,0,8.952495750039816,724.7710761250928,1110,84260,0.003579873657617457,100,50,997,0.025167940120204943,0.003376137213824365,0.0,0,1584647654,259313479
78,0.07428123260628214,0.0005584895374147866,0.017012647865047397,-7.704432022223247e-06,1.0,0,12.515766832977533,737.2871743750293,1113,85373,0.0024421921860009826,100,50,1000,0.023632383236034123,0.003356522392193694,0.0,0,3320907227,820605899
79,0.07427408011179024,0.00048818980675400733,0.015724148559488643,-6.209098577709066e-06,1.0,0,13.02605574997142,750.3146611670963,1112,86485,0.007783897366926759,100,50,999,0.022095017690737597,0.003346354618409923,0.0,0,2766550617,1333697991
80,0.07426831336023712,0.00042491246481917377,0.014431970555985035,-4.9611213346519624e-06,1.0,0,9.201948125148192,759.5169979580678,1113,87598,0.008164525864263642,100,50,1000,0.020613404978779556,0.003339468982741799,0.0,0,958022201,1026330268
81,0.07426371720351732,0.00036569058498695943,0.013250413089285524,-3.921182794926108e-06,1.0,0,9.078378041973338,768.5957083329558,1110,88708,0.007167769153552006,100,50,997,0.019123038068961727,0.0033297726637710897,0.0,0,51718591,2855178325
82,0.07426010272428848,0.00031175498659742965,0.012057329483410022,-3.033159755797868e-06,1.0,0,10.961685084039345,779.5577180001419,1113,89821,0.007182939351661485,100,50,1000,0.017656584794275183,0.0033227567109254744,0.0,0,978057577,2798867433
83,0.07425731627326354,0.00026378555025626384,0.010885428978338278,-2.30931354267693e-06,1.0,0,12.15957612497732,791.7175925420597,1107,90928,0.006319379490481689,100,50,994,0.0162414762338977,0.0033158839124806023,0.0,0,224935179,3042846439
84,0.07425520927307838,0.0002194968771127854,0.009803843520458943,-1.726567771523202e-06,1.0,0,9.393948208075017,801.1117986249737,1113,92041,0.006549795298720863,100,50,1000,0.014815426997315514,0.003304230475240388,0.0,0,2087414257,650359944
85,0.07425365002563092,0.00018022015700796336,0.008610495969682467,-1.2402971326326588e-06,1.0,0,8.126612083986402,809.2392730419524,1112,93153,0.011140751572253398,100,50,999,0.01342461012498923,0.003305909257967849,0.0,0,2197188245,3879124491
86,0.07425253406472883,0.0001441314295023786,0.0075693791188074545,-8.743757693476828e-07,1.0,0,7.045565166976303,816.2852677919436,1110,94263,0.008561202491890846,100,50,997,0.012005474980290393,0.0032992514141306295,0.0,0,72867042,3809693752
87,0.07425175594499196,0.00011334598308912605,0.006522786399182242,-5.92277673745677e-07,1.0,0,9.626987166935578,825.9126520829741,1112,95375,0.008817140973868596,100,50,999,0.010646407050696777,0.003292024782304332,0.0,0,925491720,4259005296
88,0.07425123605054881,8.636717923091138e-05,0.0055003326741539585,-3.8071794263493953e-07,1.0,0,8.241697832942009,834.1551835001446,1110,96485,0.012511497483166857,100,50,997,0.009293394386924047,0.003291344722277275,0.0,0,4198398202,2228319877
89,0.0742509058412651,6.391911866510046e-05,0.004526072867307877,-2.3120167981022869e-07,1.0,0,7.16727662505582,841.3236440001056,1113,97598,0.012409202685747758,100,50,1000,0.007994943318442005,0.003289811042377758,0.0,0,2982652060,4252037793
90,0.07425070861614255,4.5458421457004906e-05,0.003613283694154932,-1.3092415555591182e-07,1.0,0,6.891655249986798,848.2155029999558,1111,98709,0.0122651758876356,100,50,998,0.006742286070540534,0.003281501341107174,0.0,0,125847876,2567182496
91,0.07425059954417121,3.0629800339190044e-05,0.0027563390089712487,-6.701304875847575e-08,1.0,0,7.675298666814342,855.8911930420436,1111,99820,0.01744700246210306,100,50,998,0.005534419602739753,0.0032863286901501374,0.0,0,493025546,18714077
92,0.07425054509649133,1.929056299598591e-05,0.001986300407196324,-3.029686539891727e-08,1.0,0,8.634339249925688,864.5257185830269,1111,100931,0.01776370012427103,100,50,998,0.004392102343523647,0.0032879293907918895,0.0,0,1300782439,3330871807
93,0.07425052131871854,1.1108287705596552e-05,0.0013162965924884609,-1.148676704196087e-08,1.0,0,8.89608445786871,873.4228558749892,1110,102041,0.02078082369615871,100,50,997,0.0033329097955985174,0.003293993164710482,0.0,0,2562138245,2126389773
94,0.07425051269529834,5.663396897223121e-06,0.0007725299912103562,-3.393294809470474e-09,1.0,0,9.394960916833952,882.8182116670068,1112,103153,0.02545574137510584,100,50,999,0.0023797892547919282,0.0033015249356429417,0.0,0,1558970094,926829273
95,0.07425051028986052,2.4114112075785764e-06,0.0003781001077252469,-6.968577939781157e-10,1.0,0,6.968404999934137,889.7870641250629,1113,104266,0.03428050469846956,100,50,1000,0.001552871922464495,0.0033147278659750967,0.0,0,3952661714,1984807878
96,0.07425050983049533,7.871314447831561e-07,0.00013947783460955532,-8.232181711090636e-11,1.0,0,6.577942250063643,896.365112583153,1109,105375,0.04977678494853833,100,50,996,0.0008872042858232573,0.00333421970008229,0.0,0,4163872109,464338782
97,0.07425050978071342,1.7880915035034832e-07,3.27908367820669e-05,-4.1296547481690735e-12,1.0,0,7.191590375034139,903.5569695420563,1114,106489,0.10175300414389428,100,50,1001,0.00042285831001689954,0.0034149319035524017,0.0,0,2774027721,1296910394
98,0.0742505097784212,3.023854097010864e-08,4.021797334088509e-06,-6.403312921619806e-14,1.0,0,11.90409483294934,915.4611739581451,1111,107600,0.32610893705289073,100,50,998,0.00017389232579417826,0.003765146723917443,0.0,0,3801948981,1318528067
99,0.07425050977838779,1.0394091827620068e-08,6.257650580730829e-07,-2.109460905300232e-15,1.0,0,11.63163199997507,927.0973940419499,1110,108710,0.6585637416975872,100,50,997,0.00010195141895834539,0.005205849780910787,0.0,0,3348288168,1348012146
100,0.07425050977838672,6.841446534386298e-09,5.401566375282297e-07,-2.1879318515253045e-15,1.0,0,9.91213049995713,937.0111726250034,1108,109818,0.6587350940511966,100,50,995,8.271303726974544e-05,0.007402111892049997,0.0,0,3907165618,2163464427
101,0.0742505097783856,4.254378846316073e-09,6.522541844565399e-07,-2.0585943412956727e-15,1.0,0,10.852013208903372,947.8637547499966,1111,110929,0.6327696132912275,100,50,998,6.522559962404389e-05,0.004761132194712197,0.0,0,1841357108,1842167221
102,0.07425050977838457,3.415678591499527e-09,3.3947262419610925e-07,-7.0223579900384155e-16,1.0,0,8.979113291949034,956.8431700831279,1112,112041,0.3426115487883121,100,50,999,5.844380712701327e-05,0.006003619748884343,0.0,0,3983298777,2240082399
103,0.07425050977838418,1.3314545497057108e-09,1.3184374047282788e-07,-1.0916356983298219e-16,1.0,0,7.553141291020438,964.3964091250673,1113,113154,0.36157841849221767,100,50,1000,3.648910179362752e-05,0.006228013114596485,0.0,0,2821739145,1195909159
104,0.07425050977838414,5.163311687954115e-10,5.336239408752713e-08,-1.788586474132362e-17,1.0,0,9.3994679171592,973.7960271670017,1111,114265,0.4554200824861401,100,50,998,2.2722921660636235e-05,0.006222146736883425,0.0,0,1801660081,2621658233
105,0.07425050977838413,2.5260925897943286e-10,2.910817102248108e-08,-4.958859142517262e-18,1.0,0,7.456886666128412,981.2531396669801,1111,115376,0.47675855744000245,100,50,998,1.5893686135677678e-05,0.005810681547914735,0.0,0,2546203674,1780591426
106,0.07425050977838411,1.3939127876469707e-10,7.70015325427567e-09,-1.3616861132210902e-18,0.5,1,8.037696541054174,989.2909280830063,1113,116489,0.42511169521195874,100,50,1000,1.1806408377008525e-05,0.00571679968519954,0.0,0,1930795932,1845080618
107,0.0742505097783841,7.4340017337435e-11,,,,,0.00431204098276794,989.2955765000079,0,116489,,,,,,,,0,,
