k,f,grad_norm,x_norm,alpha,subspace_dim_s,inner_dim_r,L,rs_reg,rk_reg,rk_iters,rk_residual
220,6.299765176719752,3.9976668641412285,1.0474739936604638,0.001953125,7,4,10,1e-08,1e-08,10,31081.050071950933
221,6.28509297350573,3.207801463265763,1.0521964534843826,0.00390625,7,4,10,1e-08,1e-08,10,43866.168622772035
222,6.274298707081577,5.537887161767946,1.0589094675953186,0.00390625,7,4,10,1e-08,1e-08,10,11631055.201948434
223,6.274293321468217,5.517802147103401,1.0588893948749118,0.0078125,7,4,10,1e-08,1e-08,1,681.7081745708977
224,6.27427090000389,5.475069165985683,1.058868288336532,0.001953125,7,4,10,1e-08,1e-08,10,1486.4911384254522
225,6.25537602294142,4.132320795920275,1.0639634365713944,0.001953125,7,4,10,1e-08,1e-08,10,3285514.844030245
226,6.2553737190777055,4.123453564825933,1.0639857832272237,0.001953125,7,4,10,1e-08,1e-08,7,588.9369738146173
227,6.2406081308649854,3.335104468230314,1.066985495139228,0.00390625,7,4,10,1e-08,1e-08,10,352737.75965679897
228,6.232477440916509,6.040594631263673,1.075890531325812,0.001953125,7,4,10,1e-08,1e-08,10,888379.3040708707
229,6.212399429367864,4.603878281023026,1.0783094149163825,0.001953125,7,4,10,1e-08,1e-08,8,665.1347169406694
230,6.196774208161915,3.6962406736462166,1.0831252213202394,0.00390625,7,4,10,1e-08,1e-08,10,682.9223933411827
231,6.196425039716348,7.2904280725471295,1.089486679535308,0.25,7,4,10,1e-08,1e-08,10,1811.7015627114783
232,6.191919210859297,5.4235537670831695,1.0873599369028233,0.0078125,7,4,10,1e-08,1e-08,10,136219.96020655707
233,6.190941130871843,5.294968438382882,1.086864819762438,0.03125,7,4,10,1e-08,1e-08,10,610797.8264799737
234,6.190798183221043,5.170011189338552,1.0869677690112889,0.015625,7,4,10,1e-08,1e-08,10,30645417.237045098
235,6.189888925279127,5.020756388140784,1.0864419637473157,0.001953125,7,4,10,1e-08,1e-08,1,682.7812780012114
236,6.18981104191483,4.992806987437389,1.086251951119975,0.001953125,7,4,10,1e-08,1e-08,10,182997.47020596752
237,6.173055881253098,3.9857740766945677,1.091316334781345,0.001953125,7,4,10,1e-08,1e-08,10,31502472.225214295
238,6.1589536676464816,3.3498379434502064,1.0945048739012029,0.00390625,7,4,10,1e-08,1e-08,1,569.7114788734079
239,6.151808192626197,6.259281196352694,1.1034995145442783,0.015625,7,4,10,1e-08,1e-08,10,1736.3235462589503
240,6.151728112602585,6.155234992787402,1.1033850668701561,0.125,7,4,10,1e-08,1e-08,10,13709.76899421222
241,6.151454434021622,5.468081559847019,1.1021927321705598,0.015625,7,4,10,1e-08,1e-08,10,7971.5685544542785
242,6.1514070676762795,5.404973562710077,1.102172862742623,0.001953125,7,4,10,1e-08,1e-08,10,6888.284821977251
243,6.133776725852092,4.348530641550563,1.1046915476558037,0.0078125,7,4,10,1e-08,1e-08,10,156285.98454957
244,6.133776095361804,4.310530400688442,1.104586775878759,0.001953125,7,4,10,1e-08,1e-08,10,98639.6425582274
245,6.119240864249207,3.619667870863365,1.109235345561868,0.00390625,7,4,10,1e-08,1e-08,8,568.4485819507898
246,6.118238475002606,7.249289293143865,1.1156573796784603,0.03125,7,4,10,1e-08,1e-08,10,234761.05939643786
247,6.117633627409807,6.9890969783187895,1.115159063578126,0.03125,7,4,10,1e-08,1e-08,10,2657567.249607938
248,6.116932679719922,6.763335614019188,1.1149800252186608,0.5,7,4,10,1e-08,1e-08,8,738.610905673241
249,6.115474231801933,3.582172621182472,1.1098930857026068,0.00390625,7,4,10,1e-08,1e-08,10,589.9333013203251
250,6.103450383009408,6.218924668816131,1.1189997311200102,0.015625,7,4,10,1e-08,1e-08,10,3642.411438139217
251,6.10341637544772,6.125374464844,1.1188912406936087,0.03125,7,4,10,1e-08,1e-08,10,1135703.9370473966
252,6.103124724384162,5.943774516340235,1.1186942737963972,0.0078125,7,4,10,1e-08,1e-08,10,6672396.93199715
253,6.103122828092468,5.90275207933479,1.1186043105467538,0.001953125,7,4,10,1e-08,1e-08,10,22728766.39793962
254,6.084960454243076,4.821399045818062,1.1213964929164508,0.001953125,7,4,10,1e-08,1e-08,1,700.2171794562223
255,6.069745942607226,4.061262041535421,1.1262853697257444,0.001953125,7,4,10,1e-08,1e-08,10,7053.171188024949
256,6.056125871361579,3.5310494114365447,1.1294396369356103,0.00390625,7,4,10,1e-08,1e-08,10,15983.812797931712
257,6.054165742347967,7.129220492637566,1.138379450310558,0.25,7,4,10,1e-08,1e-08,10,134251.08229349376
258,6.051720867733186,5.499457715138343,1.1360863917697273,0.001953125,7,4,10,1e-08,1e-08,10,3232642.8015273893
259,6.034870753826298,4.632160791505347,1.1383829767874725,0.001953125,7,4,10,1e-08,1e-08,3,697.5174285663464
260,6.0203609830196445,4.006879899309814,1.1429545410827424,0.001953125,7,4,10,1e-08,1e-08,10,2891.530125777059
261,6.007072348082112,3.553972052098955,1.1460145061539762,0.00390625,7,4,10,1e-08,1e-08,10,7198805.871255114
262,6.006282806374178,7.332180944409889,1.1547762469954745,0.001953125,7,4,10,1e-08,1e-08,2,757.6198837422376
263,5.987190571731097,6.265214531081275,1.156999708490524,0.0625,7,4,10,1e-08,1e-08,10,34947.1476622012
264,5.987039891971039,5.871274610517882,1.1563228079126278,0.001953125,7,4,10,1e-08,1e-08,10,86264.9859405845
265,5.9709601682921205,5.096587215308046,1.1612329478546397,0.001953125,7,4,10,1e-08,1e-08,10,512443.05366684054
266,5.9564698247408625,4.496237740111221,1.1640552824174306,0.001953125,7,4,10,1e-08,1e-08,10,21166054.081002805
267,5.94300501910229,4.032535643872981,1.1686480483937998,0.001953125,7,4,10,1e-08,1e-08,2,649.2680196259901
268,5.930189311982154,3.67438830286974,1.1717403073988586,0.001953125,7,4,10,1e-08,1e-08,10,76.5482631534036
269,5.9178155871220675,3.3988450529790346,1.1760931112079545,0.00390625,7,4,10,1e-08,1e-08,10,1978.7297371821953
270,5.914762226981057,7.023208608431377,1.182642890756454,0.03125,7,4,10,1e-08,1e-08,10,13417.01463425549
271,5.914128065250097,6.90980386832845,1.1838712419629023,0.001953125,7,4,10,1e-08,1e-08,10,3817085.727507846
272,5.89681371573715,6.1855928880621045,1.188657400015482,0.001953125,7,4,10,1e-08,1e-08,10,33233421.215110682
273,5.8815065587180655,5.600739268095052,1.191051895080219,0.015625,7,4,10,1e-08,1e-08,1,770.319127353483
274,5.881463729637338,5.519145771148517,1.1910141294698062,0.001953125,7,4,10,1e-08,1e-08,10,39.67591781754334
275,5.8674778802902505,5.053081115764428,1.1956126126818907,0.001953125,7,4,10,1e-08,1e-08,10,2655.701120873592
276,5.854165828467183,4.6689681309569275,1.1983422149269345,0.001953125,7,4,10,1e-08,1e-08,10,75401184.9778521
277,5.841349659722334,4.352449078735633,1.2027965278447534,0.001953125,7,4,10,1e-08,1e-08,1,697.5445495273771
278,5.828865646018263,4.090701203033791,1.2057444000258313,0.001953125,7,4,10,1e-08,1e-08,10,26075.262454194057
279,5.816644554576328,3.8746018832301776,1.2100784213564775,0.0078125,7,4,10,1e-08,1e-08,10,10865239.664074132
280,5.81657595514315,3.8671803856688927,1.210450488019194,0.001953125,7,4,10,1e-08,1e-08,10,40795124.20647074
281,5.804071948189476,3.668916544046523,1.2135412148130456,0.001953125,7,4,10,1e-08,1e-08,1,668.2629643461056
282,5.792032623152983,3.5172827127916744,1.2177160096678439,0.001953125,7,4,10,1e-08,1e-08,10,80.23779452726534
283,5.780207565623283,3.395936177362753,1.220876510723702,0.001953125,7,4,10,1e-08,1e-08,10,1347.972739399572
284,5.78015886036863,3.422449631277497,1.221189338443593,0.001953125,7,4,10,1e-08,1e-08,10,567.5351921119079
285,5.780152102006757,3.4175772660750843,1.2211762763320544,0.001953125,7,4,10,1e-08,1e-08,10,19323.036016745522
286,5.780139713809897,3.4164241317530943,1.2212575566418002,0.00390625,7,4,10,1e-08,1e-08,10,637.6255307346495
287,5.7786956933700555,7.367506818220498,1.2293507589805568,0.00390625,7,4,10,1e-08,1e-08,10,3303.5792178499983
288,5.77868409431047,7.343193184044156,1.22926195979007,0.001953125,7,4,10,1e-08,1e-08,10,27508235.115258902
289,5.765060546266651,7.033874275380324,1.2315304098651683,0.25,7,4,10,1e-08,1e-08,2,826.6915184744133
290,5.762874980696132,5.274011194211016,1.2295511742100833,0.015625,7,4,10,1e-08,1e-08,10,517.9866225557263
291,5.7618316948255135,5.172779952724276,1.2297886375225808,0.015625,7,4,10,1e-08,1e-08,10,1443376.897727248
292,5.761814710811932,5.083249060582421,1.2295115760403639,0.001953125,7,4,10,1e-08,1e-08,10,16795814.356611498
293,5.749350464148079,4.8978331052066615,1.2339412469194315,0.00390625,7,4,10,1e-08,1e-08,1,749.4730928937782
294,5.7493403250289505,4.8796561751574,1.2338972580339398,0.001953125,7,4,10,1e-08,1e-08,10,668.0301970571724
295,5.737246325064992,4.733467460945636,1.2366515189279221,0.001953125,7,4,10,1e-08,1e-08,10,2405348.6031292337
296,5.725342860467333,4.614587864361708,1.2409921157827177,0.001953125,7,4,10,1e-08,1e-08,6,739.4003992504648
297,5.713552592843028,4.519188179326575,1.2438608774448614,0.001953125,7,4,10,1e-08,1e-08,10,76631.9233659076
298,5.7018824844069425,4.44510954412663,1.2481811395035385,0.001953125,7,4,10,1e-08,1e-08,10,127804.55966460348
299,5.6902887539392655,4.390386334923029,1.2511219353642316,0.03125,7,4,10,1e-08,1e-08,10,15383307.646618027
300,5.690018523892115,4.281595753080841,1.2509699264788192,0.001953125,7,4,10,1e-08,1e-08,10,73897400.07090749
301,5.678127143885874,4.226868035715192,1.2553061917351056,0.001953125,7,4,10,1e-08,1e-08,1,717.2281827963413
302,5.6665434519913696,4.200682484166068,1.258379797339421,0.001953125,7,4,10,1e-08,1e-08,10,301216.1268308437
303,5.65512814946083,4.195022718657026,1.2626785679428159,0.001953125,7,4,10,1e-08,1e-08,10,1471247.3218954569
304,5.643800922674515,4.206902846194675,1.2657330035569916,0.001953125,7,4,10,1e-08,1e-08,8,753.517201466679
305,5.63256313489598,4.235339041029605,1.2699981785914287,0.001953125,7,4,10,1e-08,1e-08,10,2924.2584976939147
306,5.621387442086361,4.280508381929154,1.2730294589560325,0.001953125,7,4,10,1e-08,1e-08,10,52897.949593959835
307,5.6102992865771215,4.342936360509837,1.2772839525805812,0.001953125,7,4,10,1e-08,1e-08,10,609326.8837612411
308,5.599280826757093,4.42398763116248,1.2802854369474606,0.001953125,7,4,10,1e-08,1e-08,10,505316.04930898984
309,5.598927787753054,4.442585760606626,1.2806494158003532,0.001953125,7,4,10,1e-08,1e-08,6,774.9367380701365
310,5.587750887768433,4.532544110284054,1.2848567942288542,0.001953125,7,4,10,1e-08,1e-08,10,36988.941781589485
311,5.576839593247456,4.653355028503383,1.2877660562633755,0.001953125,7,4,10,1e-08,1e-08,10,5184550.568264784
312,5.566130640532283,4.801102645654794,1.2920346489947434,0.001953125,7,4,10,1e-08,1e-08,5,781.8674691561921
313,5.555575892515378,4.977893284515507,1.2949311977290952,0.001953125,7,4,10,1e-08,1e-08,10,368.2352606830291
314,5.545234841399652,5.186254373115423,1.299261770083532,0.001953125,7,4,10,1e-08,1e-08,10,532.3331878168538
315,5.545231844920254,5.1770867860117145,1.2992699700909478,0.001953125,7,4,10,1e-08,1e-08,10,2150.482385868061
316,5.5350848194855695,5.421489375575392,1.3020950359011179,0.0078125,7,4,10,1e-08,1e-08,10,173118.2552480796
317,5.535075039901708,5.3800908230012086,1.302045699036207,0.03125,7,4,10,1e-08,1e-08,10,80468.98543830254
318,5.5349845429776705,5.2140710450163645,1.3019371556546382,0.001953125,7,4,10,1e-08,1e-08,2,826.4098509408054
319,5.524752629784307,5.47168918357381,1.3062665540553708,0.001953125,7,4,10,1e-08,1e-08,10,4736.815269835832
320,5.51494116591846,5.780406129553654,1.3090364085831603,0.001953125,7,4,10,1e-08,1e-08,10,89354.79391327135
321,5.505607965709306,6.142032315961803,1.3134702524382353,0.03125,7,4,10,1e-08,1e-08,10,2334609.90082408
322,5.5055688639651,5.956668467836566,1.313239353466432,0.001953125,7,4,10,1e-08,1e-08,7,840.3885185095967
323,5.496390575462683,6.356623263139038,1.3158850923525809,0.5,7,4,10,1e-08,1e-08,10,53541.40353543914
324,5.492571964688637,4.070698362446129,1.3165894118194261,0.00390625,7,4,10,1e-08,1e-08,10,121644.55220872739
325,5.479069476126368,7.6607308836493075,1.3249208659615657,0.0625,7,4,10,1e-08,1e-08,10,14551984.793991975
326,5.478808187038373,7.313347047525773,1.3279068935397453,0.0625,7,4,10,1e-08,1e-08,1,847.0047650487079
327,5.476979659825023,6.834243227348048,1.3272148018757524,0.001953125,7,4,10,1e-08,1e-08,10,13410.448615716057
328,5.464928760689636,7.282256502653259,1.3294044930381648,0.0625,7,4,10,1e-08,1e-08,10,7046048.877454565
329,5.462945260726538,6.720274539764176,1.3290832963103891,0.001953125,7,4,10,1e-08,1e-08,9,875.024390784357
330,5.454422952103074,7.304333573827606,1.3331474966436083,0.03125,7,4,10,1e-08,1e-08,10,8087.050251054585
331,5.454304228022604,7.0787645156688646,1.3331026070867726,0.001953125,7,4,10,1e-08,1e-08,10,99053.24588803339
332,5.453906019357002,7.038103173632895,1.3330889430215973,0.03125,7,4,10,1e-08,1e-08,4,877.9669273988281
333,5.45389000698397,6.824979752616035,1.3328763990845152,0.001953125,7,4,10,1e-08,1e-08,10,9041.566104613605
334,5.446177042560173,7.470778108655988,1.3349506035360168,0.25,7,4,10,1e-08,1e-08,10,1040229.9696316526
335,5.443691283520222,5.527158254686426,1.332063858106699,0.001953125,7,4,10,1e-08,1e-08,9,841.3954935217301
336,5.433319483726586,5.951080276877086,1.3363468607472786,0.001953125,7,4,10,1e-08,1e-08,10,458.31792561198307
337,5.424637472228963,6.50491080869908,1.3390178690486927,0.001953125,7,4,10,1e-08,1e-08,10,26624.500227273933
338,5.417364618265986,7.175455866101391,1.3434449162563766,0.25,7,4,10,1e-08,1e-08,10,52773.96170576514
339,5.414056983927458,5.963199264139161,1.3440597743208633,0.001953125,7,4,10,1e-08,1e-08,10,1692365.3849853207
340,5.400344035783906,6.319971863885753,1.3466483969701988,0.001953125,7,4,10,1e-08,1e-08,10,870.3558901756455
341,5.391428083588549,6.957107807307079,1.3509279912126424,0.03125,7,4,10,1e-08,1e-08,10,5809.649957246559
342,5.390919756245801,6.71668124920656,1.3515608962833294,0.125,7,4,10,1e-08,1e-08,10,85020085.09377734
343,5.388862095357549,5.824450561715713,1.352346624642421,0.001953125,7,4,10,1e-08,1e-08,1,850.769013214681
344,5.379239906620086,6.4270316354467525,1.354436731451317,0.03125,7,4,10,1e-08,1e-08,10,818.7270127910308
345,5.379082719763771,6.247501385209541,1.3544278885277918,0.125,7,4,10,1e-08,1e-08,10,1185.449603501345
346,5.378562257471531,5.411609563611198,1.3542916822932163,0.03125,7,4,10,1e-08,1e-08,10,18819.444246393374
347,5.3781330050162675,5.1925035282390875,1.3537453942167401,0.001953125,7,4,10,1e-08,1e-08,10,300452.80431069236
348,5.368442458744625,5.728122843487827,1.3573984175568938,0.00390625,7,4,10,1e-08,1e-08,5,861.0331013063292
349,5.368315765228782,5.704958442070215,1.357338768803474,0.001953125,7,4,10,1e-08,1e-08,10,2433.5846790978526
350,5.360266500562284,6.383711832202581,1.3596665290255463,0.001953125,7,4,10,1e-08,1e-08,10,60132816.89633792
351,5.353884074416227,7.210562285782129,1.3637458102353386,0.125,7,4,10,1e-08,1e-08,1,901.5958136197809
352,5.352944674847775,6.305223706610593,1.3631894164049878,0.03125,7,4,10,1e-08,1e-08,10,2204.4708532259897
353,5.3527505024413475,6.13075123789033,1.3628256840137902,0.001953125,7,4,10,1e-08,1e-08,10,4379.76277678451
354,5.34556423795069,6.91936002845189,1.3649872881727347,0.03125,7,4,10,1e-08,1e-08,10,29409.715578604424
355,5.345519265798607,6.651678116388998,1.364729906880583,0.0078125,7,4,10,1e-08,1e-08,10,10245709.992078923
356,5.345513236968307,6.607410031019731,1.364631886279439,0.0001220703125,7,4,10,1e-08,1e-08,5,903.3334471787542
357,5.3455132257130105,6.606724598278609,1.364632894141082,0.03125,7,4,10,1e-08,1e-08,10,722359.9977930405
358,5.345404546640688,6.4162737344575165,1.3644128789901384,0.001953125,7,4,10,1e-08,1e-08,10,3980399.2068306836
359,5.338798871808967,7.263782568418399,1.3684261226921517,0.5,7,4,10,1e-08,1e-08,3,905.7326753677469
360,5.338525927542983,3.93316340744082,1.3639734486903266,0.015625,7,4,10,1e-08,1e-08,10,7953.103158867216
361,5.338422433942755,3.879927423961154,1.364026727978825,0.0078125,7,4,10,1e-08,1e-08,10,380148.6012235871
362,5.338410430440329,3.8497122464962117,1.3640284304797774,0.001953125,7,4,10,1e-08,1e-08,10,29537119.69083751
363,5.327074278185587,4.1019919672997,1.366437143036928,0.001953125,7,4,10,1e-08,1e-08,1,791.368553605772
364,5.327064128735364,4.0924298549683495,1.3663954161062215,0.001953125,7,4,10,1e-08,1e-08,10,43.04748027215212
365,5.317144789328414,4.511278770561754,1.370163816277785,0.001953125,7,4,10,1e-08,1e-08,10,148450.59949335657
366,5.30803784659917,5.049575673802849,1.372969800977722,0.001953125,7,4,10,1e-08,1e-08,10,3801101.2079744968
367,5.2999296192887995,5.71998916965615,1.3770279297802552,0.0625,7,4,10,1e-08,1e-08,2,875.2441374194564
368,5.298908234236601,5.309840594436593,1.3777725091646633,0.001953125,7,4,10,1e-08,1e-08,10,59636.6976854489
369,5.29052184099054,6.024334721356114,1.3802897395592357,0.125,7,4,10,1e-08,1e-08,9,899.5709071184107
370,5.2898701480277825,5.308870424080505,1.3800109591041863,0.0078125,7,4,10,1e-08,1e-08,10,3124.0452204076432
371,5.28961771889642,5.259420454209756,1.3801128113803762,0.001953125,7,4,10,1e-08,1e-08,10,18575.362858102046
372,5.281549260589319,5.994010194579334,1.3838534901548096,0.001953125,7,4,10,1e-08,1e-08,10,556275.8853670697
373,5.2753848339173235,6.927067100018734,1.3862757563359165,0.0625,7,4,10,1e-08,1e-08,4,924.4461621002115
374,5.27509200867563,6.493242476416426,1.3857687363988636,0.001953125,7,4,10,1e-08,1e-08,10,1514886.7083207378
375,5.269982453012831,7.539210605877963,1.3899463372260288,0.25,7,4,10,1e-08,1e-08,8,921.9944102621567
376,5.269295810417473,5.707545017825547,1.3885321801985968,0.00390625,7,4,10,1e-08,1e-08,10,140076.24414756524
377,5.267092404558267,5.839707530306368,1.3877760312897498,0.001953125,7,4,10,1e-08,1e-08,10,954147.3138250213
378,5.259080505309025,6.680679985965378,1.3905208161483906,0.001953125,7,4,10,1e-08,1e-08,6,920.9470819951268
379,5.254500022597613,7.797708914852706,1.39489127207126,0.125,7,4,10,1e-08,1e-08,10,27021.753749236716
380,5.254273903079758,6.877884299593606,1.3946261400457194,0.001953125,7,4,10,1e-08,1e-08,10,2429204.925606108
381,5.248874116873822,8.020808227575687,1.3967770072136103,0.0625,7,4,10,1e-08,1e-08,2,942.3362299841839
382,5.246994375269669,7.426770411187617,1.3953036088843316,0.25,7,4,10,1e-08,1e-08,10,97536.7471808435
383,5.244297777718561,5.467633761574105,1.3938336466384351,0.015625,7,4,10,1e-08,1e-08,10,48753.922333430775
384,5.2425093447859945,5.242471507382243,1.3929330309033507,0.0625,7,4,10,1e-08,1e-08,10,9120416.432108108
385,5.242349899668836,4.931572203451798,1.3926812560243644,0.001953125,7,4,10,1e-08,1e-08,4,862.7643338660693
386,5.233766841233552,5.639505323112075,1.396934182383431,0.001953125,7,4,10,1e-08,1e-08,10,89360.89929838573
387,5.227259342006046,6.57591872679047,1.399766823312353,0.001953125,7,4,10,1e-08,1e-08,10,59802637.75706685
388,5.223430914341636,7.765814064017546,1.404124109493904,0.015625,7,4,10,1e-08,1e-08,1,934.0286668084739
389,5.223376903567294,7.652955251730722,1.4038872958201762,0.00390625,7,4,10,1e-08,1e-08,10,525.9217894642196
390,5.223374777070724,7.625350289844592,1.403893972955534,0.125,7,4,10,1e-08,1e-08,10,8324.679192322888
391,5.220319334671378,6.599615580812601,1.4035496941288828,0.001953125,7,4,10,1e-08,1e-08,10,17529.524897617976
392,5.215404373828985,7.777413230615806,1.4060418396411618,0.5,7,4,10,1e-08,1e-08,10,946.7186364878272
393,5.215224149061503,4.357149706889277,1.4049808281703164,0.001953125,7,4,10,1e-08,1e-08,10,5741.931714331209
394,5.199771847975349,4.5842640794138445,1.4082959132186759,0.001953125,7,4,10,1e-08,1e-08,10,608449.8274795028
395,5.189121789359346,5.183989163523361,1.410826910689572,0.03125,7,4,10,1e-08,1e-08,3,880.2425821730145
396,5.188233188754975,4.959487516327134,1.410337469467228,0.001953125,7,4,10,1e-08,1e-08,10,16882.72346165918
397,5.180225265246424,5.780498424239247,1.414259703669794,0.001953125,7,4,10,1e-08,1e-08,10,531162.5572536116
398,5.174713568380776,6.8754104776489235,1.4168644925806337,0.25,7,4,10,1e-08,1e-08,4,942.6406580382878
399,5.17422591222316,5.228500972826945,1.415540676504402,0.0078125,7,4,10,1e-08,1e-08,10,133.13869292418897
400,5.174221374712344,5.185026403552332,1.415476378313404,0.0625,7,4,10,1e-08,1e-08,10,5273.463583464629
401,5.174029311262805,4.881590536232097,1.4147844571426171,0.001953125,7,4,10,1e-08,1e-08,10,1277968.4853209585
402,5.165846963029529,5.699059530444352,1.4185651920994737,0.0625,7,4,10,1e-08,1e-08,3,898.6819629528934
403,5.1655415665361355,5.358753299216067,1.4177999703003885,0.001953125,7,4,10,1e-08,1e-08,10,8722.695524519511
404,5.15904731806177,6.355354686989133,1.4204523175975516,0.00390625,7,4,10,1e-08,1e-08,10,50720.47038700605
405,5.158994520097609,6.300951862369427,1.4199959258127777,0.03125,7,4,10,1e-08,1e-08,10,4299313.795327406
406,5.15879736251311,6.130443267276507,1.420127310314587,0.03125,7,4,10,1e-08,1e-08,2,927.9189996153872
407,5.158779486539896,5.939560900896046,1.419840211853592,0.0625,7,4,10,1e-08,1e-08,10,107.7578509725908
408,5.1584316166178725,5.5597090934903735,1.419661446297214,0.001953125,7,4,10,1e-08,1e-08,10,2035.2837545526204
409,5.152716267276572,6.634774870870946,1.4237070863203651,0.125,7,4,10,1e-08,1e-08,10,8238.425392306357
410,5.152088796619142,5.821092788649831,1.4230184142206577,0.001953125,7,4,10,1e-08,1e-08,10,5433.043290876075
411,5.147057499877407,6.9902989218948886,1.4254113931099592,0.001953125,7,4,10,1e-08,1e-08,10,210318.9410460036
412,5.14594219625091,8.507416943032654,1.4295290749747136,0.0009765625,7,4,10,1e-08,1e-08,10,13078202.581538726
413,5.11171466640601,2.6110009249177506,1.4306202467519509,0.0078125,7,4,10,1e-08,1e-08,5,438.2449898271315
414,5.093667294615171,8.381306366476602,1.4447217147973703,0.0625,7,4,10,1e-08,1e-08,10,546.5391184748906
415,5.09346209976509,7.916022765146523,1.4456560309113289,0.0009765625,7,4,10,1e-08,1e-08,10,32917.76600188353
416,5.0633774309808,2.711806688102208,1.446590844969965,0.0078125,7,4,10,1e-08,1e-08,10,4969978.8471800005
417,5.045297929518786,8.544411726852799,1.459202563209817,0.0625,7,4,10,1e-08,1e-08,4,976.6053641108022
418,5.044487083911735,8.030758395798713,1.4584930916985632,0.015625,7,4,10,1e-08,1e-08,10,353.2446422232334
419,5.044461343682947,7.908958776290961,1.4581153949293675,0.0009765625,7,4,10,1e-08,1e-08,10,1013.912575026735
420,5.014692913606206,2.705263683688023,1.4594452228107213,0.015625,7,4,10,1e-08,1e-08,10,28405.61218430568
421,5.014686878621061,2.6698619130874794,1.4595266038418855,0.0078125,7,4,10,1e-08,1e-08,10,390222.29899599944
422,4.9994387814641925,8.890565846702104,1.4744723383122376,0.03125,7,4,10,1e-08,1e-08,10,288938.88294105325
423,4.998874054994942,8.622250424897585,1.4736218690733012,0.0009765625,7,4,10,1e-08,1e-08,10,11922567.39928472
424,4.964740502327439,2.740968125083383,1.4747472583083798,0.0001220703125,7,4,10,1e-08,1e-08,3,518.3371629467458
425,4.964604930848724,2.7407496347841005,1.475069986654333,0.00390625,7,4,10,1e-08,1e-08,10,309.061889115973
426,4.9502219544482085,5.243272257656421,1.481956225770455,0.0078125,7,4,10,1e-08,1e-08,10,249260.4693643352
427,4.950221487852423,5.221563088977571,1.4818509395869432,0.001953125,7,4,10,1e-08,1e-08,10,23537229.29726683
428,4.945535945312234,6.573733916878047,1.4846356356633985,0.0625,7,4,10,1e-08,1e-08,2,977.7150387473597
429,4.945289614332446,6.160817970961662,1.4841647281674852,0.0625,7,4,10,1e-08,1e-08,10,306.41868290722255
430,4.94495099011005,5.767972906617991,1.4835371475292172,0.001953125,7,4,10,1e-08,1e-08,10,42960.76457465274
431,4.941956860602617,7.3219229789641345,1.4876139474359402,0.25,7,4,10,1e-08,1e-08,10,53221234.300689936
432,4.940802802873519,5.564367282269851,1.4852015659190518,0.001953125,7,4,10,1e-08,1e-08,7,930.2617234856265
433,4.9364337847223405,7.0193232518168855,1.4878368691753256,0.03125,7,4,10,1e-08,1e-08,10,8536.089446838005
434,4.936377256871971,6.769676056832299,1.4874138583818985,0.03125,7,4,10,1e-08,1e-08,10,1884338.3730756568
435,4.935885705443693,6.517614150215005,1.4867011009508613,0.001953125,7,4,10,1e-08,1e-08,9,972.4730758733048
436,4.935646256461757,8.359593587636674,1.4909746996918891,0.125,7,4,10,1e-08,1e-08,10,12852793.050866026
437,4.934415496845914,7.374573379390865,1.4899617012036392,0.0625,7,4,10,1e-08,1e-08,1,972.5460912822581
438,4.933951725659059,6.937611991922697,1.4889889628122488,0.03125,7,4,10,1e-08,1e-08,10,231.747484785348
439,4.93380914790014,6.768731470834662,1.4882704191172451,0.001953125,7,4,10,1e-08,1e-08,10,1710.3852947743878
440,4.932984698758332,8.650839876309584,1.4911886326357313,0.015625,7,4,10,1e-08,1e-08,10,9546.507049770844
441,4.932634829638745,8.525821733023685,1.4913041511889147,0.125,7,4,10,1e-08,1e-08,3,1003.9471937585497
442,4.930433119332657,7.401410909686231,1.489621040531407,0.25,7,4,10,1e-08,1e-08,10,316.6762945724778
443,4.929055425724323,5.784766596576873,1.489585431383689,0.0625,7,4,10,1e-08,1e-08,10,41071.65264570443
444,4.92388595917956,5.382540997043679,1.488481340640737,0.0009765625,7,4,10,1e-08,1e-08,10,2036547.8908478406
445,4.923837689806873,5.395826694769431,1.4881145588067934,0.001953125,7,4,10,1e-08,1e-08,9,902.9890417010658
446,4.916045208808656,6.630278004796866,1.4929111825375978,0.001953125,7,4,10,1e-08,1e-08,10,5541.020738102063
447,4.915536778850782,8.520720702353847,1.4961587305071935,0.03125,7,4,10,1e-08,1e-08,4,1009.7500657376647
448,4.915299603746787,8.271235694731628,1.4962582184418487,0.25,7,4,10,1e-08,1e-08,10,84352.83672048266
449,4.913560997061704,6.513792113303333,1.4948420673958442,0.001953125,7,4,10,1e-08,1e-08,10,2719991.719554106
450,4.910544700523438,8.274250296083164,1.4990205910744843,0.0009765625,7,4,10,1e-08,1e-08,10,46588913.23014733
451,4.879094083791361,2.8384230250362035,1.5002475038964223,0.00390625,7,4,10,1e-08,1e-08,2,532.4709514891641
452,4.86462515732723,5.485901960608126,1.5074776173069158,0.001953125,7,4,10,1e-08,1e-08,10,183517.54267314234
453,4.861618416707224,7.0980034844447575,1.5102798002558673,0.25,7,4,10,1e-08,1e-08,10,11957425.604997978
454,4.860797672522712,5.343829580991257,1.5079472334136772,0.001953125,7,4,10,1e-08,1e-08,2,945.8296905247455
455,4.856647759812762,6.858313351553108,1.5119343736438937,0.015625,7,4,10,1e-08,1e-08,10,84949.58575551996
456,4.856604181073038,6.765979224725227,1.5118141377024001,0.015625,7,4,10,1e-08,1e-08,10,39944.87620443725
