k,f,grad_norm,t_k,cpu_time,cpu_time_sum
207,-24.179443262144723,0.012908612115853474,1.0,0.21875,54.90625
208,-24.1794445691408,0.01242296990116255,1.0,0.203125,55.109375
209,-24.179445729051846,0.012235816125935873,1.0,0.265625,55.375
210,-24.17944695375164,0.012067909465919926,1.0,0.21875,55.59375
211,-24.179447985557296,0.011366281016489108,1.0,0.296875,55.890625
212,-24.179448975704034,0.011313855890810921,1.0,0.484375,56.375
213,-24.179449872130835,0.01073369668354423,1.0,0.453125,56.828125
214,-24.179450637078567,0.010177953348488766,1.0,0.203125,57.03125
215,-24.17945135392397,0.010027865499791368,1.0,0.328125,57.359375
216,-24.179452065999723,0.010197984704782063,1.0,0.1875,57.546875
217,-24.179452783190126,0.009831778165177843,1.0,0.328125,57.875
218,-24.179453423128944,0.009683236217977976,1.0,0.3125,58.1875
219,-24.179454043238582,0.009192550744344148,1.0,0.296875,58.484375
220,-24.17945474128585,0.009299267416377982,1.0,0.234375,58.71875
221,-24.17945531961753,0.008712528147045352,1.0,0.265625,58.984375
222,-24.179455912478456,0.008605898492216298,1.0,0.234375,59.21875
223,-24.179456432984118,0.008309541386488218,1.0,0.34375,59.5625
224,-24.17945690811721,0.008098725868404122,1.0,0.34375,59.90625
225,-24.179457349443734,0.007757241409013247,1.0,0.21875,60.125
226,-24.179457737531962,0.007532949374649928,1.0,0.21875,60.34375
227,-24.17945819203638,0.00754487170034639,1.0,0.375,60.71875
228,-24.179458612387712,0.007449405710747201,1.0,0.21875,60.9375
229,-24.17945904199169,0.0071025564183404815,1.0,0.125,61.0625
230,-24.179459384906266,0.006792165519753491,1.0,0.28125,61.34375
231,-24.1794597355172,0.0067669223688506695,1.0,0.3125,61.65625
232,-24.17946009244936,0.0065521870475576975,1.0,0.4375,62.09375
233,-24.17946038928787,0.006163481285429856,1.0,0.265625,62.359375
234,-24.17946068285056,0.005989686346601309,1.0,0.234375,62.59375
235,-24.179460948820783,0.006070136739010623,1.0,0.125,62.71875
236,-24.17946122734585,0.00584409261238793,1.0,0.34375,63.0625
237,-24.179461474409642,0.005813320697361847,1.0,0.25,63.3125
238,-24.179461719787323,0.00563857110743164,1.0,0.328125,63.640625
239,-24.1794619491036,0.005496936412615193,1.0,0.328125,63.96875
240,-24.179462167197556,0.005391231821661001,1.0,0.25,64.21875
241,-24.17946240197723,0.00543960877659931,1.0,0.359375,64.578125
242,-24.179462617466868,0.005249918130556293,1.0,0.25,64.828125
243,-24.17946279362661,0.005009334434188285,1.0,0.21875,65.046875
244,-24.1794629758717,0.00486028901435701,1.0,0.125,65.171875
245,-24.17946314096482,0.004726424639473122,1.0,0.484375,65.65625
246,-24.179463315892924,0.0045829778558894255,1.0,0.296875,65.953125
247,-24.17946345341908,0.0043645557201200495,1.0,0.453125,66.40625
248,-24.17946359491868,0.004378010654990536,1.0,0.21875,66.625
249,-24.17946373550133,0.004335879546388566,1.0,0.453125,67.078125
250,-24.179463876763617,0.004179922079405526,1.0,0.25,67.328125
251,-24.179464003934605,0.004124895431007525,1.0,0.25,67.578125
252,-24.179464125055862,0.00397377157645861,1.0,0.34375,67.921875
253,-24.17946423868315,0.003889604585549378,1.0,0.265625,68.1875
254,-24.179464338594936,0.0037706441992124175,1.0,0.328125,68.515625
255,-24.17946444299849,0.00355621991384881,1.0,0.390625,68.90625
256,-24.179464538913667,0.003583077022699462,1.0,0.328125,69.234375
257,-24.179464621918083,0.0033975494519693644,1.0,0.328125,69.5625
258,-24.17946470393917,0.0034078354605481336,1.0,0.21875,69.78125
259,-24.179464788050215,0.0033841537727349875,1.0,0.28125,70.0625
260,-24.179464870330982,0.00329272382176978,1.0,0.21875,70.28125
261,-24.179464953254858,0.0032210588919569993,1.0,0.234375,70.515625
262,-24.179465018946946,0.0030149699255039844,1.0,0.203125,70.71875
263,-24.179465084536094,0.002925942392245762,1.0,0.25,70.96875
264,-24.179465135436615,0.0029584193886764035,1.0,0.265625,71.234375
265,-24.179465198521623,0.002801707902497323,1.0,0.328125,71.5625
266,-24.17946525089303,0.002807185085641291,1.0,0.328125,71.890625
267,-24.179465303927586,0.0027277404728765103,1.0,0.328125,72.21875
268,-24.17946535691741,0.002672217028741136,1.0,0.34375,72.5625
269,-24.179465407768905,0.0025476749510670474,1.0,0.375,72.9375
270,-24.17946545830311,0.002527214468273302,1.0,0.28125,73.21875
271,-24.179465507411397,0.002502040504956501,1.0,0.296875,73.515625
272,-24.179465550080824,0.0024286644492872785,1.0,0.515625,74.03125
273,-24.179465593144393,0.002401856335804706,1.0,0.3125,74.34375
274,-24.179465629741692,0.0023296229054713276,1.0,0.296875,74.640625
275,-24.179465669094487,0.0023057718130340254,1.0,0.296875,74.9375
276,-24.17946570861039,0.00219770916890212,1.0,0.296875,75.234375
277,-24.179465746335026,0.002187860748102089,1.0,0.25,75.484375
278,-24.179465779764172,0.0020995195693198714,1.0,0.546875,76.03125
279,-24.17946581039541,0.002004060657293702,1.0,0.5,76.53125
280,-24.179465840436265,0.0019309750995251808,1.0,0.53125,77.0625
281,-24.179465867627822,0.0019761178514893876,1.0,0.5,77.5625
282,-24.17946589170056,0.0018992103026132998,1.0,0.265625,77.828125
283,-24.179465918757042,0.0018791575651737225,1.0,0.375,78.203125
284,-24.179465943764047,0.0017711601022871554,1.0,0.203125,78.40625
285,-24.17946596717823,0.0017205102203701418,1.0,0.421875,78.828125
286,-24.179465986703086,0.0016505190827597466,1.0,0.34375,79.171875
287,-24.17946600569929,0.001622980464804868,1.0,0.234375,79.40625
288,-24.17946602595832,0.0016562898123854222,1.0,0.15625,79.5625
289,-24.17946604624156,0.0015776958988938784,1.0,0.46875,80.03125
