k,f,grad_norm,t_k,cpu_time,cpu_time_sum
0,0.0,32.048512665192554,1.0,0.007319999999999993,0.007319999999999993
1,-1.0578078343645978,30.860043065683723,1.0,0.006637999999999977,0.01395799999999997
2,-2.104691787790845,29.847452179531757,1.0,0.006442000000000003,0.020399999999999974
3,-3.079230702855698,28.823708701677933,1.0,0.005705000000000016,0.02610499999999999
4,-3.77896624192517,28.025046329708395,1.0,0.005327999999999999,0.03143299999999999
5,-4.518203199561473,26.9644147129435,1.0,0.0062349999999999905,0.03766799999999998
6,-5.125502675020312,26.457282268476124,1.0,0.0069370000000000265,0.044605000000000006
7,-5.744645830515532,25.733837891905345,1.0,0.005321999999999993,0.049927
8,-6.502868135567304,24.530799044353078,1.0,0.005566999999999989,0.05549399999999999
9,-7.284380338563067,23.442401891433057,1.0,0.005686999999999998,0.061180999999999985
10,-7.746480463610135,22.957431573029744,1.0,0.005908000000000024,0.06708900000000001
11,-8.288878831292958,22.05983857926464,1.0,0.00544699999999998,0.07253599999999999
12,-8.83248443474504,21.073134363331,1.0,0.005313999999999985,0.07784999999999997
13,-9.227912366507857,20.632939814503928,1.0,0.005318000000000045,0.08316800000000002
14,-9.721405377336643,20.130200076770056,1.0,0.005948999999999982,0.089117
15,-10.111445129412925,19.847604482423215,1.0,0.00544,0.094557
16,-10.526153381619853,19.13942081918099,1.0,0.005915000000000004,0.100472
17,-10.883097623861069,18.62654785948053,1.0,0.00531100000000001,0.10578300000000002
18,-11.202234497097308,18.160532728537202,1.0,0.005857000000000001,0.11164000000000002
19,-11.55520137884938,17.607749203562896,1.0,0.005328999999999973,0.11696899999999999
20,-11.880343855760126,16.954385035331555,1.0,0.005276000000000003,0.12224499999999999
21,-12.224551201100393,16.5834601077058,1.0,0.005338000000000009,0.127583
22,-12.561230946775314,16.157887600792755,1.0,0.005274999999999974,0.13285799999999998
23,-12.85241838531369,15.994016618952918,1.0,0.005326999999999971,0.13818499999999995
24,-13.133326744358008,15.738245665578182,1.0,0.005478000000000094,0.14366300000000004
25,-13.416421660620394,15.369915695460595,1.0,0.005372999999999961,0.149036
26,-13.678761827050984,14.877648281858137,1.0,0.005346999999999991,0.154383
27,-13.907370943378853,14.679333721306515,1.0,0.005897000000000041,0.16028000000000003
28,-14.093273376709423,14.39753089854177,1.0,0.005286999999999931,0.16556699999999996
29,-14.319923549751813,14.009741831477308,1.0,0.005489999999999995,0.17105699999999996
30,-14.508717176823268,13.84518465335877,1.0,0.006009000000000042,0.177066
31,-14.722502889183037,13.645317166599895,1.0,0.006516999999999995,0.183583
32,-14.962432985314141,13.20770327473555,1.0,0.00539999999999996,0.18898299999999996
33,-15.101779355878648,13.10876913716586,1.0,0.005114000000000063,0.19409700000000002
34,-15.241387819310841,12.6827498318764,1.0,0.005206999999999962,0.19930399999999998
35,-15.423494182314988,12.483121985431037,1.0,0.005909999999999971,0.20521399999999995
36,-15.60046596853296,12.106486689771014,1.0,0.00530800000000009,0.21052200000000004
37,-15.733377535867248,12.078911627030486,1.0,0.005314999999999959,0.215837
38,-15.914196585987813,11.897684074031105,1.0,0.005241999999999969,0.22107899999999997
39,-16.08361985986192,11.687695226095354,1.0,0.005371000000000015,0.22644999999999998
40,-16.228866780024042,11.408044701621566,1.0,0.005375000000000019,0.231825
41,-16.38788442882227,11.248017863975939,1.0,0.005252999999999952,0.23707799999999996
42,-16.51272992710627,10.977413082242622,1.0,0.005198000000000036,0.242276
43,-16.63497298143332,10.886730263456082,1.0,0.005251000000000006,0.247527
44,-16.797437037344164,10.669091047072321,1.0,0.005291000000000046,0.25281800000000004
45,-16.920783820286264,10.49632078495036,1.0,0.005319999999999991,0.25813800000000003
46,-17.029306406833523,10.264937732324578,1.0,0.005210999999999966,0.263349
47,-17.138964684382422,10.088008344677505,1.0,0.00534100000000004,0.26869000000000004
48,-17.23588429737862,9.948510521792802,1.0,0.005245999999999973,0.273936
49,-17.309612041603803,9.864006342381243,1.0,0.00577799999999995,0.27971399999999996
50,-17.40282365507595,9.705142128390698,1.0,0.00520799999999999,0.28492199999999995
51,-17.505375523013733,9.583842848936946,1.0,0.005283000000000038,0.290205
52,-17.602010543766006,9.300831831888175,1.0,0.005160999999999971,0.29536599999999996
53,-17.689868912678712,9.161975545160875,1.0,0.005323000000000078,0.30068900000000004
54,-17.811270218069183,9.10381071359175,1.0,0.005203999999999986,0.305893
55,-17.891537821231594,8.962984045290224,1.0,0.005233999999999961,0.311127
56,-17.958907936873146,8.936135269884346,1.0,0.005213000000000023,0.31634
57,-18.032146740007107,8.858470071988904,1.0,0.005269999999999997,0.32161
58,-18.09254742010323,8.822459197235535,1.0,0.005171000000000037,0.32678100000000004
59,-18.193415239142816,8.73931581519069,1.0,0.005245999999999973,0.332027
60,-18.257339887037627,8.592774495291057,1.0,0.005168999999999979,0.337196
61,-18.347873465779404,8.56058893730092,1.0,0.005276999999999976,0.34247299999999997
62,-18.422091146285403,8.447258398188856,1.0,0.005261000000000071,0.34773400000000004
63,-18.501092715070087,8.344721901116571,1.0,0.005302999999999947,0.353037
64,-18.57100058502587,8.315316258017196,1.0,0.005290000000000017,0.358327
65,-18.63081144539307,8.258025275291741,1.0,0.0062429999999999986,0.36457
66,-18.69402216905734,8.163271205543206,1.0,0.005726000000000009,0.370296
67,-18.752619051405006,8.123000215438926,1.0,0.005722000000000005,0.376018
