k,f,grad_norm,t_k,rk_residual,cpu_time,cpu_time_sum
0,0.0,32.048512665192554,1.0,0.08989099689034502,6.6875,6.6875
1,-23.145371353202727,3.9908591901571264,1.0,0.21316410569515268,6.046875,12.734375
2,-24.119053954918762,1.5147004767874583,1.0,0.1302983706969879,5.9375,18.671875
3,-24.17381115768262,0.208581562568662,1.0,0.39033950693761643,5.78125,24.453125
4,-24.17908423061509,0.12043146124135419,1.0,0.18458809780411453,5.875,30.328125
5,-24.17938740963621,0.022375974352784187,1.0,0.4594299648665775,6.328125,36.65625
6,-24.179455308713095,0.015911007461916503,1.0,0.24042689669599654,8.3125,44.96875
7,-24.179463955174597,0.005220656200512809,1.0,0.3280264195186632,7.078125,52.046875
8,-24.17946610877878,0.002889051691563002,1.0,0.17958206623560774,7.609375,59.65625
9,-24.179466363073672,0.00088515310452063,1.0,0.23045749085123604,7.328125,66.984375
10,-24.179466398165737,0.0004462632870310458,1.0,0.17166771093908792,7.609375,74.59375
11,-24.179466401560386,0.0001236406621979892,1.0,0.31576670939437596,7.5625,82.15625
12,-24.179466402541486,9.327826830781478e-05,1.0,0.1815773281353569,8.09375,90.25
13,-24.179466402639402,1.7210793908173136e-05,1.0,0.5414511020763422,6.6875,96.9375
14,-24.179466402697766,1.8595341484498326e-05,1.0,0.12589374048720134,7.609375,104.546875
15,-24.17946640270083,2.5919864595300584e-06,1.0,0.5158363235674913,7.296875,111.84375
16,-24.179466402701905,2.940187289709318e-06,1.0,0.06913638749301637,6.90625,118.75
17,-24.179466402702037,3.72136054173402e-07,0.0,0.0,0.109375,118.859375
