k,f,grad_norm,t_k,rk_residual
317,-24.179466402698107,5.590721269440064e-06,1.0,0.8799146916997592
318,-24.17946640269844,5.497571274657173e-06,1.0,0.8172150664248335
319,-24.1794664026987,5.028072054802156e-06,1.0,0.8808812690343026
320,-24.179466402698985,4.9864900699332184e-06,1.0,0.8608340695583458
321,-24.179466402699223,4.730611137183247e-06,1.0,0.8619289999481818
322,-24.179466402699433,4.494053043828122e-06,1.0,0.8585842700728024
323,-24.179466402699635,4.252038051845366e-06,1.0,0.8917807612034696
324,-24.179466402699813,4.23702066944492e-06,1.0,0.8539560687378966
325,-24.179466402699973,3.987232286149889e-06,1.0,0.8693945080034561
326,-24.179466402700122,3.9010625457187665e-06,1.0,0.8483303566641786
327,-24.179466402700257,3.62275351058225e-06,1.0,0.8979811219312126
328,-24.179466402700378,3.56414422303814e-06,1.0,0.8835840488322025
329,-24.17946640270053,3.487000085136374e-06,1.0,0.8625975236499166
330,-24.17946640270065,3.310645342112656e-06,1.0,0.8882673666808937
331,-24.179466402700733,3.2191383820786656e-06,1.0,0.8754648957735245
332,-24.179466402700836,3.087478831302704e-06,1.0,0.8748687878369136
333,-24.17946640270092,2.964358760033997e-06,1.0,0.8471061881596396
334,-24.179466402701014,2.709035493982957e-06,1.0,0.9382330968688574
335,-24.179466402701077,2.8127214653766184e-06,1.0,0.844442759237728
336,-24.17946640270116,2.6094170969755225e-06,1.0,0.8544246558686293
337,-24.179466402701234,2.4494080277248372e-06,1.0,0.8724580740999532
338,-24.179466402701276,2.370685793898511e-06,1.0,0.859929968385105
339,-24.17946640270133,2.2538338558224305e-06,1.0,0.8760180931335158
340,-24.179466402701372,2.181698740971403e-06,1.0,0.8888374439840256
341,-24.179466402701433,2.148420785043911e-06,1.0,0.8634341656357679
342,-24.17946640270149,2.067663258383229e-06,1.0,0.8714811309664103
343,-24.17946640270154,2.0179708355958434e-06,1.0,0.8784596127032203
344,-24.179466402701564,1.939731340972321e-06,1.0,0.8476780021290893
345,-24.179466402701607,1.8281707312923673e-06,1.0,0.882332194515105
346,-24.17946640270163,1.7936137633804575e-06,1.0,0.8588026879626547
347,-24.179466402701653,1.7248919426349022e-06,1.0,0.8777339990369142
348,-24.179466402701692,1.6496020819990045e-06,1.0,0.8736312283890931
349,-24.179466402701717,1.5902174393952926e-06,1.0,0.8573636031499169
350,-24.17946640270176,1.5214766203897561e-06,1.0,0.8478810888356901
351,-24.179466402701763,1.3961631641971665e-06,1.0,0.8718740759527552
352,-24.17946640270177,1.395392604114279e-06,1.0,0.8358076116443943
353,-24.179466402701824,1.3069042574375088e-06,1.0,0.8286193697525491
354,-24.17946640270183,1.2056827938390447e-06,1.0,0.9376812732765858
355,-24.17946640270184,1.2550174114650855e-06,1.0,0.8530223021669107
356,-24.17946640270186,1.1629275082496326e-06,1.0,0.8906732972286524
357,-24.179466402701905,1.149324915924042e-06,4.76837158203125e-07,0.8816609051468917
358,-24.179466402701905,1.1493245734891952e-06,1.862645149230957e-09,0.7519357553577458
359,-24.179466402701905,1.1493245724938458e-06,1.0,0.6827824182267919
360,-24.179466402701916,1.244541875667944e-06,1.0,0.919364573697775
361,-24.179466402701927,1.2316756083981246e-06,1.0,0.8055510691803415
362,-24.179466402701927,1.1009716650241793e-06,1.0,0.8037016794794407
363,-24.17946640270195,9.415196641828708e-07,1.0,0.8354428455541666
364,-24.179466402701955,8.474696998115684e-07,1.0,0.8999788195896709
365,-24.17946640270197,8.386898419265379e-07,0.25,0.7828138426612943
366,-24.179466402701983,7.160808384192028e-07,1.0,0.795079385635262
367,-24.179466402701983,7.052980936745166e-07,0.25,0.9015309269944769
368,-24.179466402702,6.187156795203498e-07,0.00048828125,0.8777601707991032
369,-24.179466402702,6.184626911524826e-07,0.5,0.7844347825319959
370,-24.17946640270201,4.6364801568587783e-07,5.960464477539063e-08,1.0341627593733866
371,-24.17946640270201,4.636479977380253e-07,5.960464477539063e-08,0.9516117847846073
372,-24.17946640270201,4.636479601855751e-07,1.4901161193847656e-08,0.8894712012279852
373,-24.17946640270201,4.636479480421204e-07,7.450580596923828e-09,0.8504748686619885
374,-24.17946640270201,4.6364794493546955e-07,0.5,0.8446262792918081
375,-24.17946640270201,4.772331224802728e-07,0.5,0.9119140223799428
376,-24.17946640270202,4.409022722378249e-07,0.001953125,0.9028627062154037
377,-24.17946640270202,4.4016795519413857e-07,0.0001220703125,0.7694263710070812
378,-24.17946640270202,4.4009950081027994e-07,0.015625,0.7200326434178457
379,-24.17946640270202,4.3025386979568595e-07,0.5,0.6918666194077376
380,-24.17946640270202,3.1089491800512153e-07,1.0,1.0543427070597668
381,-24.17946640270202,6.087187280063946e-07,0.0625,0.4935674140804137
382,-24.17946640270202,5.937807034332722e-07,0.125,0.46523286314105233
383,-24.179466402702026,5.536038670603344e-07,0.000244140625,0.4640726521100254
384,-24.179466402702026,5.535189716714487e-07,0.015625,0.4440421052865066
385,-24.179466402702026,5.469977759772575e-07,3.0517578125e-05,0.4418234173938103
386,-24.17946640270203,5.469837274738076e-07,0.0078125,0.42773525357365405
387,-24.179466402702033,5.42974693400955e-07,0.125,0.41419335869758034
388,-24.179466402702037,4.7483637565932765e-07,0.03125,0.46567813306723754
389,-24.179466402702047,4.586638054767157e-07,1.862645149230957e-09,0.47216203919835315
390,-24.179466402702047,4.5866380534459496e-07,1.862645149230957e-09,0.4619778676446209
391,-24.179466402702047,4.5866380536939545e-07,1.862645149230957e-09,0.4451443197959754
392,-24.179466402702047,4.5866380525877486e-07,4.656612873077393e-10,0.4453195564414053
393,-24.179466402702047,4.586638051028893e-07,7.450580596923828e-09,0.42867164300296406
394,-24.179466402702047,4.5866380019796073e-07,9.313225746154785e-10,0.4231939254423831
395,-24.179466402702047,4.5866379978338903e-07,1.0,0.4166900471249549
396,-24.17946640270205,4.105364933273282e-07,2.9802322387695312e-08,0.9874051890309168
