k,f,grad_norm,t_k,rk_residual,cpu_time,cpu_time_sum
0,0.0,32.048512665192554,1.0,0.18210746639598802,0.18126400000000004,0.18126400000000004
1,-73.19320457473124,20.67050030251021,1.0,0.07870336398559757,0.17676499999999995,0.358029
2,-107.59805731438966,13.13340176591623,1.0,0.04126054844739546,0.17203199999999996,0.5300609999999999
3,-123.06967309414364,7.921638311464818,1.0,0.023278192689125923,0.17781200000000008,0.707873
4,-129.35711800504177,4.379931554805262,1.0,0.014381802685571668,0.17333200000000004,0.881205
5,-131.50358437677494,2.1296635084311695,1.0,0.010195287979844876,0.2026619999999999,1.083867
6,-132.0669246697064,0.8571529649272324,1.0,0.008734781819882688,0.16687600000000002,1.250743
7,-132.1667535910588,0.25873226425534424,1.0,0.009923595315460042,0.18086500000000005,1.431608
8,-132.1765055188592,0.05006487728910394,1.0,0.017751044799337527,0.18429099999999998,1.615899
9,-132.17689081557458,0.004804898208350596,1.0,0.06300855038146108,0.24241800000000002,1.858317
10,-132.1768947660201,0.0003091589514465737,1.0,0.28633477548164044,0.20506499999999983,2.063382
11,-132.1768947885824,9.189767022888576e-05,1.0,0.30226112230023333,0.16835600000000017,2.231738
12,-132.17689478973386,2.7299632364450145e-05,1.0,0.37660346647294923,0.17234099999999986,2.404079
13,-132.17689478985136,1.0455376900030079e-05,1.0,0.34677787707232327,0.176431,2.58051
14,-132.17689478987194,3.858412655475103e-06,1.0,0.2837317686090572,0.1806300000000003,2.76114
15,-132.17689478987418,1.1162363677851046e-06,1.0,0.31214982615891596,0.1755779999999998,2.936718
16,-132.17689478987438,3.533315658439714e-07,0.0,0.0,0.005520000000000191,2.942238
