k,f,grad_norm,t_k,rk_residual
137,-64.42403015528146,5.861237575663563,1.0,6.019939810001806
138,-64.48400110661282,5.800877460724836,1.0,5.478447410457494
139,-64.55140470676407,5.734044850524643,1.0,5.660374172223036
140,-64.5951992535405,5.711678227264578,1.0,5.540297196076735
141,-64.65982571176589,5.6919363391732904,1.0,5.6617252293032605
142,-64.73956687661604,5.653350539595,1.0,5.838101998249324
143,-64.80630020976514,5.62646677634284,1.0,5.967493108806834
144,-64.88391698322275,5.530536399008857,1.0,6.257218517031184
145,-64.95720998611546,5.46248327617107,1.0,5.87678881127178
146,-65.01597055365255,5.393734626639884,1.0,5.955670380335695
147,-65.07395835189325,5.371716570858373,1.0,5.993728022267737
148,-65.1530601839873,5.326201274566925,1.0,5.882141178265297
149,-65.19724054105384,5.3045849743693925,1.0,5.54716955141468
150,-65.25961832844476,5.261365213393941,1.0,5.673913453650897
151,-65.32307344921566,5.266691836137917,1.0,5.253162662677048
152,-65.38794937447253,5.198684871492181,1.0,5.456869914451688
153,-65.44964753239336,5.106437905796647,1.0,5.735916403938666
154,-65.5420616055006,5.033407860276131,1.0,6.044472802745966
155,-65.58588209437514,4.997814358011374,1.0,4.845054391585391
156,-65.63256025371479,4.917269133489678,1.0,4.854757891164125
157,-65.68388414824065,4.8888721082892745,1.0,4.942739767142261
158,-65.72772659411281,4.832072465018881,1.0,4.872514836873041
159,-65.77865273522897,4.752352114590156,1.0,4.955764586757861
160,-65.80998931822643,4.770393229787887,1.0,4.294995108109272
161,-65.86367029060703,4.726019817561958,1.0,4.491699009225791
162,-65.91226549100438,4.675780618582711,1.0,4.652797212083475
163,-65.95793413542869,4.650416123976188,1.0,4.81072669060012
164,-65.9916971261866,4.625867454331378,1.0,4.11175834371303
165,-66.03943106431353,4.5756978753405395,1.0,4.274141623848746
166,-66.08256052880948,4.525440902302023,1.0,4.4312745324623775
167,-66.1304966773361,4.491645474781481,1.0,4.528740197624049
168,-66.1688773557259,4.469157411833195,1.0,4.266631697253497
169,-66.21056570790773,4.422570162241061,1.0,4.389117167364398
170,-66.2589580105575,4.421378331555011,1.0,4.514538720675551
171,-66.30073612891137,4.406587372786363,1.0,4.661306832773814
172,-66.36397302360376,4.3335078077002835,1.0,4.934624539238252
173,-66.41138692600838,4.29977806656014,1.0,4.94957832891654
174,-66.44720678640572,4.2625384919040075,1.0,4.82634613389006
175,-66.47768244504539,4.210716284067249,1.0,4.647619300270257
176,-66.51386055020076,4.192349323172536,1.0,4.393900257619353
177,-66.53974119642446,4.13774872818559,1.0,4.1827949807943785
178,-66.56513130997483,4.089714688459404,1.0,4.271012207097217
