iter,f,grad_norm,step_norm,gTd,alpha,armijo_iters,time_iter_sec,time_cum_sec,hvp_calls_iter,hvp_calls_cum,yk_resid_rel,inner_T,inner_r,inner_minres_total_iters,eta,lambda_min_PHPT,Lambda_shift,seed_outer,seed_Sk,seed_Rk_base
0,0.6931471805599454,0.4578048452742801,0.47011657173230254,-0.07499327858461444,1.0,0,0.7822135000023991,0.7822366668842733,100,100,,,,,0.676612773508068,1.1301306739728685,0.0,0,3757552657,
1,0.6465045804340488,0.4220365864759575,0.4165183408150483,-0.05282459260899902,1.0,0,0.6664522499777377,1.4488186249509454,100,200,,,,,0.6496434302569044,1.079567170082114,0.0,0,673228719,
2,0.613593999437312,0.3973780089448051,0.41164078288432765,-0.0497201779441525,1.0,0,0.683525166939944,2.132418833905831,100,300,,,,,0.6303792580223473,1.0262132268726665,0.0,0,3241444873,
3,0.5826612719846519,0.37405525752061214,0.42603405483995127,-0.05230357630884724,1.0,0,0.6216174999717623,2.7541129998862743,100,400,,,,,0.6116005702422228,0.9639899269412303,0.0,0,3685993406,
4,0.5503518286603957,0.35018590798711763,0.3762962707165578,-0.040030524621912034,1.0,0,0.6307189590297639,3.385037374915555,100,500,,,,,0.5917650783774906,0.9432606756550846,0.0,0,1216546553,
5,0.5254411165467178,0.3316641696923512,0.447432691558363,-0.051492610154092566,1.0,0,0.6473977090790868,4.032571000047028,100,600,,,,,0.5759029168986307,0.9092100108672367,0.0,0,2078861726,
6,0.4932878362843633,0.3082744394883149,0.3497822690012926,-0.03115663722322653,1.0,0,0.6934307501651347,4.726075625047088,100,700,,,,,0.5552246747833843,0.8852099498502641,0.0,0,2471122328,
7,0.47381362254055376,0.29238296041710266,0.32760087667997256,-0.026684932590434064,1.0,0,0.8627502920571715,5.588901625014842,100,800,,,,,0.5407244773607929,0.8773264553686639,0.0,0,23012616,
8,0.4571729033128109,0.279063542443108,0.39441185499004966,-0.03832061243905818,1.0,0,1.1072295410558581,6.696249666856602,100,900,,,,,0.5282646518962896,0.8240297194380182,0.0,0,3031610183,
9,0.43279678105293534,0.2604839041453662,0.35141727419318236,-0.028604708070668117,1.0,0,0.819724875036627,7.516262749908492,100,1000,,,,,0.5103762378337829,0.7696583659648832,0.0,0,2976135721,
10,0.41505960477767917,0.24716327427592813,0.3603516035148667,-0.029233157395123395,1.0,0,1.1373475829605013,8.653680791845545,100,1100,,,,,0.49715518128239206,0.7914091095612978,0.0,0,556745865,
11,0.39678064500798593,0.23279752522964564,0.3280496790851856,-0.02329349114776054,1.0,0,0.832509082974866,9.486265792045742,100,1200,,,,,0.48249095870248765,0.724485929078035,0.0,0,4118645239,
12,0.3823446435113918,0.22245716757642184,0.31661564747732107,-0.021474390218284335,1.0,0,0.7706960421055555,10.257039834046736,100,1300,,,,,0.471653652139387,0.746158108909456,0.0,0,2090914255,
13,0.3689752374348907,0.21381838931908284,0.29417346253677024,-0.01807580594295926,1.0,0,0.8304145000874996,11.087527666939422,100,1400,,,,,0.4624050057245086,0.694747407522796,0.0,0,1802160804,
14,0.3576508731669264,0.2076709384183705,0.3070691586785239,-0.019178691614751137,1.0,0,0.7244969999883324,11.812097041867673,100,1500,,,,,0.4557092696208521,0.724569169959228,0.0,0,3957305396,
15,0.34558080291711085,0.1975295450732285,0.33607671492041663,-0.021947354233863986,1.0,0,0.6060575828887522,12.41823612502776,100,1600,,,,,0.4444429604271267,0.729308973543178,0.0,0,2416193258,
16,0.3319757379366996,0.18738382373165877,0.31619997995786553,-0.01936110404978879,1.0,0,0.6188814169727266,13.037247083848342,100,1700,,,,,0.43287853230630274,0.7053556213310362,0.0,0,2322685169,
17,0.3198555970051441,0.178587924946776,0.3231213765271944,-0.019276717142976074,1.0,0,0.768805667059496,13.806124708848074,100,1800,,,,,0.42259664568803196,0.6575310192092262,0.0,0,3860999861,
18,0.3078814448372946,0.1699272114168963,0.27223248329241295,-0.013872659625183796,1.0,0,0.8206779581960291,14.626871624961495,100,1900,,,,,0.4122222839887435,0.6310430616022772,0.0,0,3521360814,
19,0.2992740791554959,0.16506020212621983,0.26976297449183395,-0.013249868746129132,1.0,0,0.7244556250516325,15.351403292035684,100,2000,,,,,0.40627601716840217,0.6312489367598214,0.0,0,2710367621,
20,0.29097155752656373,0.1593071965400351,0.3186500084846024,-0.01790468043510743,1.0,0,0.7180781671777368,16.0695622919593,100,2100,,,,,0.39913305618557215,0.6193577034969455,0.0,0,2613302452,
21,0.2797263405297483,0.14954972262494767,0.2448043236097231,-0.010416114232542455,1.0,0,0.7107069999910891,16.780704000033438,100,2200,,,,,0.386716592125225,0.6110195818490465,0.0,0,691998362,
22,0.2732410020752752,0.14472280406335472,0.2816411738294489,-0.013273507767518353,1.0,0,0.7425397909246385,17.5233127088286,100,2300,,,,,0.38042450507736053,0.5905081179366284,0.0,0,3097918053,
23,0.2650323594776715,0.1379923123908284,0.2790913985050785,-0.012786310551829945,1.0,0,0.6891808328218758,18.212625041836873,100,2400,,,,,0.37147316510190664,0.5500795796689935,0.0,0,1397135628,
24,0.2568855981178826,0.13309406648852437,0.22157191206696883,-0.007982284066508994,1.0,0,1.543888500193134,19.756588791962713,100,2500,,,,,0.3648205949347218,0.5639720827044963,0.0,0,227095882,
25,0.2518756447479838,0.12955375653732312,0.2771915131469876,-0.012286410710214378,1.0,0,1.143638249952346,20.90033341688104,100,2600,,,,,0.35993576723816034,0.5684693951051455,0.0,0,1284190969,
26,0.24409144186501303,0.12346306213303246,0.2280953289451035,-0.008453944011454781,1.0,0,0.8882746668532491,21.788730083964765,100,2700,,,,,0.3513731095758929,0.5527611008843799,0.0,0,3043713942,
27,0.23884332398017855,0.11936491082605762,0.2164641327276126,-0.007193610208538865,1.0,0,1.0030172909609973,22.791881708893925,100,2800,,,,,0.345492273178515,0.5283157142835587,0.0,0,587957511,
28,0.23433439791350272,0.11597906247112531,0.24537996253891986,-0.009109141453768572,1.0,0,0.9749634999316186,23.76715579186566,100,2900,,,,,0.34055698858065636,0.5322157512994696,0.0,0,1432336787,
29,0.22871215611198198,0.11126459151229344,0.23066713396428173,-0.007839884402030548,1.0,0,1.822130833985284,25.589369041845202,100,3000,,,,,0.3335634744876804,0.5198334520245528,0.0,0,352480436,
30,0.22377990196814834,0.10836689280123846,0.27259010255215427,-0.011010999333205665,1.0,0,0.9774560409132391,26.566951541928574,100,3100,,,,,0.32919127084605154,0.5136320805213012,0.0,0,31145354,
31,0.2169467509172448,0.10413231991991183,0.22679501186747159,-0.0072167223490354395,1.0,0,1.0182743750046939,27.585445791948587,100,3200,,,,,0.32269539804576053,0.5023201705014665,0.0,0,2124181941,
32,0.2123654687241883,0.10008734098133276,0.230166975992586,-0.0074232379741989,1.0,0,0.8255077090580016,28.41105291689746,100,3300,,,,,0.3163658340929576,0.4955951032625995,0.0,0,1230359124,
33,0.2077239430469247,0.0964709240899651,0.21016084974507818,-0.006145032805183213,1.0,0,0.9060733749065548,29.31726804189384,100,3400,,,,,0.3105976884813619,0.5003611155432556,0.0,0,4183152444,
34,0.20386750516418162,0.09377589835361608,0.1992586434295968,-0.005460948184934792,1.0,0,0.7619609159883112,30.079634666908532,100,3500,,,,,0.3062285067618886,0.475145999905613,0.0,0,3864314740,
35,0.20044607189026084,0.09164007887157317,0.20638197394633187,-0.005856877780727741,1.0,0,1.045390916056931,31.125097666867077,100,3600,,,,,0.3027211239269126,0.4795084307014724,0.0,0,2181434260,
36,0.19678841993342222,0.08846264328772906,0.2127807891631936,-0.005872626257793211,1.0,0,0.7858427090104669,31.91101299994625,100,3700,,,,,0.2974267023784668,0.4620189589134749,0.0,0,89664926,
37,0.19310796614258238,0.08613480754548818,0.20446433783628873,-0.005518031160758913,1.0,0,1.0752086660359055,32.986310958862305,100,3800,,,,,0.2934873209279886,0.4273119884579914,0.0,0,927708477,
38,0.18968079465106005,0.08353689725487112,0.20194290789932612,-0.005139194300994429,1.0,0,0.7266558748669922,33.713104584021494,100,3900,,,,,0.2890275025925234,0.45308830743045436,0.0,0,1942326601,
39,0.18646426585004577,0.08113224865266049,0.21717807102862685,-0.0060442011494653705,1.0,0,0.7070230001118034,34.42020187503658,100,4000,,,,,0.28483723185823245,0.43834085939628165,0.0,0,2095392586,
40,0.1826996712018352,0.07882974596472145,0.19206675345598795,-0.00450570084132877,1.0,0,1.011998499976471,35.432270041899756,100,4100,,,,,0.28076635475911543,0.4502390977717448,0.0,0,3732358584,
41,0.1799073637011998,0.07758211405299359,0.21487154020586235,-0.005535244250357936,1.0,0,0.8520417909603566,36.28441175003536,100,4200,,,,,0.2785356602896541,0.43437424844422934,0.0,0,1108313345,
42,0.17644075392511283,0.07560595861384996,0.20768113964349968,-0.00510552297529498,1.0,0,0.8212533327750862,37.10573691688478,100,4300,,,,,0.2749653771183746,0.42832131967539544,0.0,0,143506814,
43,0.17328127871809576,0.07373547060462775,0.19452725049567093,-0.004445035047433439,1.0,0,0.7391223330050707,37.84492758382112,100,4400,,,,,0.2715427601771547,0.4137792669883059,0.0,0,3917595041,
44,0.17050573127253102,0.07199234557644729,0.19358726421223882,-0.004471353832932872,1.0,0,0.6771505000069737,38.52219899999909,100,4500,,,,,0.26831389374470954,0.42825404282573526,0.0,0,2981519830,
45,0.16776144799770734,0.06952663076761638,0.19617042873330864,-0.004329481946697125,1.0,0,0.744501915993169,39.26682149991393,100,4600,,,,,0.26367902982151686,0.39226956350358694,0.0,0,3907629306,
46,0.16508847823936204,0.0673193982971352,0.17096747241604515,-0.003367874701246879,1.0,0,0.7165246671065688,39.98341454192996,100,4700,,,,,0.2594598201979166,0.4111208158862785,0.0,0,3041951927,
47,0.16296138795733286,0.06504276727772319,0.17650365698400955,-0.0036563863415309972,1.0,0,1.0208721249364316,41.004363500047475,100,4800,,,,,0.25503483542003275,0.38565018135238,0.0,0,2112316551,
48,0.16068305091753968,0.06391413495691564,0.17735647594889553,-0.0035006635829440544,1.0,0,0.9626475411932915,41.96720687486231,100,4900,,,,,0.25281245016200377,0.394616878648601,0.0,0,3551713253,
49,0.15846966645061358,0.06261032169179749,0.16185017085437692,-0.0030121912144170353,1.0,0,0.7376250410452485,42.70491654193029,100,5000,,,,,0.2502205461024284,0.3908219836081037,0.0,0,3444023912,
50,0.15662188954888048,0.06112563556892656,0.1614608883006415,-0.0029591409984556583,1.0,0,0.683585625141859,43.38863329193555,100,5100,,,,,0.2472359916535749,0.3982631732442881,0.0,0,2907820693,
51,0.15477136035473754,0.060024455940570785,0.1554084255045047,-0.0027000156110586378,1.0,0,0.6554494160227478,44.04415116691962,100,5200,,,,,0.24499888967211828,0.3660943446468943,0.0,0,2657384924,
52,0.15308825968282067,0.05894450306887764,0.16566465706889943,-0.0029932028477842525,1.0,0,0.6955220410600305,44.73980999994092,100,5300,,,,,0.24278489052838037,0.3747040562278581,0.0,0,1705482282,
53,0.15124295377213884,0.057735358514181705,0.18137621406239285,-0.0034685140514831817,1.0,0,0.6242469998542219,45.36421054182574,100,5400,,,,,0.24028183142755863,0.371156894010941,0.0,0,2662064237,
54,0.14908809990384908,0.05645462034011878,0.15258912093137358,-0.0025237363352672224,1.0,0,1.2541962079703808,46.61848145886324,100,5500,,,,,0.23760181047315018,0.36104727999816044,0.0,0,3635317158,
55,0.1475007341057866,0.055077891094891515,0.1510993432365554,-0.002459411747714684,1.0,0,1.8272877919953316,48.44606670900248,100,5600,,,,,0.23468679360989086,0.36899912850016386,0.0,0,987329362,
56,0.1459721574551851,0.05401489326456328,0.15057974741888142,-0.0024321273933580775,1.0,0,1.1490462499205023,49.595202416880056,100,5700,,,,,0.2324110437663479,0.36432484967453815,0.0,0,3328500339,
57,0.14445915938262963,0.05312896784717469,0.14614336187951768,-0.002273192343350292,1.0,0,1.041828665882349,50.63716029189527,100,5800,,,,,0.2304972187406492,0.35417613091507755,0.0,0,157738150,
58,0.14304143927291865,0.05179128384539202,0.15333273030362074,-0.0023764642601413247,1.0,0,0.7987368330359459,51.43599487491883,100,5900,,,,,0.2275769844368978,0.3673942006012603,0.0,0,1755997775,
59,0.14154861436336857,0.05101571603651702,0.1451314624814189,-0.0021615678932855203,1.0,0,0.8253243330400437,52.261447958881035,100,6000,,,,,0.2258665890221859,0.35793385705889214,0.0,0,2926905740,
60,0.14020424880933038,0.050266961668282865,0.16716060750087844,-0.0027044263381107033,1.0,0,0.9143063751980662,53.17619491694495,100,6100,,,,,0.22420294750132716,0.35899672037231056,0.0,0,3677471389,
61,0.13850741677953143,0.04945760700791941,0.18639909946975816,-0.0034156391074499255,1.0,0,0.6702664999756962,53.8465483749751,100,6200,,,,,0.2223906630412334,0.35822983747252646,0.0,0,662960536,
62,0.13638543181933674,0.04827167571604503,0.1455443003262963,-0.0020748255054311164,1.0,0,1.0472590408753604,54.89389566704631,100,6300,,,,,0.21970816033102875,0.326793536673087,0.0,0,732536926,
63,0.13510204985215052,0.04734438457915202,0.15377148118158473,-0.0021865075207822262,1.0,0,1.3176305838860571,56.21160037489608,100,6400,,,,,0.21758764803901903,0.3494010099647719,0.0,0,2439046558,
64,0.13375488050039724,0.0462226929530726,0.16439204286987943,-0.00260920484609632,1.0,0,1.1203745000530034,57.33216212503612,100,6500,,,,,0.2149946347076424,0.3359542156362752,0.0,0,1858825164,
65,0.1321471887751737,0.04461812387672828,0.14640134580260541,-0.0020223809782306955,1.0,0,1.0525909999851137,58.38487679185346,100,6600,,,,,0.2112300259828803,0.3217881083257432,0.0,0,1272723354,
66,0.1308805581680726,0.04357178418710481,0.1172771191806179,-0.0012874523547260137,1.0,0,1.3362985830754042,59.722056708997115,100,6700,,,,,0.20873855462540888,0.3269564961132846,0.0,0,2541405669,
67,0.13009084865378026,0.04330764999530883,0.13910821904895226,-0.0018757685497604848,1.0,0,0.8989095420110971,60.62105508404784,100,6800,,,,,0.20810490142067492,0.31269047768879166,0.0,0,2140915651,
68,0.1289274951872272,0.042172210118798494,0.13023297128227573,-0.001632779560851787,1.0,0,0.8965193750336766,61.51768962503411,100,6900,,,,,0.20535873518990735,0.3351138233201914,0.0,0,401703394,
69,0.12791350777851734,0.04161787955147397,0.1577593259412094,-0.0022069271416655474,1.0,0,1.1855962919071317,62.70336725004017,100,7000,,,,,0.204004606691795,0.31772645150431883,0.0,0,1543392617,
70,0.12654048402590812,0.040204035932048826,0.13240828510617633,-0.0015923565036622825,1.0,0,0.7675282501149923,63.470980959013104,100,7100,,,,,0.2005094410047787,0.3316064370059265,0.0,0,2484009154,
71,0.12555454116358833,0.03991586778086844,0.15241762318768162,-0.0019456537994494963,1.0,0,0.7848845000844449,64.25598770892248,100,7200,,,,,0.1997895587383596,0.31316679094460187,0.0,0,432186169,
72,0.12434029238174087,0.03944576690163082,0.14294389712733638,-0.0017518921637186481,1.0,0,1.019910000031814,65.27597679197788,100,7300,,,,,0.1986095841132316,0.3218671536816971,0.0,0,3491236957,
73,0.12324753679176068,0.038613051681521675,0.13744753459411302,-0.0016650655266457612,1.0,0,0.7165942080318928,65.99276395887136,100,7400,,,,,0.19650203989150258,0.3082651046685042,0.0,0,1401453692,
