k,f,grad_norm,t_k,rk_residual
0,0.0,32.048512665192554,1.0,0.5889093135356857
1,-340.27425657073894,18.61608581065123,1.0,0.6814848064410682
2,-438.5704797846686,12.246068939936197,1.0,0.7070463217429623
3,-479.16201282690395,8.293560055681725,1.0,0.7528432564436253
4,-496.0296772679701,5.920119045683733,1.0,0.7087220955759896
5,-505.33160084909093,4.0551155782326775,1.0,0.7257850686795356
6,-509.49662960874423,2.848491676926406,1.0,0.6904489278892098
7,-511.76000635587593,1.8939776501468082,1.0,0.7245376922864204
8,-512.7018800388796,1.305145192401176,1.0,0.6978241318656881
9,-513.1706456179725,0.875141597150181,1.0,0.706069564766206
10,-513.3799409719726,0.5893064627697527,1.0,0.7577285970934062
11,-513.4627695281994,0.42617484042251075,1.0,0.723216053223687
12,-513.5091543253695,0.29808622958531383,1.0,0.7221126506938581
13,-513.5319975672536,0.2077713081738596,1.0,0.7036311017425058
14,-513.5435462883706,0.1416738305613697,1.0,0.700448630601818
15,-513.5490003681765,0.09572520386462544,1.0,0.7181042047062608
16,-513.5514000299395,0.06606051111351964,1.0,0.7439420976012306
17,-513.5524601081686,0.04736913204044819,1.0,0.6938140221005619
18,-513.5530770821164,0.03177871575470818,1.0,0.7097129824414904
19,-513.5533432436199,0.02185323243217772,1.0,0.7223057572646169
20,-513.5534674218198,0.015139596018057987,1.0,0.7211544910438327
21,-513.5535251741707,0.010663145202144092,1.0,0.6638446402586922
22,-513.5535591063518,0.006770399086308981,1.0,0.7474971108451512
23,-513.5535704599922,0.00480947227027651,1.0,0.7151501209832886
24,-513.5535765577426,0.0033068900393033646,1.0,0.7276082585618083
25,-513.5535793601899,0.002308815303743309,1.0,0.7158565224821353
26,-513.553580753138,0.0015952216309862521,1.0,0.7202897265649398
27,-513.5535814108074,0.0011087794784362785,1.0,0.70014403903
28,-513.5535817447279,0.000749367792406278,1.0,0.6981670187186558
29,-513.5535819005278,0.0004999516333491062,1.0,0.7322576846783884
30,-513.5535819638368,0.00035118898380809505,1.0,0.703346387594822
31,-513.553581997628,0.00023611598936625191,1.0,0.7133368044478794
32,-513.5535820122303,0.00016293322993860874,1.0,0.7188729627128018
33,-513.5535820192229,0.00011208346961730883,1.0,0.7023840930284053
34,-513.5535820225971,7.624724515425158e-05,1.0,0.7109643962852713
35,-513.5535820241431,5.216465205952869e-05,1.0,0.7360483528870682
36,-513.5535820248194,3.7005131091011245e-05,1.0,0.7021813389565978
37,-513.5535820251831,2.5319736174238763e-05,1.0,0.700048591081683
38,-513.5535820253568,1.7155267052776503e-05,1.0,0.7141596887060764
39,-513.5535820254335,1.1857045236457546e-05,1.0,0.743025171125914
40,-513.5535820254679,8.47206776285249e-06,1.0,0.7085178925334283
41,-513.5535820254869,5.791623875508002e-06,1.0,0.732059728469706
42,-513.5535820254954,4.079774587952288e-06,1.0,0.7213490232879891
43,-513.5535820254997,2.821674868735731e-06,1.0,0.7258890711437253
44,-513.5535820255017,1.960936928196558e-06,1.0,0.7048106856175348
45,-513.5535820255027,1.3261450590586257e-06,1.0,0.7231713108547961
46,-513.5535820255036,9.151973926960568e-07,1.0,0.7333993531232531
47,-513.5535820255037,6.391372267757659e-07,0.25,0.7057548557796378
48,-513.5535820255037,5.601121414838283e-07,1.0,0.47652904474626506
49,-513.5535820255037,2.6263799315173605e-07,1.0,0.7685094455184265
50,-513.5535820255039,1.908356307978212e-07,0.5,0.7555804560391718
51,-513.5535820255039,1.52166881655921e-07,1.0,0.5973126969781721
52,-513.553582025504,8.85793074257254e-08,0.0625,0.745416170570011
53,-513.553582025504,8.580593387939261e-08,0.0625,0.45598929882365297
54,-513.553582025504,8.150907725676735e-08,0.015625,0.3029742942088542
55,-513.5535820255042,8.034907808136132e-08,3.0517578125e-05,0.1848127491233845
56,-513.5535820255042,8.034670705770537e-08,0.0078125,0.10818226712598984
57,-513.5535820255042,7.972620283740491e-08,9.5367431640625e-07,0.06496810807332705
58,-513.5535820255042,7.97261271246038e-08,1.1920928955078125e-07,0.039597297295546306
59,-513.5535820255043,7.972611755558639e-08,0.5,0.024510300271178127
60,-513.5535820255043,3.989846753765897e-08,2.384185791015625e-07,0.029447857745847406
61,-513.5535820255043,3.9898457962211264e-08,1.1920928955078125e-07,0.017545568128521868
62,-513.5535820255043,3.989845329980435e-08,5.960464477539063e-08,0.010758919982594352
63,-513.5535820255043,3.989845115993794e-08,1.1920928955078125e-07,0.006216376012531967
64,-513.5535820255043,3.9898446500029364e-08,1.4901161193847656e-08,0.0036412655304578503
65,-513.5535820255043,3.989844630524401e-08,1.4901161193847656e-08,0.002230272288598238
66,-513.5535820255043,3.989844611045575e-08,1.4901161193847656e-08,0.0013131326950135739
67,-513.5535820255043,3.9898445918256815e-08,9.5367431640625e-07,0.0008267099335447936
68,-513.5535820255043,3.989840785739392e-08,2.9802322387695312e-08,0.0005114257028594081
69,-513.5535820255043,3.989840708616197e-08,2.9802322387695312e-08,0.0003115474123490081
70,-513.5535820255043,3.9898406314915575e-08,2.9802322387695312e-08,0.00018808453648571012
71,-513.5535820255043,3.989840554496445e-08,1.4901161193847656e-08,0.00011789252926458604
72,-513.5535820255043,3.9898405352766244e-08,1.4901161193847656e-08,7.134793536764137e-05
73,-513.5535820255043,3.9898405160568037e-08,1.4901161193847656e-08,4.269919790917648e-05
74,-513.5535820255043,3.989840496836803e-08,1.4901161193847656e-08,2.6961297288307156e-05
75,-513.5535820255043,3.989840477616802e-08,1.4901161193847656e-08,1.6131702000381035e-05
76,-513.5535820255043,3.989840458396801e-08,1.4901161193847656e-08,9.737854441679145e-06
77,-513.5535820255043,3.989840439176801e-08,1.4901161193847656e-08,5.808002202936211e-06
78,-513.5535820255043,3.989840419956801e-08,1.4901161193847656e-08,3.509904469635232e-06
79,-513.5535820255043,3.989840400736801e-08,1.4901161193847656e-08,2.08970841326534e-06
80,-513.5535820255043,3.9898403815168015e-08,1.4901161193847656e-08,1.2468675557932047e-06
81,-513.5535820255043,3.989840362296803e-08,1.4901161193847656e-08,7.409771846161492e-07
82,-513.5535820255043,3.989840343076803e-08,1.4901161193847656e-08,4.573883134675264e-07
83,-513.5535820255043,3.9898403238568044e-08,1.4901161193847656e-08,2.817366039291614e-07
84,-513.5535820255043,3.989840304636806e-08,1.4901161193847656e-08,1.750060414117896e-07
85,-513.5535820255043,3.989840285416808e-08,1.4901161193847656e-08,1.0288133553902046e-07
86,-513.5535820255043,3.98984026619681e-08,1.4901161193847656e-08,6.433463052802278e-08
87,-513.5535820255043,3.9898402469768125e-08,1.4901161193847656e-08,3.8975242483851326e-08
88,-513.5535820255043,3.989840227756815e-08,1.4901161193847656e-08,2.369928966173127e-08
89,-513.5535820255043,3.989840208536818e-08,1.4901161193847656e-08,1.4671261650667481e-08
90,-513.5535820255043,3.989840189316821e-08,1.4901161193847656e-08,8.780208157452782e-09
91,-513.5535820255043,3.989840170096824e-08,1.4901161193847656e-08,5.4512893532636964e-09
92,-513.5535820255043,3.989840150876827e-08,1.4901161193847656e-08,3.1567334807953614e-09
93,-513.5535820255043,3.989840131656832e-08,1.4901161193847656e-08,2.011401170229912e-09
94,-513.5535820255043,3.989840112436836e-08,1.4901161193847656e-08,1.256493759743029e-09
95,-513.5535820255043,3.98984009321684e-08,1.4901161193847656e-08,8.376092369482872e-10
96,-513.5535820255043,3.989840073996845e-08,1.4901161193847656e-08,5.702406787238033e-10
97,-513.5535820255043,3.98984005477685e-08,1.4901161193847656e-08,4.199869238622715e-10
98,-513.5535820255043,3.989840035556855e-08,1.4901161193847656e-08,3.6108026461592655e-10
99,-513.5535820255043,3.989840016336861e-08,1.4901161193847656e-08,3.277247543622275e-10
100,-513.5535820255043,3.989839997116866e-08,1.4901161193847656e-08,3.2201711634654975e-10
101,-513.5535820255043,3.9898399778968724e-08,1.4901161193847656e-08,3.240049313973089e-10
102,-513.5535820255043,3.989839958676878e-08,1.4901161193847656e-08,3.3265748209175454e-10
103,-513.5535820255043,3.989839939456885e-08,1.4901161193847656e-08,3.134061399869449e-10
104,-513.5535820255043,3.989839920236891e-08,1.4901161193847656e-08,3.1930821079335026e-10
105,-513.5535820255043,3.9898399010168984e-08,1.4901161193847656e-08,3.1813266854687266e-10
106,-513.5535820255043,3.9898398817969055e-08,1.4901161193847656e-08,3.1739936266895305e-10
107,-513.5535820255043,3.9898398625769133e-08,1.4901161193847656e-08,3.1019406192221123e-10
108,-513.5535820255043,3.9898398433569205e-08,1.4901161193847656e-08,3.018729120486689e-10
109,-513.5535820255043,3.989839824136929e-08,1.4901161193847656e-08,3.1223658131264905e-10
110,-513.5535820255043,3.989839804916937e-08,1.4901161193847656e-08,3.067887854597596e-10
111,-513.5535820255043,3.989839785696946e-08,1.4901161193847656e-08,3.0979082084066594e-10
112,-513.5535820255043,3.9898397664769544e-08,1.4901161193847656e-08,3.070315549404966e-10
113,-513.5535820255043,3.9898397472569636e-08,1.4901161193847656e-08,3.057454996729566e-10
114,-513.5535820255043,3.989839728036973e-08,1.4901161193847656e-08,3.071799975412687e-10
115,-513.5535820255043,3.9898397088169825e-08,1.4901161193847656e-08,3.1276875064980203e-10
116,-513.5535820255043,3.989839689596992e-08,1.4901161193847656e-08,3.1336685064915925e-10
117,-513.5535820255043,3.989839670377002e-08,1.4901161193847656e-08,2.933876215613517e-10
118,-513.5535820255043,3.9898396511570126e-08,1.4901161193847656e-08,3.0194120707891683e-10
