k,f,grad_norm,x_norm,alpha,subspace_dim_s,inner_dim_r,L,rs_reg,rk_reg,rk_iters,rk_residual
16,-57.622999547924884,0.02950624783837438,10.735696440697273,1.0,7,10,10,0.0,0.0,10,0.6496464061490533
17,-57.62327970933181,0.017615216366567415,10.732725363108658,1.0,7,10,10,0.0,0.0,10,0.7727903998293361
18,-57.62335507844959,0.012631611618852769,10.733294456068682,1.0,7,10,10,0.0,0.0,10,0.6542935173453548
19,-57.62340408282653,0.007845308036712741,10.73532391835141,1.0,7,10,10,0.0,0.0,10,0.7259451245463694
20,-57.62342027946383,0.005399591056974655,10.734882620722189,1.0,7,10,10,0.0,0.0,10,0.7450695044428794
21,-57.62342708186654,0.003943447504689645,10.73475474243913,1.0,7,10,10,0.0,0.0,10,0.7029598984415484
22,-57.62343122210382,0.0026963500553192593,10.734989757774587,1.0,7,10,10,0.0,0.0,10,0.6936930520441115
23,-57.62343329384466,0.0017682822024260236,10.7352691619452,1.0,7,10,10,0.0,0.0,10,0.6886654632449919
24,-57.62343418765655,0.001157237298308611,10.735216495254273,1.0,7,10,10,0.0,0.0,10,0.655108132095276
25,-57.62343460373499,0.0007120683171562801,10.735245058586695,1.0,7,10,10,0.0,0.0,10,0.7076267338033685
26,-57.623434743714604,0.0004765312825506859,10.735274726689397,1.0,7,10,10,0.0,0.0,10,0.7075122304381822
27,-57.62343480716705,0.000316507752431242,10.735335340528453,1.0,7,10,10,0.0,0.0,10,0.7614327301393701
28,-57.623434833804886,0.00021656750271169438,10.735336342255398,1.0,7,10,10,0.0,0.0,10,0.7468716520532466
29,-57.623434847242784,0.00014151229162113915,10.735327479968538,1.0,7,10,10,0.0,0.0,10,0.7646884566650148
30,-57.62343485254537,9.705941704711191e-05,10.735328299182516,1.0,7,10,10,0.0,0.0,10,0.8276994826675467
31,-57.62343485463253,7.243099842651282e-05,10.735311782372861,1.0,7,10,10,0.0,0.0,10,0.7454273677163823
32,-57.623434856064314,4.881233639887649e-05,10.735314284192928,1.0,7,10,10,0.0,0.0,10,0.7828608402023427
33,-57.62343485665095,3.4775609201894895e-05,10.73531395711282,1.0,7,10,10,0.0,0.0,10,0.7348815666006268
34,-57.62343485698338,2.3333956163720485e-05,10.73531166967735,1.0,7,10,10,0.0,0.0,10,0.7915466197486574
35,-57.623434857107895,1.7188113015241495e-05,10.735309866798062,1.0,7,10,10,0.0,0.0,10,0.7298871861946374
36,-57.62343485718748,1.1675955467263674e-05,10.73530982841098,1.0,7,10,10,0.0,0.0,10,0.668751792367147
37,-57.62343485723034,7.108687328814201e-06,10.735309911633735,1.0,7,10,10,0.0,0.0,10,0.6323086496214194
38,-57.623434857247624,4.0037171350570226e-06,10.735309334261002,1.0,7,10,10,0.0,0.0,10,0.8206662899066708
39,-57.62343485725148,2.8768278574957797e-06,10.735309370641428,1.0,7,10,10,0.0,0.0,10,0.7686429886085484
40,-57.62343485725368,1.9857204028101358e-06,10.735309549587893,1.0,7,10,10,0.0,0.0,10,0.7478271435251832
41,-57.62343485725475,1.3210553495063252e-06,10.735309544723181,1.0,7,10,10,0.0,0.0,10,0.7029930859067277
42,-57.62343485725524,8.841275524715317e-07,10.735309411521794,1.0,7,10,10,0.0,0.0,10,0.689939959206184
43,-57.623434857255475,5.830968334345421e-07,10.735309472899,1.0,7,10,10,0.0,0.0,10,0.698909110964082
44,-57.62343485725558,3.8476497209389333e-07,10.735309488351678,1.0,7,10,10,0.0,0.0,10,0.830957920250538
45,-57.62343485725559,2.9122372556866536e-07,10.73530949096986,1.0,7,10,10,0.0,0.0,10,0.671367143464831
46,-57.62343485725562,1.778552042903371e-07,10.735309477810983,1.0,7,10,10,0.0,0.0,10,0.8134586108923915
47,-57.62343485725563,1.2644285897074227e-07,10.735309489510396,0.25,7,10,10,0.0,0.0,10,0.7808907851587952
48,-57.62343485725564,1.115167041493923e-07,10.73530948871562,0.25,7,10,10,0.0,0.0,10,0.5389927935012288
49,-57.62343485725564,9.11435181020615e-08,10.735309487884685,0.0078125,7,10,10,0.0,0.0,10,0.3725640948249781
50,-57.62343485725564,9.051770266366687e-08,10.735309487865281,1.0,7,10,10,0.0,0.0,10,0.22168464032977758
51,-57.62343485725564,1.9383504530708914e-08,10.735309486429298,0.5,7,10,10,0.0,0.0,10,0.8297252354847623
52,-57.62343485725564,1.559361526609954e-08,10.735309485858501,0.5,7,10,10,0.0,0.0,10,0.5750027545557893
53,-57.623434857255646,1.0794274234436643e-08,10.735309485984121,0.00048828125,7,10,10,0.0,0.0,10,0.4743312744076697
54,-57.623434857255646,1.0790084385838463e-08,10.735309485983443,0.25,7,10,10,0.0,0.0,10,0.24415047220754274
55,-57.623434857255646,8.268738244303898e-09,10.735309485484333,0.0,7,10,0,0.0,0.0,0,0.0
