k,f,grad_norm,t_k,rk_residual,cpu_time,cpu_time_sum
0,0.6931471805599454,0.469570892796963,1.0,0.08713160125360443,0.23137599999999997,0.23137599999999997
1,0.2738499981361266,0.14323616595446065,1.0,0.11585867337541875,0.22250900000000007,0.45388500000000004
2,0.14902599098342434,0.05955552004832829,1.0,0.25543575205239927,0.24469499999999988,0.69858
3,0.07988350388315257,0.026440153244870666,1.0,0.4679011471086421,0.23004400000000014,0.9286240000000001
4,0.04029756594688306,0.013361131514272385,1.0,0.5845854261259693,0.22721799999999992,1.155842
5,0.019837304406215475,0.007410362747769365,1.0,0.5703393762503403,0.258348,1.41419
6,0.010202421841541017,0.004079777640457931,1.0,0.5149047783121632,0.2650379999999999,1.679228
7,0.005127545849485894,0.0019878441176486173,1.0,0.5513738584781402,0.26221400000000017,1.9414420000000001
8,0.0025956632537022977,0.001048170578730382,1.0,0.5447141268842907,0.22360800000000003,2.16505
9,0.0013584695873200567,0.0005746192281229964,1.0,0.5076331618883124,0.22880999999999974,2.3938599999999997
10,0.0006919189224402715,0.0002803793041005717,1.0,0.5621200792195573,0.22462800000000005,2.6184879999999997
11,0.0003564439158515786,0.00015305120373367514,1.0,0.5021157458520278,0.21608099999999997,2.8345689999999997
12,0.0001852749543590361,7.416132095829279e-05,1.0,0.531587817941369,0.21691200000000022,3.051481
13,9.34665835953119e-05,3.942019307556648e-05,1.0,0.5264331668287416,0.22044499999999978,3.2719259999999997
14,4.727298292455785e-05,1.9567094148193484e-05,1.0,0.5377945690279494,0.22347099999999998,3.4953969999999996
15,2.4795019382782938e-05,1.096451338256433e-05,1.0,0.4925775261920841,0.21113500000000052,3.706532
16,1.2458527505440987e-05,5.061400765785868e-06,1.0,0.5243993656886954,0.23386499999999977,3.940397
17,6.3810638660211044e-06,2.603798383912058e-06,1.0,0.5337384484808088,0.22462599999999977,4.165023
18,3.328985568419264e-06,1.400896830878822e-06,1.0,0.5372268980302886,0.22682300000000044,4.391846
19,1.8200172293737398e-06,8.117965061254907e-07,1.0,0.5310894749742326,0.22183699999999984,4.613683
20,1.0880386894211747e-06,5.053711228928243e-07,1.0,0.5417844883648865,0.21955399999999958,4.833237
21,7.238005212363019e-07,3.606659811331658e-07,1.0,0.5113688075480758,0.22501200000000043,5.058249
22,5.119309675377704e-07,2.3739209609194145e-07,1.0,0.5481972404641752,0.22663100000000025,5.28488
23,3.539801951535778e-07,1.7187142667949338e-07,1.0,0.5380377207952609,0.2360559999999996,5.520936
24,2.5978417279439076e-07,1.235219421315596e-07,1.0,0.5628384462899455,0.22098999999999958,5.741925999999999
25,1.823927081049625e-07,8.63033035247295e-08,1.0,0.5495329705461627,0.21829100000000068,5.960217
26,1.3137307822035145e-07,5.6415510001518634e-08,1.0,0.5909126319109766,0.21978099999999934,6.179997999999999
27,9.23021605769229e-08,4.521206968685573e-08,1.0,0.580326392958937,0.22243000000000013,6.402428
28,6.998167542079004e-08,3.2008695751171784e-08,1.0,0.5797825924796239,0.25403600000000015,6.656464
29,4.8618474605662185e-08,2.321608155104424e-08,1.0,0.5431633928525093,0.21606300000000012,6.872527
30,3.6299938297326605e-08,1.6911274795035652e-08,1.0,0.5446805090488519,0.22054099999999988,7.093068
31,2.5160112485751102e-08,1.161848336825383e-08,1.0,0.5782960934551435,0.21630899999999986,7.309377
32,1.8393248567147666e-08,8.581898951796539e-09,0.0,0.0,0.04560500000000012,7.354982
