k,f,grad_norm,t_k,cpu_time,cpu_time_sum
0,0.0,32.048512665192554,1.0,0.005591999999999986,0.005591999999999986
1,-0.5798288976739174,31.55968996696261,1.0,0.004439000000000026,0.010031000000000012
2,-1.0185969899837033,30.940548144237503,1.0,0.0036800000000000166,0.013711000000000029
3,-1.4941885807676734,30.589584133452774,1.0,0.004249999999999976,0.017961000000000005
4,-2.0211785633939945,29.937439149091624,1.0,0.003852000000000022,0.021813000000000027
5,-2.4232263046899276,29.592318009630947,1.0,0.003550999999999971,0.025363999999999998
6,-2.9445091420890455,28.934894971825628,1.0,0.003676999999999986,0.029040999999999983
7,-3.253023347635045,28.571151339339362,1.0,0.0035860000000000336,0.03262700000000002
8,-3.6767146355675258,28.046318746232735,1.0,0.0036470000000000113,0.03627400000000003
9,-4.01940844214049,27.527352843556603,1.0,0.003493999999999997,0.039768000000000026
10,-4.370018431979819,27.126753846298143,1.0,0.0036309999999999953,0.04339900000000002
11,-4.658287390999417,26.987815816887053,1.0,0.00344899999999998,0.046848
12,-4.956881177023936,26.62554278199589,1.0,0.00383,0.050678
13,-5.205624321016482,26.50944964881059,1.0,0.004858000000000029,0.05553600000000003
14,-5.5474267941876345,26.039034379722654,1.0,0.0038549999999999973,0.05939100000000003
15,-5.982695768693157,25.359659181514225,1.0,0.003532999999999953,0.06292399999999998
16,-6.30147213647618,24.79976195450722,1.0,0.003733000000000042,0.06665700000000002
17,-6.628485648556412,24.406000107257412,1.0,0.0034929999999999684,0.07014999999999999
18,-7.074981875375888,23.68370646714042,1.0,0.003705999999999987,0.07385599999999998
19,-7.3214567127988035,23.41723000603586,1.0,0.003513000000000044,0.07736900000000002
20,-7.534615782002506,23.192127870484544,1.0,0.003697000000000006,0.08106600000000003
21,-7.786892563496698,22.76908404474361,1.0,0.0035079999999999556,0.08457399999999998
22,-8.060146584337197,22.390800675809583,1.0,0.0036730000000000373,0.08824700000000002
23,-8.399222332369082,21.836446718058628,1.0,0.003483999999999987,0.09173100000000001
24,-8.601269576520412,21.42330265036623,1.0,0.003691,0.095422
25,-8.842036585560516,21.171746754220035,1.0,0.0034580000000000166,0.09888000000000002
26,-9.005273618317954,20.959039106334792,1.0,0.00365099999999996,0.10253099999999998
27,-9.2457887270307,20.660363127649696,1.0,0.0034660000000000246,0.10599700000000001
28,-9.4955851731673,20.34511248406972,1.0,0.003728000000000009,0.10972500000000002
29,-9.653532269733534,20.15403068526856,1.0,0.003477000000000008,0.11320200000000002
30,-9.866414504753433,20.0621697014932,1.0,0.0036700000000000066,0.11687200000000003
31,-10.085886935769691,19.67228714326354,1.0,0.0034999999999999476,0.12037199999999998
32,-10.280117550551306,19.36041608565881,1.0,0.003697000000000006,0.12406899999999998
33,-10.518878817562618,19.04528952040437,1.0,0.003471000000000002,0.12754
34,-10.64163530238716,18.846362429628243,1.0,0.003620000000000012,0.13116
35,-10.814036293566062,18.603178309894606,1.0,0.0034319999999999906,0.134592
36,-10.940627686623047,18.351482051789905,1.0,0.0036680000000000046,0.13826
37,-11.078040186878447,18.190981620026538,1.0,0.003601000000000021,0.14186100000000001
38,-11.304545931721858,17.771915644213728,1.0,0.0037490000000000023,0.14561000000000002
39,-11.503402855433748,17.240596524738994,1.0,0.003489999999999993,0.1491
40,-11.627940421981188,17.089180030205192,1.0,0.0036410000000000053,0.15274100000000002
41,-11.769060718669195,16.838562174181718,1.0,0.00343899999999997,0.15617999999999999
42,-11.974737499055278,16.706747472473037,1.0,0.003666999999999976,0.15984699999999996
43,-12.166272525002167,16.398392972135404,1.0,0.0034359999999999946,0.16328299999999996
44,-12.311906741790823,16.32704001668668,1.0,0.0036250000000001004,0.16690800000000006
45,-12.443849142361112,16.325787486655393,1.0,0.004006999999999983,0.17091500000000004
46,-12.595540355847465,16.195749948988205,1.0,0.003641999999999923,0.17455699999999996
47,-12.718420233721512,16.073783614716724,1.0,0.0035680000000000156,0.17812499999999998
48,-12.870980690704197,15.907809502941538,1.0,0.004106000000000054,0.18223100000000003
49,-13.05620303174283,15.726660126088476,1.0,0.0032969999999999944,0.18552800000000003
50,-13.15272693407653,15.563780120211515,1.0,0.0037770000000000303,0.18930500000000006
51,-13.251929348808522,15.409486218943007,1.0,0.003934999999999911,0.19323999999999997
52,-13.409868943262978,15.024876043614634,1.0,0.003566999999999987,0.19680699999999995
53,-13.532683281338773,14.841630988463509,1.0,0.00389000000000006,0.20069700000000001
54,-13.65200348774066,14.795295582427075,1.0,0.0035680000000000156,0.20426500000000003
55,-13.757500821536368,14.623311929997781,1.0,0.0034009999999999874,0.20766600000000002
56,-13.824670956189621,14.590439744310782,1.0,0.0035039999999999516,0.21116999999999997
57,-13.954336255804819,14.409847507670547,1.0,0.003330000000000055,0.21450000000000002
58,-14.063039395556267,14.18576566277328,1.0,0.0044600000000000195,0.21896000000000004
59,-14.18630936652849,14.122442462427298,1.0,0.003390999999999922,0.22235099999999997
60,-14.260496402202326,14.033972069710508,1.0,0.0034930000000000794,0.22584400000000004
61,-14.349533441513081,13.895136350215477,1.0,0.0033569999999999434,0.229201
62,-14.4727856961681,13.818589720483018,1.0,0.003591000000000011,0.232792
63,-14.58614899405121,13.65638459793093,1.0,0.0038960000000000106,0.236688
64,-14.702084187733735,13.448907032811617,1.0,0.003542999999999963,0.24023099999999997
65,-14.759418853662531,13.379186125184685,1.0,0.003790999999999989,0.24402199999999996
66,-14.840228212163808,13.301179113174486,1.0,0.0035930000000000684,0.24761500000000003
67,-14.915904931162348,13.068965198416093,1.0,0.0034929999999999684,0.251108
68,-14.975404808961141,12.886476405049796,1.0,0.0033849999999999714,0.25449299999999997
69,-15.07917761899306,12.76057704019019,1.0,0.0034890000000000754,0.25798200000000004
70,-15.160241508635199,12.766076855290345,1.0,0.0033639999999999226,0.26134599999999997
71,-15.26445024036338,12.51709872607352,1.0,0.0035080000000000666,0.26485400000000003
