k,f,grad_norm,alpha,rk_residual
320,-45.15420045741495,5.306229396056044e-08,1.4901161193847656e-08,5.932323417807349e-10
321,-45.15420045741495,5.306229322418276e-08,3.725290298461914e-09,5.394939974785932e-10
322,-45.15420045741495,5.3062293159509565e-08,3.725290298461914e-09,3.0841508397534447e-10
323,-45.15420045741495,5.306229309483636e-08,3.725290298461914e-09,1.7266753908448708e-10
324,-45.15420045741495,5.306229303016317e-08,3.725290298461914e-09,1.151344851379698e-10
325,-45.15420045741495,5.306229296548997e-08,3.725290298461914e-09,7.97634136211353e-11
326,-45.15420045741495,5.3062292900816776e-08,3.725290298461914e-09,6.319670713367235e-11
327,-45.15420045741495,5.306229283614358e-08,3.725290298461914e-09,5.133624983611221e-11
328,-45.15420045741495,5.306229277147038e-08,3.725290298461914e-09,4.590083968389971e-11
329,-45.15420045741495,5.306229270679718e-08,3.725290298461914e-09,4.5582858029186235e-11
330,-45.15420045741495,5.306229264212399e-08,3.725290298461914e-09,4.1026755676518266e-11
331,-45.15420045741495,5.306229257745079e-08,3.725290298461914e-09,4.571132856269403e-11
332,-45.15420045741495,5.3062292512777596e-08,3.725290298461914e-09,4.4962597786266165e-11
333,-45.15420045741495,5.30622924481044e-08,3.725290298461914e-09,4.949846705491899e-11
334,-45.15420045741495,5.3062292383431205e-08,3.725290298461914e-09,4.356496984794488e-11
335,-45.15420045741495,5.3062292318758016e-08,3.725290298461914e-09,4.4292993985555875e-11
336,-45.15420045741495,5.306229225408482e-08,3.725290298461914e-09,5.3464740977785656e-11
337,-45.15420045741495,5.3062292189411624e-08,3.725290298461914e-09,5.1034998668104075e-11
338,-45.15420045741495,5.306229212473843e-08,3.725290298461914e-09,5.219065320350278e-11
339,-45.15420045741495,5.306229206006523e-08,3.725290298461914e-09,5.3853441195532704e-11
340,-45.15420045741495,5.3062291995392044e-08,3.725290298461914e-09,4.1953291233308884e-11
341,-45.15420045741495,5.306229193071885e-08,3.725290298461914e-09,3.719196063031037e-11
342,-45.15420045741495,5.306229186604565e-08,3.725290298461914e-09,4.21309199445503e-11
343,-45.15420045741495,5.3062291801372464e-08,3.725290298461914e-09,4.0790266473319565e-11
344,-45.15420045741495,5.3062291736699275e-08,3.725290298461914e-09,3.952283839836448e-11
345,-45.15420045741495,5.306229167202608e-08,3.725290298461914e-09,3.613538427984692e-11
346,-45.15420045741495,5.3062291607352884e-08,1.862645149230957e-09,4.2684269130585915e-11
347,-45.15420045741495,5.3062291588070754e-08,1.862645149230957e-09,3.097959613525264e-11
348,-45.15420045741495,5.306229156878862e-08,1.862645149230957e-09,2.16775415307109e-11
349,-45.15420045741495,5.306229154950648e-08,1.862645149230957e-09,1.7845238471476062e-11
350,-45.15420045741495,5.3062291530224347e-08,1.862645149230957e-09,1.645955954437546e-11
351,-45.15420045741495,5.306229151094221e-08,1.862645149230957e-09,1.3530284170917343e-11
352,-45.15420045741495,5.306229149166008e-08,1.862645149230957e-09,1.3944701924527174e-11
353,-45.15420045741495,5.3062291472377945e-08,1.862645149230957e-09,1.3430671653540859e-11
354,-45.15420045741495,5.30622914530958e-08,1.862645149230957e-09,1.3492611258911487e-11
355,-45.15420045741495,5.3062291433813674e-08,1.862645149230957e-09,1.1567204661444435e-11
356,-45.15420045741495,5.306229141453154e-08,1.862645149230957e-09,1.2406096419507443e-11
357,-45.15420045741495,5.306229139524941e-08,1.862645149230957e-09,1.2116201727932607e-11
358,-45.15420045741495,5.306229137596727e-08,1.862645149230957e-09,1.098613239105636e-11
359,-45.15420045741495,5.306229135668513e-08,1.862645149230957e-09,1.1462992959755084e-11
360,-45.15420045741495,5.3062291337403e-08,1.862645149230957e-09,1.0182886685136971e-11
361,-45.15420045741495,5.3062291318120865e-08,1.862645149230957e-09,1.1088388261739337e-11
362,-45.15420045741495,5.306229129883873e-08,1.862645149230957e-09,1.2658500953847096e-11
363,-45.15420045741495,5.30622912795566e-08,1.862645149230957e-09,1.241886764140934e-11
364,-45.15420045741495,5.3062291260274457e-08,1.862645149230957e-09,1.2790852505815976e-11
365,-45.15420045741495,5.306229124099233e-08,1.862645149230957e-09,1.1850260097548858e-11
366,-45.15420045741495,5.306229122171019e-08,1.862645149230957e-09,1.1064875246147246e-11
367,-45.15420045741495,5.3062291202428055e-08,1.862645149230957e-09,1.0903536466802003e-11
368,-45.15420045741495,5.3062291183145926e-08,1.862645149230957e-09,1.193030983684322e-11
369,-45.15420045741495,5.306229116386379e-08,1.862645149230957e-09,1.4023281411635589e-11
370,-45.15420045741495,5.3062291144581654e-08,1.862645149230957e-09,1.350067693561772e-11
371,-45.15420045741495,5.3062291125299525e-08,1.862645149230957e-09,1.3745617629715967e-11
372,-45.15420045741495,5.306229110601738e-08,1.862645149230957e-09,1.457181491198255e-11
373,-45.15420045741495,5.306229108673525e-08,1.862645149230957e-09,1.4084632308268795e-11
374,-45.15420045741495,5.306229106745312e-08,1.862645149230957e-09,1.4860102910129947e-11
375,-45.15420045741495,5.306229104817099e-08,1.862645149230957e-09,1.4057213420250719e-11
376,-45.15420045741495,5.306229102888885e-08,1.862645149230957e-09,1.3745650410635419e-11
377,-45.15420045741495,5.3062291009606716e-08,1.862645149230957e-09,1.1869466610034362e-11
378,-45.15420045741495,5.3062290990324587e-08,1.862645149230957e-09,1.3475391721170045e-11
379,-45.15420045741495,5.306229097104245e-08,1.862645149230957e-09,1.3119767854504788e-11
380,-45.15420045741495,5.3062290951760315e-08,1.862645149230957e-09,1.2000259035721476e-11
381,-45.15420045741495,5.3062290932478185e-08,1.862645149230957e-09,1.2256909291896827e-11
382,-45.15420045741495,5.306229091319605e-08,1.862645149230957e-09,1.1943722473288446e-11
383,-45.15420045741495,5.3062290893913913e-08,1.862645149230957e-09,1.206025895439603e-11
384,-45.15420045741495,5.306229087463178e-08,1.862645149230957e-09,1.1905634733361525e-11
385,-45.15420045741495,5.306229085534965e-08,1.862645149230957e-09,1.1884031138613976e-11
386,-45.15420045741495,5.306229083606751e-08,1.862645149230957e-09,1.1741792960069997e-11
387,-45.15420045741495,5.3062290816785376e-08,1.862645149230957e-09,1.1183279232390982e-11
388,-45.15420045741495,5.306229079750325e-08,1.862645149230957e-09,1.0369898918996229e-11
389,-45.15420045741495,5.306229077822111e-08,1.862645149230957e-09,1.2536124406875743e-11
390,-45.15420045741495,5.306229075893898e-08,1.862645149230957e-09,1.4287972549601051e-11
391,-45.15420045741495,5.3062290739656846e-08,1.862645149230957e-09,1.4470846270918055e-11
392,-45.15420045741495,5.306229072037471e-08,1.862645149230957e-09,1.5073994171332316e-11
393,-45.15420045741495,5.3062290701092574e-08,1.862645149230957e-09,1.4802494028492038e-11
394,-45.15420045741495,5.3062290681810445e-08,1.862645149230957e-09,1.3006909970916726e-11
395,-45.15420045741495,5.3062290662528315e-08,1.862645149230957e-09,1.2294566582758578e-11
396,-45.15420045741495,5.306229064324617e-08,1.862645149230957e-09,1.4142251649656508e-11
397,-45.15420045741495,5.3062290623964043e-08,1.862645149230957e-09,1.4539772629115409e-11
398,-45.15420045741495,5.306229060468191e-08,1.862645149230957e-09,1.4856804415956448e-11
399,-45.15420045741495,5.306229058539977e-08,1.862645149230957e-09,1.4746962878257773e-11
400,-45.15420045741495,5.306229056611764e-08,1.862645149230957e-09,1.3218524102828615e-11
401,-45.15420045741495,5.306229054683551e-08,1.862645149230957e-09,1.2660365352277437e-11
402,-45.15420045741495,5.306229052755338e-08,1.862645149230957e-09,1.3366154862255902e-11
403,-45.15420045741495,5.306229050827125e-08,1.862645149230957e-09,1.4004518366352418e-11
404,-45.15420045741495,5.306229048898911e-08,1.862645149230957e-09,1.3415691263105305e-11
405,-45.15420045741495,5.306229046970698e-08,1.862645149230957e-09,1.3117286560323854e-11
406,-45.15420045741495,5.3062290450424846e-08,1.862645149230957e-09,1.4057486129823217e-11
407,-45.15420045741495,5.306229043114271e-08,1.862645149230957e-09,1.6183564125519273e-11
408,-45.15420045741495,5.3062290411860574e-08,1.862645149230957e-09,1.4623607880866274e-11
409,-45.15420045741495,5.3062290392578445e-08,1.862645149230957e-09,1.513261953504024e-11
410,-45.15420045741495,5.306229037329631e-08,1.862645149230957e-09,1.4236695557678284e-11
411,-45.15420045741495,5.306229035401418e-08,1.862645149230957e-09,1.3614917131566864e-11
412,-45.15420045741495,5.3062290334732044e-08,1.862645149230957e-09,1.4441705146532101e-11
413,-45.15420045741495,5.3062290315449915e-08,1.862645149230957e-09,1.2876878097150679e-11
414,-45.15420045741495,5.306229029616778e-08,1.862645149230957e-09,1.2412910209581763e-11
415,-45.15420045741495,5.306229027688565e-08,1.862645149230957e-09,1.2003079859448989e-11
416,-45.15420045741495,5.3062290257603513e-08,1.862645149230957e-09,1.2653363998848243e-11
417,-45.15420045741495,5.3062290238321384e-08,1.862645149230957e-09,1.3262973488814656e-11
418,-45.15420045741495,5.3062290219039255e-08,1.862645149230957e-09,1.4417626793781043e-11
419,-45.15420045741495,5.306229019975712e-08,1.862645149230957e-09,1.3793743986963336e-11
420,-45.15420045741495,5.306229018047498e-08,1.862645149230957e-09,1.4178633578362268e-11
421,-45.15420045741495,5.3062290161192853e-08,1.862645149230957e-09,1.4022029652744615e-11
422,-45.15420045741495,5.306229014191072e-08,1.862645149230957e-09,1.4382219779469834e-11
423,-45.15420045741495,5.306229012262858e-08,1.862645149230957e-09,1.3997337135192956e-11
424,-45.15420045741495,5.306229010334645e-08,1.862645149230957e-09,1.2295961090837731e-11
425,-45.15420045741495,5.3062290084064316e-08,1.862645149230957e-09,1.3346700192912081e-11
426,-45.15420045741495,5.306229006478219e-08,1.862645149230957e-09,1.2918768866005403e-11
427,-45.15420045741495,5.306229004550006e-08,1.862645149230957e-09,1.4491817800874255e-11
428,-45.15420045741495,5.306229002621792e-08,1.862645149230957e-09,1.3856302038569407e-11
429,-45.15420045741495,5.3062290006935786e-08,1.862645149230957e-09,1.3663710556549142e-11
430,-45.15420045741495,5.306228998765366e-08,1.862645149230957e-09,1.3537581180375764e-11
431,-45.15420045741495,5.306228996837153e-08,1.862645149230957e-09,1.2129619136903766e-11
432,-45.15420045741495,5.30622899490894e-08,1.862645149230957e-09,1.2289104653819833e-11
433,-45.15420045741495,5.306228992980726e-08,1.862645149230957e-09,1.2551347698486636e-11
434,-45.15420045741495,5.3062289910525126e-08,1.862645149230957e-09,1.098674546146734e-11
435,-45.15420045741495,5.3062289891242997e-08,1.862645149230957e-09,1.0682967844571733e-11
436,-45.15420045741495,5.306228987196087e-08,1.862645149230957e-09,1.25429849915582e-11
437,-45.15420045741495,5.306228985267873e-08,1.862645149230957e-09,1.3968130721563724e-11
438,-45.15420045741495,5.30622898333966e-08,1.862645149230957e-09,1.1123814270392989e-11
439,-45.15420045741495,5.306228981411447e-08,1.862645149230957e-09,1.1484146043582829e-11
440,-45.15420045741495,5.306228979483234e-08,1.862645149230957e-09,1.2612432819372922e-11
441,-45.15420045741495,5.306228977555021e-08,1.862645149230957e-09,1.1656423212320797e-11
442,-45.15420045741495,5.306228975626807e-08,1.862645149230957e-09,1.404849440145708e-11
443,-45.15420045741495,5.3062289736985935e-08,1.862645149230957e-09,1.4197714151440658e-11
444,-45.15420045741495,5.306228971770381e-08,1.862645149230957e-09,1.3225663766747396e-11
445,-45.15420045741495,5.306228969842168e-08,1.862645149230957e-09,1.3214588203882228e-11
446,-45.15420045741495,5.306228967913954e-08,1.862645149230957e-09,1.1916590061228544e-11
447,-45.15420045741495,5.306228965985741e-08,1.862645149230957e-09,1.2144359818708351e-11
448,-45.15420045741495,5.306228964057528e-08,1.862645149230957e-09,1.3326315888134946e-11
449,-45.15420045741495,5.306228962129315e-08,1.862645149230957e-09,1.4127565268608219e-11
450,-45.15420045741495,5.306228960201102e-08,1.862645149230957e-09,1.4124288361360963e-11
451,-45.15420045741495,5.306228958272889e-08,1.862645149230957e-09,1.5260005346585433e-11
452,-45.15420045741495,5.306228956344676e-08,1.862645149230957e-09,1.5292046874549897e-11
453,-45.15420045741495,5.306228954416462e-08,1.862645149230957e-09,1.550832829019687e-11
454,-45.15420045741495,5.3062289524882486e-08,1.862645149230957e-09,1.3747329927127963e-11
455,-45.15420045741495,5.306228950560036e-08,1.862645149230957e-09,1.3016342343694846e-11
456,-45.15420045741495,5.306228948631823e-08,1.862645149230957e-09,1.1738998527038857e-11
457,-45.15420045741495,5.306228946703609e-08,1.862645149230957e-09,1.2676770526418669e-11
458,-45.15420045741495,5.306228944775397e-08,1.862645149230957e-09,1.4030781611528033e-11
459,-45.15420045741495,5.306228942847183e-08,1.862645149230957e-09,1.2268726037944498e-11
460,-45.15420045741495,5.30622894091897e-08,1.862645149230957e-09,1.2840913794554006e-11
461,-45.15420045741495,5.3062289389907575e-08,1.862645149230957e-09,1.3931750544853041e-11
462,-45.15420045741495,5.306228937062544e-08,1.862645149230957e-09,1.4149377266752315e-11
463,-45.15420045741495,5.30622893513433e-08,1.862645149230957e-09,1.4574364823409037e-11
464,-45.15420045741495,5.306228933206117e-08,1.862645149230957e-09,1.4238315646012021e-11
465,-45.15420045741495,5.3062289312779044e-08,1.862645149230957e-09,1.4379125777743488e-11
466,-45.15420045741495,5.3062289293496915e-08,1.862645149230957e-09,1.3840535342139409e-11
467,-45.15420045741495,5.3062289274214785e-08,1.862645149230957e-09,1.375235925558659e-11
468,-45.15420045741495,5.306228925493265e-08,1.862645149230957e-09,1.3312184245662305e-11
469,-45.15420045741495,5.306228923565052e-08,1.862645149230957e-09,1.4054503845188885e-11
470,-45.15420045741495,5.306228921636839e-08,1.862645149230957e-09,1.509804989036225e-11
471,-45.15420045741495,5.3062289197086255e-08,1.862645149230957e-09,1.606855530135503e-11
472,-45.15420045741495,5.3062289177804125e-08,1.862645149230957e-09,1.562108818169378e-11
473,-45.15420045741495,5.3062289158521996e-08,1.862645149230957e-09,1.4335053985264548e-11
474,-45.15420045741495,5.306228913923987e-08,1.862645149230957e-09,1.3925252536352533e-11
475,-45.15420045741495,5.306228911995773e-08,1.862645149230957e-09,1.4380053941759839e-11
476,-45.15420045741495,5.30622891006756e-08,1.862645149230957e-09,1.2861250579678716e-11
477,-45.15420045741495,5.306228908139347e-08,1.862645149230957e-09,1.1474972428964417e-11
478,-45.15420045741495,5.306228906211134e-08,1.862645149230957e-09,1.20209866569053e-11
479,-45.15420045741495,5.306228904282921e-08,1.862645149230957e-09,1.2616512355505925e-11
480,-45.15420045741495,5.306228902354708e-08,1.862645149230957e-09,1.037763177415061e-11
481,-45.15420045741495,5.306228900426495e-08,1.862645149230957e-09,1.1738595687330419e-11
482,-45.15420045741495,5.306228898498282e-08,1.862645149230957e-09,1.2238111426194218e-11
483,-45.15420045741495,5.306228896570068e-08,1.862645149230957e-09,1.1319822655963498e-11
484,-45.15420045741495,5.3062288946418554e-08,1.862645149230957e-09,1.1239741329919e-11
485,-45.15420045741495,5.3062288927136424e-08,1.862645149230957e-09,1.157103458350414e-11
486,-45.15420045741495,5.3062288907854295e-08,1.862645149230957e-09,1.2599143523280089e-11
487,-45.15420045741495,5.306228888857216e-08,1.862645149230957e-09,1.3371957053538364e-11
488,-45.15420045741495,5.306228886929003e-08,1.862645149230957e-09,1.3605360134901516e-11
489,-45.15420045741495,5.30622888500079e-08,4.656612873077393e-10,1.3200829182005955e-11
490,-45.15420045741495,5.306228884819482e-08,4.656612873077393e-10,8.417981803129985e-12
491,-45.15420045741495,5.306228884638174e-08,4.656612873077393e-10,5.3211343010782336e-12
492,-45.15420045741495,5.306228884456866e-08,4.656612873077393e-10,3.376439641020304e-12
493,-45.15420045741495,5.306228884275558e-08,4.656612873077393e-10,2.1174371887566205e-12
494,-45.15420045741495,5.30622888409425e-08,4.656612873077393e-10,1.5594732246655945e-12
495,-45.15420045741495,5.3062288839129417e-08,4.656612873077393e-10,1.3635407044969893e-12
496,-45.15420045741495,5.3062288837316336e-08,4.656612873077393e-10,1.4348974439491207e-12
497,-45.15420045741495,5.3062288835503255e-08,4.656612873077393e-10,1.26466719666061e-12
498,-45.15420045741495,5.3062288833690175e-08,4.656612873077393e-10,1.2131038067235994e-12
499,-45.15420045741495,5.3062288831877094e-08,4.656612873077393e-10,1.1525084778873636e-12
500,-45.15420045741495,5.306228883006401e-08,4.656612873077393e-10,1.1414217611015403e-12
501,-45.15420045741495,5.306228882825093e-08,4.656612873077393e-10,1.1221128799822466e-12
502,-45.15420045741495,5.3062288826437845e-08,4.656612873077393e-10,1.2180664833082557e-12
503,-45.15420045741495,5.306228882462477e-08,4.656612873077393e-10,1.2544390306313898e-12
504,-45.15420045741495,5.3062288822811684e-08,4.656612873077393e-10,1.1830298672961723e-12
505,-45.15420045741495,5.3062288820998604e-08,4.656612873077393e-10,1.1781455081653466e-12
506,-45.15420045741495,5.306228881918552e-08,4.656612873077393e-10,1.2763002252615596e-12
507,-45.15420045741495,5.306228881737244e-08,4.656612873077393e-10,1.2410411690448947e-12
508,-45.15420045741495,5.306228881555936e-08,4.656612873077393e-10,1.1478566245401156e-12
509,-45.15420045741495,5.306228881374628e-08,4.656612873077393e-10,1.077668931830768e-12
510,-45.15420045741495,5.30622888119332e-08,4.656612873077393e-10,1.0076574466403931e-12
511,-45.15420045741495,5.306228881012012e-08,4.656612873077393e-10,9.052243429260967e-13
512,-45.15420045741495,5.306228880830704e-08,4.656612873077393e-10,9.489701612787264e-13
513,-45.15420045741495,5.306228880649396e-08,4.656612873077393e-10,9.895506255370742e-13
514,-45.15420045741495,5.306228880468088e-08,4.656612873077393e-10,1.1893074370905725e-12
515,-45.15420045741495,5.30622888028678e-08,4.656612873077393e-10,1.2757109247450056e-12
516,-45.15420045741495,5.3062288801054717e-08,4.656612873077393e-10,1.053256916675381e-12
517,-45.15420045741495,5.306228879924163e-08,4.656612873077393e-10,1.1188346924105937e-12
518,-45.15420045741495,5.3062288797428555e-08,4.656612873077393e-10,1.2293455638972572e-12
519,-45.15420045741495,5.306228879561547e-08,4.656612873077393e-10,1.2302205101668838e-12
520,-45.15420045741495,5.306228879380239e-08,4.656612873077393e-10,1.2233199624062677e-12
521,-45.15420045741495,5.306228879198931e-08,4.656612873077393e-10,1.2142506714480343e-12
522,-45.15420045741495,5.306228879017623e-08,4.656612873077393e-10,1.1437731647206474e-12
523,-45.15420045741495,5.3062288788363145e-08,4.656612873077393e-10,1.1781850030936466e-12
524,-45.15420045741495,5.3062288786550065e-08,4.656612873077393e-10,1.3235604919772903e-12
525,-45.15420045741495,5.3062288784736984e-08,4.656612873077393e-10,1.3080673411608061e-12
526,-45.15420045741495,5.3062288782923903e-08,4.656612873077393e-10,1.202390670883787e-12
527,-45.15420045741495,5.306228878111082e-08,4.656612873077393e-10,1.128081922846814e-12
528,-45.15420045741495,5.306228877929774e-08,4.656612873077393e-10,1.191468589305379e-12
529,-45.15420045741495,5.3062288777484655e-08,4.656612873077393e-10,1.196142582596684e-12
530,-45.15420045741495,5.306228877567158e-08,4.656612873077393e-10,1.1196820810480947e-12
531,-45.15420045741495,5.30622887738585e-08,4.656612873077393e-10,1.0573099845577921e-12
532,-45.15420045741495,5.306228877204542e-08,4.656612873077393e-10,1.1038412402879757e-12
533,-45.15420045741495,5.306228877023233e-08,4.656612873077393e-10,9.075366126748784e-13
534,-45.15420045741495,5.306228876841926e-08,4.656612873077393e-10,1.1648409548360743e-12
535,-45.15420045741495,5.306228876660618e-08,4.656612873077393e-10,1.1345241596499046e-12
536,-45.15420045741495,5.306228876479309e-08,4.656612873077393e-10,1.2485695179861731e-12
537,-45.15420045741495,5.306228876298001e-08,4.656612873077393e-10,1.203626145473014e-12
538,-45.15420045741495,5.306228876116693e-08,4.656612873077393e-10,1.2829470422580305e-12
539,-45.15420045741495,5.3062288759353855e-08,4.656612873077393e-10,1.303494208762807e-12
540,-45.15420045741495,5.306228875754077e-08,4.656612873077393e-10,1.2527164530035787e-12
541,-45.15420045741495,5.306228875572769e-08,4.656612873077393e-10,1.1242758276833898e-12
542,-45.15420045741495,5.3062288753914607e-08,4.656612873077393e-10,1.1499900325193392e-12
543,-45.15420045741495,5.3062288752101526e-08,4.656612873077393e-10,1.0789610971658493e-12
544,-45.15420045741495,5.3062288750288445e-08,4.656612873077393e-10,1.2553760537979978e-12
545,-45.15420045741495,5.3062288748475365e-08,4.656612873077393e-10,1.1807022826894967e-12
546,-45.15420045741495,5.306228874666228e-08,4.656612873077393e-10,1.2678840673439739e-12
547,-45.15420045741495,5.3062288744849203e-08,4.656612873077393e-10,1.3712525196475207e-12
548,-45.15420045741495,5.306228874303612e-08,4.656612873077393e-10,1.3368605020262301e-12
549,-45.15420045741495,5.306228874122304e-08,4.656612873077393e-10,9.553236922211357e-13
550,-45.15420045741495,5.3062288739409955e-08,4.656612873077393e-10,9.493801773016842e-13
551,-45.15420045741495,5.306228873759688e-08,4.656612873077393e-10,1.197361236377645e-12
552,-45.15420045741495,5.30622887357838e-08,4.656612873077393e-10,1.2912047951782127e-12
553,-45.15420045741495,5.306228873397071e-08,4.656612873077393e-10,1.242116273637339e-12
554,-45.15420045741495,5.306228873215763e-08,4.656612873077393e-10,1.0082772280960432e-12
555,-45.15420045741495,5.306228873034456e-08,4.656612873077393e-10,1.0587610387947097e-12
556,-45.15420045741495,5.306228872853148e-08,4.656612873077393e-10,1.1675913964831841e-12
557,-45.15420045741495,5.306228872671839e-08,4.656612873077393e-10,1.1556719031130166e-12
558,-45.15420045741495,5.306228872490531e-08,4.656612873077393e-10,1.2281757703323978e-12
559,-45.15420045741495,5.306228872309223e-08,4.656612873077393e-10,1.086787418541223e-12
560,-45.15420045741495,5.3062288721279155e-08,4.656612873077393e-10,1.1094772397330864e-12
561,-45.15420045741495,5.306228871946607e-08,4.656612873077393e-10,1.2693166608086327e-12
562,-45.15420045741495,5.306228871765299e-08,4.656612873077393e-10,1.2861458816678677e-12
563,-45.15420045741495,5.3062288715839907e-08,4.656612873077393e-10,1.2901691147428136e-12
564,-45.15420045741495,5.3062288714026826e-08,4.656612873077393e-10,1.0488586175824881e-12
565,-45.15420045741495,5.3062288712213745e-08,4.656612873077393e-10,1.1824793194637495e-12
566,-45.15420045741495,5.3062288710400665e-08,4.656612873077393e-10,1.2166094000625178e-12
567,-45.15420045741495,5.3062288708587584e-08,4.656612873077393e-10,1.074894911897698e-12
568,-45.15420045741495,5.3062288706774503e-08,4.656612873077393e-10,1.1316156750478954e-12
569,-45.15420045741495,5.306228870496142e-08,4.656612873077393e-10,1.1772606945682559e-12
570,-45.15420045741495,5.306228870314834e-08,4.656612873077393e-10,1.369779434283727e-12
571,-45.15420045741495,5.306228870133526e-08,4.656612873077393e-10,1.2186078788582765e-12
572,-45.15420045741495,5.3062288699522174e-08,4.656612873077393e-10,1.1375551703368195e-12
573,-45.15420045741495,5.30622886977091e-08,4.656612873077393e-10,1.2403952130265452e-12
574,-45.15420045741495,5.306228869589601e-08,4.656612873077393e-10,1.4389104295893588e-12
575,-45.15420045741495,5.306228869408294e-08,4.656612873077393e-10,1.5520099034217444e-12
576,-45.15420045741495,5.306228869226985e-08,4.656612873077393e-10,1.4204354038218597e-12
577,-45.15420045741495,5.306228869045678e-08,4.656612873077393e-10,1.2706070219471582e-12
578,-45.15420045741495,5.306228868864369e-08,4.656612873077393e-10,1.3489339555710407e-12
579,-45.15420045741495,5.306228868683061e-08,4.656612873077393e-10,1.370780362387015e-12
580,-45.15420045741495,5.306228868501753e-08,4.656612873077393e-10,1.3960116661570981e-12
581,-45.15420045741495,5.306228868320445e-08,4.656612873077393e-10,1.2606615809802227e-12
582,-45.15420045741495,5.306228868139137e-08,4.656612873077393e-10,1.2079372868503034e-12
583,-45.15420045741495,5.306228867957829e-08,4.656612873077393e-10,1.009679704518304e-12
584,-45.15420045741495,5.3062288677765206e-08,4.656612873077393e-10,1.1050465247291222e-12
585,-45.15420045741495,5.3062288675952126e-08,4.656612873077393e-10,1.1408959717847241e-12
586,-45.15420045741495,5.3062288674139045e-08,4.656612873077393e-10,1.2033668555250729e-12
587,-45.15420045741495,5.3062288672325965e-08,4.656612873077393e-10,1.3252966109103688e-12
588,-45.15420045741495,5.3062288670512884e-08,4.656612873077393e-10,1.4404446964882402e-12
589,-45.15420045741495,5.30622886686998e-08,4.656612873077393e-10,1.5095177406006899e-12
590,-45.15420045741495,5.306228866688672e-08,4.656612873077393e-10,1.5337071313554939e-12
591,-45.15420045741495,5.3062288665073635e-08,4.656612873077393e-10,1.5369313310429594e-12
592,-45.15420045741495,5.3062288663260555e-08,4.656612873077393e-10,1.5978190570021271e-12
593,-45.15420045741495,5.306228866144748e-08,4.656612873077393e-10,1.6205428977645819e-12
594,-45.15420045741495,5.30622886596344e-08,4.656612873077393e-10,1.5053167730154088e-12
595,-45.15420045741495,5.306228865782131e-08,4.656612873077393e-10,1.498072722175749e-12
596,-45.15420045741495,5.306228865600823e-08,4.656612873077393e-10,1.4933181582758377e-12
597,-45.15420045741495,5.306228865419516e-08,4.656612873077393e-10,1.4796605665289634e-12
598,-45.15420045741495,5.306228865238207e-08,4.656612873077393e-10,1.4344135153414865e-12
599,-45.15420045741495,5.306228865056899e-08,4.656612873077393e-10,1.2534116701578975e-12
600,-45.15420045741495,5.306228864875591e-08,4.656612873077393e-10,1.3115993689195084e-12
601,-45.15420045741495,5.3062288646942836e-08,4.656612873077393e-10,1.4472674095423625e-12
602,-45.15420045741495,5.306228864512975e-08,4.656612873077393e-10,1.3745424125862704e-12
603,-45.15420045741495,5.306228864331667e-08,4.656612873077393e-10,1.3573048607418469e-12
604,-45.15420045741495,5.306228864150359e-08,4.656612873077393e-10,1.2838317447617091e-12
605,-45.15420045741495,5.3062288639690506e-08,4.656612873077393e-10,1.319966375475481e-12
606,-45.15420045741495,5.3062288637877426e-08,4.656612873077393e-10,1.302276562416995e-12
607,-45.15420045741495,5.3062288636064345e-08,4.656612873077393e-10,1.4502770391867556e-12
608,-45.15420045741495,5.3062288634251264e-08,4.656612873077393e-10,1.292287281088789e-12
609,-45.15420045741495,5.3062288632438184e-08,4.656612873077393e-10,1.3188816755176136e-12
610,-45.15420045741495,5.30622886306251e-08,4.656612873077393e-10,1.356280955951024e-12
611,-45.15420045741495,5.306228862881202e-08,4.656612873077393e-10,1.3595169427096553e-12
612,-45.15420045741495,5.3062288626998935e-08,4.656612873077393e-10,1.423999548832863e-12
613,-45.15420045741495,5.306228862518586e-08,4.656612873077393e-10,1.2179121555687055e-12
614,-45.15420045741495,5.306228862337278e-08,4.656612873077393e-10,1.2856801140580285e-12
615,-45.15420045741495,5.30622886215597e-08,4.656612873077393e-10,1.2198574299158083e-12
616,-45.15420045741495,5.306228861974662e-08,4.656612873077393e-10,1.2323852014730344e-12
617,-45.15420045741495,5.306228861793353e-08,4.656612873077393e-10,1.3045211614349454e-12
618,-45.15420045741495,5.306228861612046e-08,4.656612873077393e-10,1.3827394675659652e-12
619,-45.15420045741495,5.306228861430737e-08,4.656612873077393e-10,1.3510179856191614e-12
620,-45.15420045741495,5.30622886124943e-08,4.656612873077393e-10,1.1379088341323697e-12
621,-45.15420045741495,5.306228861068121e-08,4.656612873077393e-10,1.171637786593733e-12
622,-45.15420045741495,5.3062288608868135e-08,4.656612873077393e-10,1.2108712115798777e-12
623,-45.15420045741495,5.306228860705505e-08,4.656612873077393e-10,1.198947963217659e-12
624,-45.15420045741495,5.306228860524197e-08,4.656612873077393e-10,1.1390099564930834e-12
625,-45.15420045741495,5.306228860342889e-08,4.656612873077393e-10,1.1889047497913863e-12
626,-45.15420045741495,5.3062288601615806e-08,4.656612873077393e-10,1.154420101051514e-12
627,-45.15420045741495,5.3062288599802726e-08,4.656612873077393e-10,1.11446478823003e-12
628,-45.15420045741495,5.3062288597989645e-08,4.656612873077393e-10,1.2619401657555105e-12
