k,f,grad_norm,t_k,rk_residual,cpu_time,cpu_time_sum
0,0.0,32.048512665192554,1.0,0.3956764880700902,0.10086799999999996,0.10086799999999996
1,-68.69273897738259,20.73827963664982,1.0,0.2722841874958399,0.10094199999999998,0.20180999999999993
2,-104.7558607872468,12.872850609483947,1.0,0.23104738628224633,0.11037200000000003,0.31218199999999996
3,-121.39243107312217,7.682049172679048,1.0,0.19566952565999138,0.10651900000000003,0.418701
4,-128.429409890145,4.30546650876918,1.0,0.19687553029435054,0.12044100000000002,0.539142
5,-131.06274465779256,2.239504442584829,1.0,0.1967595345967761,0.10038799999999992,0.6395299999999999
6,-131.91126151182397,1.0322410170147633,1.0,0.2280708790375223,0.10731100000000016,0.7468410000000001
7,-132.1285479857983,0.41638787359506363,1.0,0.2794831775918625,0.11294799999999983,0.8597889999999999
8,-132.17036589626582,0.14832634155175822,1.0,0.366825868268049,0.11077000000000004,0.970559
9,-132.17612464448044,0.056070335372223626,1.0,0.4689291370718582,0.10914800000000002,1.079707
10,-132.17677401328405,0.025461847802062582,1.0,0.5412877106081049,0.11390300000000009,1.19361
11,-132.17686267470748,0.013236519375187938,1.0,0.5842694105989421,0.10675799999999991,1.300368
12,-132.17688290773202,0.007454659270798236,1.0,0.6608316689566469,0.10318899999999998,1.403557
13,-132.1768901938883,0.004829017926586037,1.0,0.5776103561199946,0.09778100000000012,1.501338
14,-132.1768933724876,0.002823891350625594,1.0,0.5360813154931069,0.09721999999999986,1.598558
15,-132.1768944085178,0.0015321520713947401,1.0,0.5263578787822205,0.09655300000000011,1.695111
16,-132.17689468935043,0.0007971410279495613,1.0,0.4941361273724022,0.09947099999999987,1.794582
17,-132.1768947642932,0.0003904057987701003,1.0,0.5617119063291636,0.11293400000000009,1.907516
18,-132.17689478201828,0.00021794753268441081,1.0,0.5152644575352933,0.11559199999999992,2.0231079999999997
19,-132.17689478785817,0.0001122615298176604,1.0,0.5052944976209139,0.10774700000000026,2.130855
20,-132.17689478931777,5.588709956630836e-05,1.0,0.5731863096254385,0.11558399999999969,2.2464389999999996
21,-132.17689478971002,3.214967466385612e-05,1.0,0.5199162796482606,0.12793900000000002,2.3743779999999997
22,-132.17689478983044,1.6572874337673334e-05,1.0,0.5178971652800859,0.1432960000000003,2.517674
23,-132.17689478986279,8.568216188960935e-06,1.0,0.5151441798706365,0.1054529999999998,2.6231269999999998
24,-132.17689478987145,4.387357364963658e-06,1.0,0.5179699524819822,0.09805900000000012,2.721186
25,-132.17689478987353,2.223766365517592e-06,1.0,0.5628891648252616,0.1321589999999997,2.8533449999999996
26,-132.1768947898742,1.2484193257063853e-06,1.0,0.4959901152020524,0.15350900000000012,3.0068539999999997
27,-132.17689478987432,6.379911005191949e-07,0.0,0.0,0.00581200000000015,3.012666
