k,f,grad_norm,t_k,rk_residual,cpu_time,cpu_time_sum
0,0.6931471805599454,0.5108990197862524,1.0,0.013809400607511648,2.920766,2.920766
1,0.23668003196617757,0.1476626701136166,1.0,0.020040554605140058,2.9825880000000002,5.903354
2,0.11397846181159389,0.06031026024485097,1.0,0.05398120143054959,2.897929999999999,8.801283999999999
3,0.05033496104752329,0.02420883155403085,1.0,0.08663628944532363,2.8424020000000016,11.643686
4,0.02022734906882378,0.009265188165623425,1.0,0.11689429589571453,2.893523,14.537209
5,0.0077954321773808215,0.0034493303980335397,1.0,0.1242864981694491,2.8526430000000005,17.389852
6,0.0029617347427276118,0.001277712655547826,1.0,0.13585938815534188,2.8422759999999982,20.232128
7,0.0011238595283325705,0.0004750839172384902,1.0,0.1451759953460038,2.9127259999999993,23.144854
8,0.00042681135513247944,0.00017724580550553,1.0,0.1427589574067561,2.916246000000001,26.0611
9,0.00016273436665409716,6.685869639425167e-05,1.0,0.1445211522708363,2.897421999999999,28.958522
10,6.26352584645612e-05,2.5444980712877616e-05,1.0,0.14483921197492886,2.8766050000000014,31.835127
11,2.4549747920626177e-05,9.911561422829296e-06,1.0,0.14502133451445187,3.103718999999998,34.938846
12,9.880582810469373e-06,3.9635404873624524e-06,1.0,0.14165980955827678,3.028342000000002,37.967188
13,4.1368805150247155e-06,1.6514542601848756e-06,1.0,0.15048537914308902,2.921298,40.888486
14,1.8294017900034001e-06,7.293069153657959e-07,0.0,0.0,0.17578900000000175,41.064275
