k,f,grad_norm,t_k,rk_residual
0,0.0,3.204851266519255e-05,1.0,0.4497479491911053
1,-4.998684557155303e-05,1.525059218211692e-05,1.0,0.5116390047138829
2,-6.283519808145492e-05,8.423145004596503e-06,1.0,0.558757842279973
3,-6.703938710086314e-05,5.084683535462238e-06,1.0,0.5392620174644
4,-6.856663122472347e-05,2.983722883678492e-06,1.0,0.5544335244007428
5,-6.907420573244881e-05,1.7683631116652288e-06,1.0,0.5119236932344868
6,-6.925193188824953e-05,9.625392825801761e-07,1.0,0.5171574908331784
7,-6.930224170465997e-05,5.149578895675371e-07,1.0,0.5514169206652264
8,-6.931799691310918e-05,3.009611025182025e-07,1.0,0.5343231589121481
9,-6.932304068302893e-05,1.6908268016278804e-07,1.0,0.5949684746555818
10,-6.932472911292649e-05,1.0979855181556496e-07,1.0,0.5307929358678289
11,-6.932542955286542e-05,6.320885288515476e-08,1.0,0.5421279759963222
12,-6.932565305864979e-05,3.63748621855861e-08,1.0,0.5492736459960923
13,-6.932572789873406e-05,2.1102341186615442e-08,1.0,0.5356470119021434
14,-6.93257542546516e-05,1.2163418267684334e-08,1.0,0.532161498644444
15,-6.932576291358085e-05,7.2563274407178076e-09,1.0,0.5205613732684516
16,-6.932576607424257e-05,4.392708591162404e-09,1.0,0.4961087766600966
17,-6.932576714282601e-05,2.511383408723042e-09,1.0,0.6055145277174995
18,-6.932576750934582e-05,1.7868253224801627e-09,1.0,0.6278136998014827
19,-6.932576769244644e-05,1.312015083931009e-09,1.0,0.614333803311948
20,-6.93257677812422e-05,9.298618137797452e-10,1.0,0.6815686666800281
21,-6.932576783436177e-05,7.587413886256808e-10,1.0,0.6448252539313308
22,-6.932576786443036e-05,5.596389410110075e-10,1.0,0.6768577064452005
23,-6.93257678843384e-05,4.695970431692536e-10,1.0,0.6192026270748778
24,-6.932576789458351e-05,3.2100320959098417e-10,1.0,0.7200846152087946
25,-6.93257679017084e-05,2.8513423490628325e-10,1.0,0.6294811570471378
26,-6.932576790559629e-05,1.9989753737541155e-10,1.0,0.7004347200303317
27,-6.932576790836867e-05,1.7780357525105508e-10,1.0,0.6310128995618116
28,-6.932576790998701e-05,1.265875367333788e-10,1.0,0.7046519128662669
29,-6.932576791105903e-05,1.09997796617502e-10,1.0,0.6332206870787354
30,-6.932576791163745e-05,7.711673586524477e-11,1.0,0.6916977869822377
31,-6.932576791206489e-05,6.833025426608259e-11,1.0,0.6039445390320785
32,-6.932576791227021e-05,4.433040376264886e-11,1.0,0.7158507220881662
33,-6.932576791241503e-05,4.083910347391029e-11,1.0,0.6339174947639422
34,-6.932576791248903e-05,2.8248285514050317e-11,1.0,0.7243041197325446
35,-6.932576791254967e-05,2.662792246805729e-11,1.0,0.6249056225596487
36,-6.932576791257719e-05,1.7255471556218087e-11,1.0,0.751983642858357
37,-6.932576791260307e-05,1.7359243248826505e-11,1.0,0.597548327580352
38,-6.932576791261257e-05,1.0356928033191888e-11,1.0,0.7896874710628105
39,-6.932576791262341e-05,1.1506979554181285e-11,1.0,0.5785116555756693
40,-6.932576791262654e-05,6.347470156325074e-12,1.0,0.8642673699207566
41,-6.932576791263052e-05,7.413433928250103e-12,1.0,0.6017017145363355
42,-6.932576791263224e-05,4.308988783358582e-12,1.0,0.8641030911699402
43,-6.932576791263416e-05,5.091743415144155e-12,1.0,0.5809154488010655
44,-6.932576791263488e-05,2.8407887715799016e-12,1.0,0.8432786928338862
45,-6.932576791263573e-05,3.27452415697227e-12,1.0,0.5907897033405581
46,-6.932576791263599e-05,1.8721591034361683e-12,1.0,0.8377343024480989
47,-6.932576791263634e-05,2.194465100453841e-12,1.0,0.5774622418772175
48,-6.932576791263652e-05,1.2138709550955375e-12,1.0,0.8425712786146836
49,-6.93257679126367e-05,1.4463503380537304e-12,1.0,0.59876948720002
50,-6.93257679126367e-05,8.308400002284237e-13,1.0,0.8333439752675104
51,-6.932576791263676e-05,9.459262943014163e-13,1.0,0.5943168830146685
52,-6.93257679126368e-05,5.45221853400817e-13,0.5,0.8305048072023897
53,-6.932576791263684e-05,4.3216249469701913e-13,0.25,0.8707037706905649
54,-6.932576791263684e-05,3.602638760722061e-13,1.0,0.8565067659211006
55,-6.932576791263688e-05,4.920295372325188e-13,0.25,0.5790739262643374
56,-6.93257679126369e-05,4.4979483923003614e-13,1.0,0.5037390538353979
57,-6.932576791263691e-05,2.196072657957732e-13,3.0517578125e-05,0.7855716878082946
58,-6.932576791263693e-05,2.196009263397494e-13,0.00048828125,0.6307044929178378
59,-6.932576791263694e-05,2.1947310481547873e-13,3.725290298461914e-09,0.5164108973435599
60,-6.932576791263694e-05,2.1947310390181188e-13,0.015625,0.40657750830623784
61,-6.932576791263694e-05,2.153423834235686e-13,0.25,0.3478702329885271
62,-6.932576791263694e-05,1.5379799099003473e-13,2.384185791015625e-07,0.4978160830935945
63,-6.932576791263694e-05,1.5379794874500837e-13,1.1920928955078125e-07,0.42231489806935646
64,-6.932576791263694e-05,1.5379792876858595e-13,2.9802322387695312e-08,0.3237466449823634
65,-6.932576791263694e-05,1.537979251742874e-13,2.384185791015625e-07,0.25821194892834004
66,-6.932576791263694e-05,1.5379788151867153e-13,3.725290298461914e-09,0.21276632430248565
67,-6.932576791263694e-05,1.5379788085372328e-13,6.103515625e-05,0.17366103836791727
68,-6.932576791263695e-05,1.537878240589512e-13,5.960464477539063e-08,0.1412519900066316
69,-6.932576791263695e-05,1.537878124248654e-13,2.9802322387695312e-08,0.11100435757932291
70,-6.932576791263698e-05,1.5378780727744974e-13,7.450580596923828e-09,0.09160357216181574
71,-6.932576791263698e-05,1.5378780648592738e-13,7.450580596923828e-09,0.07466121798136396
72,-6.932576791263698e-05,1.5378780550820626e-13,1.862645149230957e-09,0.059235836109317715
73,-6.932576791263698e-05,1.5378780531119374e-13,1.862645149230957e-09,0.04928426594784573
74,-6.932576791263698e-05,1.5378780530752058e-13,4.656612873077393e-10,0.038615610080184395
75,-6.932576791263698e-05,1.537878053995995e-13,4.656612873077393e-10,0.03160164513842741
76,-6.932576791263698e-05,1.537878054678763e-13,1.862645149230957e-09,0.025099475687135588
77,-6.932576791263698e-05,1.53787805809817e-13,1.862645149230957e-09,0.020897060088460834
78,-6.932576791263698e-05,1.5378780564742194e-13,4.656612873077393e-10,0.01629544205729673
79,-6.932576791263698e-05,1.5378780569033367e-13,1.1641532182693481e-10,0.01340389924109833
80,-6.932576791263698e-05,1.537878056913725e-13,1.1641532182693481e-10,0.010858287844304197
81,-6.932576791263698e-05,1.5378780567199428e-13,1.1641532182693481e-10,0.008849462406800422
82,-6.932576791263698e-05,1.537878056734584e-13,1.1641532182693481e-10,0.007023584366546203
83,-6.932576791263698e-05,1.5378780566280124e-13,1.1641532182693481e-10,0.005738982475080818
84,-6.932576791263698e-05,1.5378780567272801e-13,1.1641532182693481e-10,0.00464261661839407
85,-6.932576791263698e-05,1.5378780569820214e-13,1.1641532182693481e-10,0.0037159734408130757
86,-6.932576791263698e-05,1.5378780567059413e-13,1.1641532182693481e-10,0.003018793576790135
87,-6.932576791263698e-05,1.5378780569402216e-13,1.1641532182693481e-10,0.002425444170164262
88,-6.932576791263698e-05,1.5378780569870365e-13,1.1641532182693481e-10,0.0019560673337566444
89,-6.932576791263698e-05,1.5378780567899288e-13,1.1641532182693481e-10,0.0015700331509212453
90,-6.932576791263698e-05,1.5378780574090862e-13,1.1641532182693481e-10,0.0012547586751763737
91,-6.932576791263698e-05,1.5378780572507124e-13,1.1641532182693481e-10,0.0010198828110989
92,-6.932576791263698e-05,1.5378780573430932e-13,1.1641532182693481e-10,0.0007997694402942531
93,-6.932576791263698e-05,1.5378780572208955e-13,1.1641532182693481e-10,0.0006556135559846919
94,-6.932576791263698e-05,1.5378780567628112e-13,1.1641532182693481e-10,0.0005386600740053026
95,-6.932576791263698e-05,1.5378780570866506e-13,1.1641532182693481e-10,0.0004307983624431332
96,-6.932576791263698e-05,1.5378780575404824e-13,1.1641532182693481e-10,0.00033854552146268216
97,-6.932576791263698e-05,1.5378780573479354e-13,1.1641532182693481e-10,0.00028714500808059174
98,-6.932576791263698e-05,1.5378780573768355e-13,1.1641532182693481e-10,0.00022661038470753905
99,-6.932576791263698e-05,1.537878057670902e-13,1.1641532182693481e-10,0.00018826321963635395
100,-6.932576791263698e-05,1.537878057573844e-13,1.1641532182693481e-10,0.00015138200817219917
101,-6.932576791263698e-05,1.5378780575273512e-13,1.1641532182693481e-10,0.0001210376281546848
102,-6.932576791263698e-05,1.5378780578888052e-13,1.1641532182693481e-10,9.901723670039385e-05
103,-6.932576791263698e-05,1.5378780577149092e-13,1.1641532182693481e-10,7.729988076933529e-05
104,-6.932576791263698e-05,1.5378780572933503e-13,1.1641532182693481e-10,6.414127079108328e-05
105,-6.932576791263698e-05,1.5378780567882047e-13,1.1641532182693481e-10,5.1449604516556525e-05
106,-6.932576791263698e-05,1.5378780572252467e-13,1.1641532182693481e-10,4.157763968619395e-05
107,-6.932576791263698e-05,1.537878056977638e-13,1.1641532182693481e-10,3.395357052540971e-05
108,-6.932576791263698e-05,1.537878056830433e-13,1.1641532182693481e-10,2.8189647412565632e-05
109,-6.932576791263698e-05,1.5378780569122288e-13,1.1641532182693481e-10,2.2748075307417003e-05
110,-6.932576791263698e-05,1.537878056312459e-13,1.1641532182693481e-10,1.913739654471476e-05
111,-6.932576791263698e-05,1.537878056392032e-13,1.1641532182693481e-10,1.527518030891608e-05
112,-6.932576791263698e-05,1.5378780563822526e-13,1.1641532182693481e-10,1.2417937054798564e-05
113,-6.932576791263698e-05,1.5378780565583458e-13,1.1641532182693481e-10,1.0212627242841315e-05
114,-6.932576791263698e-05,1.5378780563354806e-13,1.1641532182693481e-10,8.252336541498847e-06
115,-6.932576791263698e-05,1.5378780562159612e-13,1.1641532182693481e-10,6.796410766125456e-06
116,-6.932576791263698e-05,1.5378780563390765e-13,1.1641532182693481e-10,5.231810532625655e-06
117,-6.932576791263698e-05,1.5378780566270531e-13,1.1641532182693481e-10,4.3491122993668375e-06
118,-6.932576791263698e-05,1.5378780563056755e-13,1.1641532182693481e-10,3.585703001745408e-06
119,-6.932576791263698e-05,1.537878056605751e-13,1.1641532182693481e-10,2.8184233877292075e-06
120,-6.932576791263698e-05,1.5378780566877995e-13,1.1641532182693481e-10,2.315928212165386e-06
121,-6.932576791263698e-05,1.5378780567690436e-13,1.1641532182693481e-10,1.8762750866833586e-06
122,-6.932576791263698e-05,1.5378780568707978e-13,1.1641532182693481e-10,1.5109281076256768e-06
123,-6.932576791263698e-05,1.5378780568552775e-13,1.1641532182693481e-10,1.219656427708925e-06
124,-6.932576791263698e-05,1.5378780569198952e-13,1.1641532182693481e-10,9.95269605988141e-07
125,-6.932576791263698e-05,1.5378780568605322e-13,1.1641532182693481e-10,8.068548287941632e-07
126,-6.932576791263698e-05,1.5378780571108942e-13,1.1641532182693481e-10,6.505543405580695e-07
127,-6.932576791263698e-05,1.537878057124023e-13,1.1641532182693481e-10,5.259192632181886e-07
128,-6.932576791263698e-05,1.537878057242394e-13,1.1641532182693481e-10,4.257375583624392e-07
