k,f,grad_norm,t_k,rk_residual,cpu_time,cpu_time_sum
0,0.0,32.048512665192554,1.0,0.002260293717265063,0.8569540000000001,0.8569540000000001
1,-69.46785737505733,22.0683947122238,1.0,2.35621453628751e-05,0.9044439999999998,1.7613979999999998
2,-105.82857982206814,14.304767724894903,1.0,2.887591807782058e-07,0.90747,2.668868
3,-122.77532257617054,8.54485339077135,1.0,3.6360976943844453e-09,0.8386290000000001,3.507497
4,-129.49456838851734,4.564152894771744,1.0,5.1051796653549324e-11,0.8344630000000004,4.34196
5,-131.61933463968276,2.080895329835875,1.0,9.038712371071065e-13,0.9421989999999996,5.284159
6,-132.1040902415824,0.7519407619871095,1.0,1.9395784843265224e-14,0.9236820000000003,6.207841
7,-132.17220506415077,0.19084381706141243,1.0,3.996276266919836e-15,0.9391559999999997,7.146997
8,-132.17679443280815,0.027917617381438126,1.0,1.2253668775580768e-14,0.8563019999999995,8.003298999999998
9,-132.1768944102223,0.0017171067932351518,1.0,1.072981422008539e-12,0.8461150000000011,8.849414
10,-132.17689478977724,2.7462639705482768e-05,1.0,4.817500263861053e-10,0.8642699999999994,9.713683999999999
11,-132.17689478987444,5.633392321393402e-08,0.0,0.0,0.005865000000000009,9.719548999999999
