k,f,grad_norm,t_k,rk_residual,cpu_time,cpu_time_sum
0,0.6931471805599454,0.4521363091289898,1.0,0.6948117894389202,0.08180399999999999,0.08180399999999999
1,0.5081580066821377,0.31189701336801795,1.0,0.7510628305682744,0.077845,0.15964899999999999
2,0.39827463332577456,0.23352609046582834,1.0,0.7454281304318047,0.07728300000000005,0.23693200000000003
3,0.3133250892548801,0.17614717815218162,1.0,0.7966064541276724,0.07683799999999996,0.31377
4,0.2585294553818551,0.14097575875455814,1.0,0.8474157933252199,0.07746200000000003,0.391232
5,0.21897390035612888,0.1174373758356143,1.0,0.8236142843792017,0.07677199999999995,0.468004
6,0.18810787112115213,0.09552160197445009,1.0,0.845661921137281,0.07660100000000003,0.544605
7,0.16519391928764376,0.0802617587855847,1.0,0.8932347410909965,0.08792500000000003,0.63253
8,0.1471616241980221,0.0709548525282244,1.0,0.8900318753196282,0.08201100000000006,0.7145410000000001
9,0.13191071518725686,0.06307040682594506,1.0,0.8621668713164881,0.07961099999999988,0.794152
10,0.11733285786701725,0.05483289047564885,1.0,0.8804373834445254,0.07756200000000013,0.8717140000000001
11,0.1051358650958005,0.04857615827818502,1.0,0.8795978572745047,0.07725199999999988,0.948966
12,0.09597425339650302,0.042502006481671795,1.0,0.8691130853549046,0.07518599999999998,1.024152
13,0.0877265381008388,0.03725926549509617,1.0,0.8889835038474173,0.07714700000000008,1.101299
14,0.08027496755790656,0.033765074666548205,1.0,0.9053119147330463,0.07625900000000008,1.177558
15,0.07443677372668922,0.030434972566841113,1.0,0.9183337428855242,0.07865499999999992,1.256213
16,0.06997196319347533,0.028167102104546572,1.0,0.9050112119371195,0.08015499999999998,1.336368
17,0.0656733795683817,0.02579462160548661,1.0,0.9293004931694918,0.07797199999999993,1.41434
18,0.061478140202700954,0.02404750729629579,1.0,0.9089224059988052,0.07696000000000014,1.4913
19,0.057883779950185434,0.02198085956877545,1.0,0.9337131425000194,0.07664399999999993,1.567944
20,0.054704280794748227,0.02068463737521567,1.0,0.936771984573581,0.07609299999999997,1.644037
21,0.0518861622052767,0.01940779413041825,1.0,0.9038873104101637,0.07810899999999998,1.722146
22,0.04907655237013941,0.01801601944975715,1.0,0.9129482631358169,0.07769599999999999,1.799842
23,0.04649103364990628,0.01670135399565357,1.0,0.9684974562939408,0.07890100000000011,1.878743
24,0.04436021304044415,0.01621590046183384,1.0,0.9344348841480961,0.07787800000000011,1.9566210000000002
25,0.042306667609010765,0.015331264891556621,1.0,0.9343175386414345,0.0780289999999999,2.03465
26,0.04030938571496875,0.014808157953009113,1.0,0.8728854859307049,0.07764799999999994,2.112298
27,0.03850186265042173,0.013052235870233204,1.0,0.993245674774534,0.078017,2.190315
28,0.036884953078913076,0.013205291752666463,1.0,0.9311086253001278,0.07654799999999984,2.266863
29,0.03551299003898319,0.012317660798417611,1.0,0.9404249107202766,0.07603399999999993,2.342897
30,0.03415820034102885,0.011658576130943538,1.0,0.9642648765969113,0.08173300000000028,2.42463
31,0.03277588192051426,0.011543131396298784,1.0,0.9005623598944422,0.08503999999999978,2.50967
32,0.03158803703344637,0.010596681725946277,1.0,0.9680921161424788,0.08680600000000016,2.596476
33,0.030336781801515035,0.010476143191748553,1.0,0.9340719018734928,0.08223100000000017,2.678707
34,0.029165709266537887,0.009957607833170089,1.0,0.9274904670380097,0.07545499999999983,2.754162
35,0.028113627710879194,0.009480615117453997,1.0,0.9185122981653385,0.08212099999999989,2.836283
36,0.027058467130538964,0.00906634683461555,1.0,0.9616023860225761,0.09005600000000014,2.926339
37,0.02594898792641468,0.00906171494675914,1.0,0.8899797502615466,0.08028799999999991,3.006627
38,0.02486343232994668,0.008477553931540026,1.0,0.9300058845327747,0.08460800000000024,3.091235
39,0.02373034883773733,0.008347440412674979,1.0,0.891133429168379,0.08532299999999982,3.176558
40,0.02279169197666245,0.00771792339169654,1.0,0.929296317753194,0.08223700000000012,3.258795
41,0.021897765649778887,0.007430735786465319,1.0,0.918629937802486,0.08135300000000001,3.340148
42,0.02113824479565729,0.0069919792510239505,1.0,0.9132101608451727,0.08990300000000007,3.430051
43,0.020438055369757124,0.0066644888407555135,1.0,0.9562411286400203,0.08227099999999998,3.512322
44,0.019697018217429252,0.006658426519394108,1.0,0.8997247020173567,0.07650599999999974,3.588828
45,0.018983436084536988,0.0061825525628331005,1.0,0.912775581261033,0.07783899999999999,3.666667
46,0.018326489361698072,0.0059396341205196395,1.0,0.9423242490430315,0.07757900000000006,3.744246
47,0.017789290312100643,0.00564772218712249,1.0,0.945765583110089,0.07604900000000026,3.820295
48,0.017250708889052915,0.005462147194337959,1.0,0.9401577032437551,0.07666599999999946,3.8969609999999997
49,0.016729895437724816,0.005248144391835088,1.0,0.9711798917252886,0.0777410000000005,3.974702
50,0.016245884689357275,0.00529057821831605,1.0,0.9046764757326857,0.07734899999999989,4.0520510000000005
51,0.015742859549247954,0.004976087620490225,1.0,0.9467164389374428,0.07738599999999973,4.129437
52,0.015253063639106649,0.004917985759588271,1.0,0.933957799030972,0.0773950000000001,4.206832
53,0.014739908503770943,0.004791731333202484,1.0,0.9062447037140504,0.08026599999999995,4.287098
54,0.014271767520211937,0.004444011179622337,1.0,0.9383315848328018,0.07574199999999998,4.36284
55,0.01379808227748192,0.0044047435317873425,1.0,0.9134295099379213,0.07784200000000041,4.440682000000001
56,0.01341994816107254,0.004117151585425369,1.0,0.950283164085846,0.07982099999999992,4.520503000000001
57,0.01299918914134519,0.00411057409476149,1.0,0.9409072393299349,0.07649599999999968,4.596999
58,0.012630984313353058,0.004000282121980123,1.0,0.9120274516599087,0.08379199999999987,4.680791
59,0.012300320912814982,0.003740183099486449,1.0,0.9576904326638576,0.077928,4.758719
60,0.011907853076013475,0.0038507217644252285,1.0,0.8833175588362817,0.07759000000000071,4.836309000000001
61,0.011582887041088265,0.0034716111375368845,1.0,0.9741382971183249,0.07734499999999933,4.913654
62,0.011298559466042002,0.0034612057430987607,1.0,0.9328162463031333,0.07702900000000046,4.990683000000001
63,0.010962282620354404,0.0033990929229653992,1.0,0.9235594684506642,0.0877169999999996,5.0784
