k,f,grad_norm,t_k,rk_residual,cpu_time,cpu_time_sum
0,0.6931471805599454,0.5108990197862524,1.0,0.3895333756203936,0.489212,0.489212
1,0.34652335245036203,0.22956285444883884,1.0,0.4391762531387945,0.4744630000000001,0.9636750000000001
2,0.19682045554889274,0.11775126611737476,1.0,0.5309110312028275,0.45701400000000003,1.420689
3,0.11528456808352193,0.06737274289039774,1.0,0.5876237217827519,0.47774399999999995,1.898433
4,0.06881188912575796,0.04125903525013902,1.0,0.6107113040288222,0.4975740000000002,2.396007
5,0.042616893185028606,0.026194947403688107,1.0,0.6349595173551335,0.4489559999999999,2.844963
6,0.027596309239129993,0.017060088229740783,1.0,0.6442054389347842,0.4585689999999998,3.3035319999999997
7,0.0183173548058278,0.01154309118022948,1.0,0.6423673423213673,0.45048100000000035,3.754013
8,0.012426082902683197,0.007918943796025127,1.0,0.6395259450611728,0.45391199999999987,4.2079249999999995
9,0.008368762877708118,0.0053240775351031,1.0,0.6476559132545223,0.45537899999999976,4.663303999999999
10,0.005661337660876274,0.003693094263877356,1.0,0.6095392313252436,0.454199,5.117502999999999
11,0.003812806520620018,0.0024110890532954518,1.0,0.6632566324502402,0.4587859999999999,5.576288999999999
12,0.0025743308630238656,0.001655559008217712,1.0,0.6338196202581406,0.45575399999999977,6.032042999999999
13,0.001773410884803124,0.0011410601887365869,1.0,0.6483830841415081,0.4530220000000007,6.485065
14,0.001214028863827416,0.0007834818394172478,1.0,0.6313160426576966,0.4522439999999994,6.937308999999999
15,0.0008270978018311844,0.0005303066394744925,1.0,0.6538909470702936,0.49338300000000057,7.430692
16,0.0005703760096255985,0.00037288279708599763,1.0,0.638999814012178,0.4545880000000002,7.88528
17,0.0003908871884292068,0.00025484970842676037,1.0,0.612380079359771,0.4530909999999988,8.338370999999999
18,0.0002692171191921976,0.00017322794717856364,1.0,0.6435150498191838,0.45586200000000154,8.794233
19,0.00018290264987838898,0.00011759912594096321,1.0,0.649396265400839,0.4532349999999994,9.247468
20,0.00012771954493053165,8.130135260250339e-05,1.0,0.6477278096272336,0.47944999999999993,9.726918
21,8.861723621536522e-05,5.639154457105002e-05,1.0,0.664604808599704,0.48104299999999967,10.207961
22,6.16361371075954e-05,4.068636611342562e-05,1.0,0.6361189125888574,0.4491630000000004,10.657124
23,4.2141426617187996e-05,2.755160848793226e-05,1.0,0.6326641090585373,0.4456869999999995,11.102810999999999
24,2.886479994352985e-05,1.814845947858942e-05,1.0,0.6550191374164478,0.4560329999999997,11.558843999999999
25,1.974469320452269e-05,1.2564169265364048e-05,1.0,0.6359310016795904,0.4538050000000009,12.012649
26,1.374491026836502e-05,8.483674117497832e-06,1.0,0.6747987748188838,0.4543710000000001,12.46702
27,9.803374170724648e-06,6.212813161039344e-06,1.0,0.6571081827260348,0.464580999999999,12.931600999999999
28,6.793071432816111e-06,4.224339937064842e-06,1.0,0.6863307880588521,0.4616030000000002,13.393203999999999
29,4.779346650605436e-06,3.027948359328047e-06,1.0,0.6332647591856125,0.4699559999999998,13.863159999999999
30,3.2816348260059012e-06,1.980715623426747e-06,1.0,0.6865148882921103,0.4492330000000013,14.312393
31,2.3403379353636278e-06,1.45217659741094e-06,1.0,0.6652217084085249,0.4776579999999999,14.790051
32,1.716911650899109e-06,1.0115325080175376e-06,1.0,0.7144136955218954,0.45820799999999906,15.248259
33,1.281879230490702e-06,7.675051019983409e-07,0.0,0.0,0.17232199999999942,15.420580999999999
